"","facility_id","facility_type","utm_x83","utm_y83","permit_number","receipt_number","well_depth","matrix","sample_id","sample_date","benzene_ugl","toluene_ugl","ethylbenzene_ugl","mp_xylenes_ugl","o_xylene_ugl","tot_xylenes_ugl","methane_mgl","btex_sum","btex_det","wattenberg"
"1270",753196,"Domestic Well",509543,4428750,"288643","3655701",840,"WATER",544207,2015-06-23,NA,NA,NA,NA,NA,NA,6.45,0,FALSE,TRUE
"1271",753196,"Domestic Well",509543,4428750,"288643","3655701",840,"WATER",545401,2015-08-25,NA,NA,NA,NA,NA,NA,5.54,0,FALSE,TRUE
"1272",753196,"Domestic Well",509543,4428750,"288643","3655701",840,"WATER",546690,2015-10-27,NA,NA,NA,NA,NA,NA,5.43,0,FALSE,TRUE
"1273",753196,"Domestic Well",509543,4428750,"288643","3655701",840,"WATER",546754,2015-10-27,NA,NA,NA,NA,NA,NA,5.43,0,FALSE,TRUE
"1274",753196,"Domestic Well",509543,4428750,"288643","3655701",840,"WATER",548195,2016-01-27,NA,800,NA,NA,NA,NA,6.19,800,TRUE,TRUE
"1275",753196,"Domestic Well",509543,4428750,"288643","3655701",840,"WATER",555329,2016-12-05,NA,NA,NA,NA,NA,NA,0.07,0,FALSE,TRUE
"1276",753196,"Domestic Well",509543,4428750,"288643","3655701",840,"WATER",556436,2017-03-22,NA,NA,NA,NA,NA,NA,0.05,0,FALSE,TRUE
"1277",753198,"Ground Water",544684,4458527,"157907","0316291B",133,"WATER",536719,2014-03-10,NA,NA,NA,NA,NA,NA,0.15,0,FALSE,TRUE
"1278",753199,"Domestic Well",551359,4493985,"216113","0441164",NA,"WATER",536717,2014-03-10,NA,NA,NA,NA,NA,NA,0.051,0,FALSE,TRUE
"1279",753207,"Domestic Well",522827,4452030,"162288","0331022b",440,"WATER",537723,2014-04-08,NA,NA,NA,NA,NA,NA,0.012,0,FALSE,TRUE
"1280",753208,"Domestic Well",510570,4437926,"107308","0105891",634,"WATER",537338,2014-04-08,NA,NA,NA,NA,NA,NA,7.4,0,FALSE,TRUE
"1281",753208,"Domestic Well",510570,4437926,"107308","0105891",634,"WATER",545205,2015-08-05,NA,NA,NA,NA,NA,NA,4.53,0,FALSE,TRUE
"1282",753210,"Domestic Well",529021,4465368,NA,NA,NA,"WATER",536869,2014-03-12,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1283",753210,"Domestic Well",529021,4465368,NA,NA,NA,"WATER",543498,2015-03-16,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1284",753211,"Domestic Well",538574,4484193,"235728","0478298",360,"WATER",536841,2014-03-12,NA,NA,NA,NA,NA,NA,0.023,0,FALSE,TRUE
"1285",753212,"Ground Water",530019,4470630,NA,NA,NA,"WATER",536839,2014-03-13,NA,NA,NA,NA,NA,NA,0.0011,0,FALSE,TRUE
"1286",753218,"Domestic Well",519495,4450576,"276894","3626438",300,"WATER",537752,2014-04-16,NA,NA,NA,NA,NA,NA,0.04,0,FALSE,TRUE
"1287",753219,"Domestic Well",524143,4445201,"228968","0465526",600,"WATER",537336,2014-04-15,NA,NA,NA,NA,NA,NA,12,0,FALSE,TRUE
"1288",753219,"Domestic Well",524143,4445201,"228968","0465526",600,"WATER",547095,2015-11-18,NA,NA,NA,NA,NA,NA,9.15,0,FALSE,TRUE
"1289",753220,"Domestic Well",538752,4431623,"76258","9065413",1113,"WATER",536973,2014-03-11,NA,NA,NA,NA,NA,NA,7.7,0,FALSE,TRUE
"1290",753223,"Domestic Well",540997,4476118,"227186","0460890",505,"WATER",536967,2014-03-13,NA,NA,NA,NA,NA,NA,0.0033,0,FALSE,TRUE
"1291",753224,"Domestic Well",525222,4487568,"8521","9059986",60,"WATER",536971,2014-03-27,NA,NA,NA,NA,NA,NA,0.1,0,FALSE,TRUE
"1292",753224,"Domestic Well",525222,4487568,"8521","9059986",60,"WATER",545661,2015-08-11,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1293",753226,"Domestic Well",519772,4450477,"274188","3616678",300,"WATER",537748,2014-04-16,NA,NA,NA,NA,NA,NA,0.0094,0,FALSE,TRUE
"1294",753226,"Domestic Well",519772,4450477,"274188","3616678",300,"WATER",606855,2019-04-11,NA,NA,NA,NA,NA,NA,0.0064,0,FALSE,TRUE
"1295",753228,"Ground Water",515932,4460339,NA,NA,NA,"WATER",536991,2014-03-28,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"1296",753228,"Ground Water",515932,4460339,NA,NA,NA,"WATER",546254,2015-08-31,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1297",753230,"Stock or  Irrigation",521141,4489212,"195","9058338A",55,"WATER",537385,2014-04-07,NA,NA,NA,NA,NA,NA,0.1,0,FALSE,TRUE
"1298",753230,"Stock or  Irrigation",521141,4489212,"195","9058338A",55,"GW",539573,2014-04-07,NA,NA,NA,NA,NA,NA,0.1,0,FALSE,TRUE
"1299",753231,"Domestic Well",533759,4470249,NA,NA,NA,"WATER",536977,2014-03-24,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"1300",753231,"Domestic Well",533759,4470249,NA,NA,NA,"WATER",544476,2015-05-04,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1301",753236,"Groundwater",523817,4476403,NA,NA,NA,"WATER",537083,2014-02-26,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1302",753236,"Groundwater",523817,4476403,NA,NA,NA,"WATER",606884,2019-04-29,NA,NA,NA,NA,NA,NA,0.01,0,FALSE,TRUE
"1303",753239,"Domestic Well",531471,4478602,"77432","0056939",440,"WATER",537143,2014-03-31,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1304",753239,"Domestic Well",531471,4478602,"77432","0056939",440,"WATER",545887,2015-08-13,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1305",753239,"Domestic Well",531471,4478602,"77432","0056939",440,"WATER",549385,2016-01-20,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1306",753240,"Ground Water",531514,4484665,"177447","0366698",265,"WATER",537268,2014-04-01,NA,NA,NA,NA,NA,NA,0.011,0,FALSE,TRUE
"1307",753241,"Stock or  Irrigation",521280,4451752,"91371","9065925",NA,"WATER",537480,2014-04-24,NA,NA,NA,NA,NA,NA,0.72,0,FALSE,TRUE
"1308",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",537496,2014-04-24,NA,NA,NA,NA,NA,NA,16,0,FALSE,TRUE
"1309",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",541371,2014-11-04,NA,NA,NA,NA,NA,NA,5.96,0,FALSE,TRUE
"1310",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",543490,2015-05-06,NA,NA,NA,NA,NA,NA,6.9,0,FALSE,TRUE
"1311",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",546564,2015-09-03,NA,NA,NA,NA,NA,NA,6.01,0,FALSE,TRUE
"1312",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",546736,2015-11-03,NA,NA,NA,NA,NA,NA,8.77,0,FALSE,TRUE
"1313",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",547878,2016-01-05,NA,NA,NA,NA,NA,NA,9.2,0,FALSE,TRUE
"1314",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",549250,2016-03-02,NA,NA,NA,NA,NA,NA,6.93,0,FALSE,TRUE
"1315",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",550467,2016-05-05,NA,NA,NA,NA,NA,NA,8.19,0,FALSE,TRUE
"1316",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",553593,2016-07-05,NA,NA,NA,NA,NA,NA,6.51,0,FALSE,TRUE
"1317",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",554005,2016-08-23,NA,NA,NA,NA,NA,NA,5.55,0,FALSE,TRUE
"1318",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",555745,2016-12-13,NA,NA,NA,NA,NA,NA,5.69,0,FALSE,TRUE
"1319",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",556670,2017-03-08,NA,NA,NA,NA,NA,NA,6.97,0,FALSE,TRUE
"1320",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",558944,2017-06-07,NA,NA,NA,NA,NA,NA,4.49,0,FALSE,TRUE
"1321",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",564587,2017-12-13,NA,NA,NA,NA,NA,NA,3.26,0,FALSE,TRUE
"1322",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",566300,2018-03-19,NA,NA,NA,NA,NA,NA,5.94,0,FALSE,TRUE
"1323",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",601433,2018-05-22,NA,NA,NA,NA,NA,NA,3.69,0,FALSE,TRUE
"1324",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",601948,2018-08-16,NA,NA,NA,NA,NA,NA,5.88,0,FALSE,TRUE
"1325",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",603101,2018-11-27,NA,NA,NA,NA,NA,NA,5.26,0,FALSE,TRUE
"1326",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",605843,2019-02-05,NA,NA,NA,NA,NA,NA,4.03,0,FALSE,TRUE
"1327",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"WATER",608285,2019-05-13,NA,NA,NA,NA,NA,NA,5.15,0,FALSE,TRUE
"1328",753243,"Domestic Well",519422,4448723,"136561","0238447",NA,"WATER",538447,2014-05-21,NA,NA,NA,NA,NA,NA,0.071,0,FALSE,TRUE
"1329",753244,"Domestic Well",519420,4449542,"44369","9064392",330,"WATER",537399,2014-04-24,NA,NA,NA,NA,NA,NA,4,0,FALSE,TRUE
"1330",753244,"Domestic Well",519420,4449542,"44369","9064392",330,"WATER",557300,2017-03-15,NA,NA,NA,NA,NA,NA,1.08,0,FALSE,TRUE
"1331",753244,"Domestic Well",519420,4449542,"44369","9064392",330,"WATER",559633,2017-06-12,NA,NA,NA,NA,NA,NA,0.81,0,FALSE,TRUE
"1332",753244,"Domestic Well",519420,4449542,"44369","9064392",330,"WATER",562027,2017-10-03,NA,NA,NA,NA,NA,NA,1.06,0,FALSE,TRUE
"1333",753244,"Domestic Well",519420,4449542,"44369","9064392",330,"WATER",564613,2017-12-12,NA,NA,NA,NA,NA,NA,0.62,0,FALSE,TRUE
"1334",753244,"Domestic Well",519420,4449542,"44369","9064392",330,"WATER",601483,2018-05-24,NA,NA,NA,NA,NA,NA,0.6,0,FALSE,TRUE
"1335",753244,"Domestic Well",519420,4449542,"44369","9064392",330,"WATER",602983,2018-11-15,NA,NA,NA,NA,NA,NA,0.65,0,FALSE,TRUE
"1336",753244,"Domestic Well",519420,4449542,"44369","9064392",330,"WATER",608276,2019-05-13,NA,NA,NA,NA,NA,NA,0.79,0,FALSE,TRUE
"1337",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",537484,2014-04-24,NA,NA,NA,NA,NA,NA,12,0,FALSE,TRUE
"1338",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",541396,2014-11-17,NA,NA,NA,NA,NA,NA,7.9,0,FALSE,TRUE
"1339",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",543478,2015-05-06,NA,NA,NA,NA,NA,NA,8.41,0,FALSE,TRUE
"1340",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",546556,2015-09-03,NA,NA,NA,NA,NA,NA,8.59,0,FALSE,TRUE
"1341",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",546730,2015-11-03,NA,NA,NA,NA,NA,NA,7.77,0,FALSE,TRUE
"1342",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",547886,2016-01-05,NA,NA,NA,NA,NA,NA,8.44,0,FALSE,TRUE
"1343",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",549264,2016-03-02,NA,NA,NA,NA,NA,NA,7.69,0,FALSE,TRUE
"1344",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",550483,2016-05-10,NA,4.5,NA,NA,NA,NA,5.28,4.5,TRUE,TRUE
"1345",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",553584,2016-07-05,NA,NA,NA,NA,NA,NA,4.61,0,FALSE,TRUE
"1346",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",553997,2016-08-23,NA,NA,NA,NA,NA,NA,4.31,0,FALSE,TRUE
"1347",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",555737,2016-12-13,NA,NA,NA,NA,NA,NA,5.41,0,FALSE,TRUE
"1348",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",556664,2017-03-08,NA,NA,NA,NA,NA,NA,4.71,0,FALSE,TRUE
"1349",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",558950,2017-06-07,NA,NA,NA,NA,NA,NA,4.8,0,FALSE,TRUE
"1350",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",562003,2017-09-27,NA,NA,NA,NA,NA,NA,8.32,0,FALSE,TRUE
"1351",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",564605,2017-12-13,NA,NA,NA,NA,NA,NA,5.49,0,FALSE,TRUE
"1352",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",566292,2018-03-19,NA,NA,NA,NA,NA,NA,7.05,0,FALSE,TRUE
"1353",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",601429,2018-05-22,NA,NA,NA,NA,NA,NA,7.92,0,FALSE,TRUE
"1354",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",601875,2018-08-16,NA,1.8,NA,NA,NA,NA,6.34,1.8,TRUE,TRUE
"1355",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",603097,2018-11-27,NA,2.4,NA,NA,NA,NA,8.88,2.4,TRUE,TRUE
"1356",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",605838,2019-02-05,NA,2.6,NA,NA,NA,NA,6.94,2.6,TRUE,TRUE
"1357",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"WATER",608280,2019-05-13,NA,NA,NA,NA,NA,NA,5.8,0,FALSE,TRUE
"1358",753254,"Stock or  Irrigation",521259,4489202,"51858","0445776",60,"WATER",537279,2014-04-07,NA,NA,NA,NA,NA,NA,0.1,0,FALSE,TRUE
"1359",753255,"Ground Water",534174,4452623,"237713","0481084",283,"WATER",537232,2014-04-07,NA,NA,NA,NA,NA,NA,0.005,0,FALSE,TRUE
"1360",753256,"Irrigation",521421,4489213,"107","9058282",52,"WATER",537387,2014-04-07,NA,NA,NA,NA,NA,NA,0.1,0,FALSE,TRUE
"1361",753256,"Irrigation",521421,4489213,"107","9058282",52,"WATER",546144,2014-09-30,NA,NA,NA,NA,NA,NA,0.1,0,FALSE,TRUE
"1362",753258,"Domestic Well",517815,4427324,"104921","900536",60,"WATER",537389,2014-04-07,NA,NA,NA,NA,NA,NA,0.1,0,FALSE,TRUE
"1363",753258,"Domestic Well",517815,4427324,"104921","900536",60,"WATER",542536,2015-02-25,NA,NA,NA,NA,NA,NA,0.1,0,FALSE,TRUE
"1364",753262,"Domestic Well",523919,4438284,"53651","9064755",71,"WATER",537319,2014-04-10,NA,NA,NA,NA,NA,NA,11.3,0,FALSE,TRUE
"1365",753262,"Domestic Well",523919,4438284,"53651","9064755",71,"WATER",545816,2015-10-09,NA,NA,NA,NA,NA,NA,11.4,0,FALSE,TRUE
"1366",753263,"Domestic Well",515466,4452309,"106310","0106352",300,"WATER",538157,2014-05-01,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1367",753263,"Domestic Well",515466,4452309,"106310","0106352",300,"WATER",606536,2019-04-03,NA,NA,NA,NA,NA,NA,0.00059,0,FALSE,TRUE
"1368",753264,"Domestic Well",513922,4452830,"247450","0499748",260,"WATER",538151,2014-05-01,NA,NA,NA,NA,NA,NA,2.3,0,FALSE,TRUE
"1369",753265,"Domestic Well",517294,4450417,"252360","0513030B",400,"WATER",538153,2014-05-01,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1370",753265,"Domestic Well",517294,4450417,"252360","0513030B",400,"WATER",608819,2019-04-25,NA,NA,NA,NA,NA,NA,0.0023,0,FALSE,TRUE
"1371",753266,"Domestic Well",514397,4453475,"54128","9064764",60,"WATER",538155,2014-05-01,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1372",753269,"Domestic Well",538584,4489218,"49962","9064664",480480,"WATER",537344,2014-04-16,NA,NA,NA,NA,NA,NA,0.01,0,FALSE,TRUE
"1373",753269,"Domestic Well",538584,4489218,"49962","9064664",480480,"WATER",547900,2016-01-29,NA,NA,NA,NA,NA,NA,0.01,0,FALSE,TRUE
"1374",753270,"Domestic Well",532213,4483133,"139936","0254736",180,"WATER",537342,2014-04-11,NA,NA,NA,NA,NA,NA,0.0088,0,FALSE,TRUE
"1375",753270,"Domestic Well",532213,4483133,"139936","0254736",180,"WATER",544934,2015-08-10,NA,NA,NA,NA,NA,NA,0.01,0,FALSE,TRUE
"1376",753271,"Ground Water",532939,4480797,"169","9058327",30,"WATER",537330,2014-04-07,NA,NA,NA,NA,NA,NA,0.002,0,FALSE,TRUE
"1377",753271,"Ground Water",532939,4480797,"169","9058327",30,"WATER",545881,2015-08-13,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1378",753272,"Ground Water",544172,4488924,"230682","469654",NA,"WATER",537332,2014-04-07,NA,NA,NA,NA,NA,NA,0.0052,0,FALSE,TRUE
"1379",753273,"Domestic Well",512996,4482240,"112702","9066258",345,"WATER",537348,2013-11-05,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"1380",753273,"Domestic Well",512996,4482240,"112702","9066258",345,"WATER",542509,2015-03-31,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"1381",753274,"Ground Water",517377,4468080,"276761","3625634",600,"WATER",537340,2014-04-09,NA,NA,NA,NA,NA,NA,0.028,0,FALSE,TRUE
"1382",753277,"Domestic Well",515721,4448588,"69614","9065195",NA,"WATER",538041,2014-05-13,NA,NA,NA,NA,NA,NA,8.8,0,FALSE,TRUE
"1383",753278,"Domestic Well",518561,4447254,"250692","0508504",355,"WATER",538391,2014-05-13,NA,NA,NA,NA,NA,NA,0.36,0,FALSE,TRUE
"1384",753279,"Domestic Well",520528,4451944,"68856","9065160",267,"WATER",538057,2014-05-09,NA,NA,NA,NA,NA,NA,0.0018,0,FALSE,TRUE
"1385",753280,"Domestic Well",518089,4455359,"18759","9062539",NA,"WATER",538053,2014-05-09,NA,NA,NA,NA,NA,NA,0.031,0,FALSE,TRUE
"1386",753283,"Domestic Well",519155,4476426,"90232","0080212",36,"WATER",537373,2014-04-25,NA,NA,NA,NA,NA,NA,0.1,0,FALSE,TRUE
"1387",753286,"Domestic Well",519580,4448559,"66637","0364324",410,"WATER",538110,2014-05-09,NA,NA,NA,NA,NA,NA,0.11,0,FALSE,TRUE
"1388",753286,"Domestic Well",519580,4448559,"66637","0364324",410,"WATER",607515,2019-04-18,NA,NA,NA,NA,NA,NA,0.11,0,FALSE,TRUE
"1389",753288,"Domestic Well",523679,4476706,"34280","9063744",40,"WATER",537409,2014-04-11,NA,NA,NA,NA,NA,NA,0.00043,0,FALSE,TRUE
"1390",753291,"Domestic Well",507267,4482817,"13066","9061443",35,"WATER",537452,2014-04-16,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"1391",753297,"Domestic Well",505423,4481236,"247465","0505054B",550,"WATER",537465,2014-05-01,NA,NA,NA,NA,NA,NA,0.00053,0,FALSE,TRUE
"1392",753323,"Domestic Well",530209,4461646,"256717","3655358",70,"WATER",537546,2014-04-23,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1393",753325,"Domestic Well",514035,4451926,"157137","0312785B",59,"WATER",538417,2014-05-20,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1394",753326,"Commercial",515393,4448046,"267903","0538822",53,"WATER",538496,2014-05-29,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1395",753327,"Domestic Well",522218,4451927,"240343","0489425",400,"WATER",538451,2014-05-21,NA,NA,NA,NA,NA,NA,0.053,0,FALSE,TRUE
"1396",753332,"Domestic Well",517486,4448678,"105272","9066188",425,"WATER",538295,2014-06-03,NA,NA,NA,NA,NA,NA,3.5,0,FALSE,TRUE
"1397",753335,"Commercial",517807,4451861,"269841","3603050",480,"WATER",538375,2014-05-13,NA,NA,NA,NA,NA,NA,2.2,0,FALSE,TRUE
"1398",753336,"Domestic Well",517885,4451768,"269842","3603051",470,"WATER",538395,2014-05-14,NA,NA,NA,NA,NA,NA,0.0064,0,FALSE,TRUE
"1399",753336,"Domestic Well",517885,4451768,"269842","3603051",470,"WATER",606857,2019-04-09,NA,NA,NA,NA,NA,NA,0.0068,0,FALSE,TRUE
"1400",753337,"Domestic Well",518064,4454695,"28955","9063420",48,"WATER",538445,2014-05-15,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1401",753338,"Domestic Well",514495,4448214,"266676","0543834",280,"WATER",538401,2014-05-15,NA,NA,NA,NA,NA,NA,3.7,0,FALSE,TRUE
"1402",753339,"Domestic Well",520981,4454061,"280224","3638536",220,"WATER",538413,2014-05-15,NA,NA,NA,NA,NA,NA,0.023,0,FALSE,TRUE
"1403",753340,"Commercial",515379,4448211,"267902","0541946",NA,"WATER",538385,2014-05-13,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1404",753343,"Domestic Well",521585,4453604,"80341","9065578",100,"WATER",538409,2014-05-15,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1405",753355,"Domestic Well",524255,4446516,"211206","0428099",680,"WATER",538421,2014-05-21,NA,NA,NA,NA,NA,NA,12,0,FALSE,TRUE
"1406",753355,"Domestic Well",524255,4446516,"211206","0428099",680,"WATER",548500,2016-01-12,NA,NA,NA,NA,NA,NA,10.7,0,FALSE,TRUE
"1407",753358,"Domestic Well",513880,4451757,"189573","0389396B",52,"WATER",538122,2014-05-29,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1408",753367,"Domestic Well",514948,4451717,"44783","0329284",59,"WATER",538287,2014-05-23,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1409",753368,"Commercial",523810,4451820,"278835","3632942",480,"WATER",537904,2014-05-28,NA,NA,NA,NA,NA,NA,1.3,0,FALSE,TRUE
"1410",753368,"Commercial",523810,4451820,"278835","3632942",480,"WATER",538934,2014-07-28,NA,NA,NA,NA,NA,NA,1.2,0,FALSE,TRUE
"1411",753368,"Commercial",523810,4451820,"278835","3632942",480,"WATER",543913,2015-04-28,NA,NA,NA,NA,NA,NA,0.6,0,FALSE,TRUE
"1412",753368,"Commercial",523810,4451820,"278835","3632942",480,"WATER",547961,2016-01-21,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"1413",753372,"Domestic Well",516399,4454912,"284032","3647018",225,"WATER",538455,2014-05-28,NA,NA,NA,NA,NA,NA,6,0,FALSE,TRUE
"1414",753379,"Domestic Well",524371,4437784,"114230","0108930",NA,"WATER",537600,2014-04-10,NA,NA,NA,NA,NA,NA,8.49,0,FALSE,TRUE
"1415",753379,"Domestic Well",524371,4437784,"114230","0108930",NA,"WATER",545824,2015-10-09,NA,22.9,NA,NA,NA,NA,15,22.9,TRUE,TRUE
"1416",753380,"Domestic Well",524150,4437539,"4525","9059242",33,"WATER",537604,2014-04-11,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"1417",753381,"Domestic Well",523966,4437549,"96128","9066007",NA,"WATER",537606,2014-04-10,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"1418",753384,"Domestic Well",516675,4448644,NA,NA,NA,"WATER",537822,2014-05-29,NA,NA,NA,NA,NA,NA,0.04,0,FALSE,TRUE
"1419",753386,"Domestic Well",523908,4444784,"7230","9059851",44,"WATER",538696,2014-06-16,NA,NA,NA,NA,NA,NA,13,0,FALSE,TRUE
"1420",753386,"Domestic Well",523908,4444784,"7230","9059851",44,"WATER",547709,2015-11-12,NA,NA,NA,NA,NA,NA,10.2,0,FALSE,TRUE
"1421",753389,"Domestic Well",515255,4448717,"27587","9063349",47,"WATER",538550,2014-06-03,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1422",753390,"Domestic Well",517774,4455729,"183821","0369806b",57,"WATER",538335,2014-06-03,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1423",753397,"Domestic Well",515324,4448559,"214022","0436888b",NA,"WATER",538307,2014-06-11,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1424",753398,"Domestic Well",506208,4427830,"44900","0382463",815,"WATER",538724,2014-06-11,NA,NA,NA,NA,NA,NA,7.8,0,FALSE,TRUE
"1425",753398,"Domestic Well",506208,4427830,"44900","0382463",815,"WATER",548009,2015-12-22,NA,41.9,NA,NA,NA,NA,4.78,41.9,TRUE,TRUE
"1426",753398,"Domestic Well",506208,4427830,"44900","0382463",815,"WATER",558627,2017-05-15,NA,NA,NA,NA,NA,NA,3.71,0,FALSE,TRUE
"1427",753399,"Commercial",517584,4446370,"62974","0541011",547,"WATER",538311,2014-06-11,NA,NA,NA,NA,NA,NA,6.1,0,FALSE,TRUE
"1428",753400,"Domestic Well",515422,4452036,"72855","9065299",NA,"WATER",538323,2014-06-16,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1429",753411,"Domestic Well",507377,4478789,"34670","0267014",24,"WATER",537621,2012-06-29,NA,NA,NA,NA,NA,NA,0.0564,0,FALSE,TRUE
"1430",753412,"Domestic Well",508236,4478106,"217719","0442604",37,"WATER",537619,2012-06-29,NA,NA,NA,NA,NA,NA,0.00045,0,FALSE,TRUE
"1431",753413,"Domestic Well",524288,4434844,"268526","3600751",920,"WATER",538698,2014-06-13,NA,NA,NA,NA,NA,NA,11,0,FALSE,TRUE
"1432",753413,"Domestic Well",524288,4434844,"268526","3600751",920,"WATER",547559,2016-01-06,NA,NA,NA,NA,NA,NA,8.9,0,FALSE,TRUE
"1433",753413,"Domestic Well",524288,4434844,"268526","3600751",920,"WATER",555106,2016-11-21,NA,NA,NA,NA,NA,NA,7.77,0,FALSE,TRUE
"1434",753417,"Domestic Well",514986,4451415,"186469","0382931B",60,"WATER",538329,2014-06-16,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1435",753418,"Domestic Well",515555,4449540,"83666","9065731",325,"WATER",538357,2014-06-24,NA,NA,NA,NA,NA,NA,8.9,0,FALSE,TRUE
"1436",753418,"Domestic Well",515555,4449540,"83666","9065731",325,"WATER",607950,2019-05-07,NA,NA,NA,NA,NA,NA,6.72,0,FALSE,TRUE
"1437",753429,"Domestic Well",514439,4451929,"240260","0489857b",54,"WATER",538351,2014-06-24,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1438",753431,"Domestic Well",515164,4449838,"243730","0494839b",50,"WATER",538367,2014-06-24,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"1439",753432,"Domestic Well",516767,4451876,"68225","9065130",510,"WATER",538546,2014-07-02,NA,NA,NA,NA,NA,NA,7.4,0,FALSE,TRUE
