"","facility_id","facility_type","permit_number","receipt_number","well_depth","matrix","sample_id","sample_date","benzene_ugl","toluene_ugl","ethylbenzene_ugl","mp_xylenes_ugl","o_xylene_ugl","tot_xylenes_ugl","methane_mgl","wattenberg"
"1066",754630,"Domestic Well","16024","9062318",37,"WATER",548102,2016-01-19,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1067",754641,"Groundwater",NA,NA,NA,"WATER",548347,2015-12-07,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1068",754641,"Groundwater",NA,NA,NA,"WATER",559970,2017-07-13,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1069",754662,"Domestic Well",NA,NA,NA,"WATER",548335,2016-02-16,NA,NA,NA,NA,NA,NA,0.011,TRUE
"1070",754665,"Ground Water","11775","90138790",30,"WATER",548550,2016-02-12,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"1071",754671,"Ground Water","47990","0295733",NA,"WATER",548579,2015-08-07,NA,NA,NA,NA,NA,NA,0.0054,TRUE
"1072",754672,"Domestic Well","202633","0414249",200,"WATER",548582,2014-10-23,NA,NA,NA,NA,NA,NA,0.013,TRUE
"1073",754672,"Domestic Well","202633","0414249",200,"WATER",554651,2016-12-16,NA,NA,NA,NA,NA,NA,0.016,TRUE
"1074",754672,"Domestic Well","202633","0414249",200,"WATER",564919,2017-12-05,NA,NA,NA,NA,NA,NA,0.014,TRUE
"1075",754841,"Groundwater","40473","0332665",NA,"WATER",549522,2016-03-10,NA,NA,NA,NA,NA,NA,5.7,TRUE
"1076",754841,"Groundwater","40473","0332665",NA,"WATER",561599,2017-09-26,NA,NA,NA,NA,NA,NA,6.45,TRUE
"1077",754853,"Domestic Well","32194","9063607",26,"WATER",549591,2016-03-17,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1078",754857,"Domestic Well","223743","3621513",42,"WATER",549632,2016-03-16,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1079",754857,"Domestic Well","223743","3621513",42,"WATER",564043,2018-01-11,NA,NA,NA,NA,NA,NA,0.0399,TRUE
"1080",754859,"Domestic Well","282453","3644131A",180,"WATER",549634,2016-03-14,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1081",754859,"Domestic Well","282453","3644131A",180,"WATER",601295,2018-04-04,NA,NA,NA,NA,NA,NA,0.0013,TRUE
"1082",754865,"Domestic Well","138144","0250534",400,"WATER",549602,2016-04-22,NA,NA,NA,NA,NA,NA,0.025,TRUE
"1083",754866,"Ground Water","12495","0201421",48,"WATER",549712,2016-04-15,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1084",754866,"Ground Water","12495","0201421",48,"WATER",556583,2017-04-18,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1085",754883,"Ground Water","245545","0493173",980,"WATER",549668,2016-04-14,NA,NA,NA,NA,NA,NA,9.7,TRUE
"1086",754883,"Ground Water","245545","0493173",980,"WATER",557038,2017-05-05,NA,NA,NA,NA,NA,NA,16,TRUE
"1087",754885,"Domestic Well",NA,"3645193A",300,"WATER",549718,2016-05-05,NA,NA,NA,NA,NA,NA,0.014,TRUE
"1088",754896,"Commercial","296759","3667195",910,"WATER",550330,2016-05-25,NA,16,NA,NA,NA,NA,11,TRUE
"1089",754897,"Ground Water","8718","9060040",62,"WATER",550043,2016-05-25,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1090",754897,"Ground Water","8718","9060040",62,"WATER",562980,2017-11-07,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1091",754898,"Ground Water","276114","3622931",90,"WATER",550045,2016-05-06,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1092",754898,"Ground Water","276114","3622931",90,"WATER",556100,2017-02-20,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1093",754898,"Ground Water","276114","3622931",90,"WATER",559593,2017-07-13,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1094",754901,"Groundwater","158797","0318724",600,"WATER",550089,2016-05-24,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1095",754901,"Groundwater","158797","0318724",600,"WATER",565162,2017-09-01,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1096",754913,"Domestic Well",NA,NA,NA,"WATER",550122,2016-05-25,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"1097",754922,"Domestic Well","149962",NA,952,"WATER",550489,2016-05-18,NA,NA,NA,NA,NA,NA,48.084,TRUE
"1098",754922,"Domestic Well","149962",NA,952,"WATER",557864,2017-05-31,NA,NA,NA,NA,NA,NA,9.8,TRUE
"1099",754923,"Domestic Well","188668","0385394",600,"WATER",550209,2016-05-18,NA,NA,NA,NA,NA,NA,0.1,TRUE
"1100",754923,"Domestic Well","188668","0385394",600,"WATER",559583,2017-07-18,NA,NA,NA,NA,NA,NA,0.019,TRUE
"1101",754924,"Domestic Well","249996","0495755A",NA,"LIQUID",550211,2016-05-26,NA,NA,NA,NA,NA,NA,0.1,TRUE
"1102",754924,"Domestic Well","249996","0495755A",NA,"LIQUID",550253,2015-09-17,NA,NA,NA,NA,NA,NA,0.01,TRUE
"1103",754924,"Domestic Well","249996","0495755A",NA,"WATER",557868,2017-06-01,NA,NA,NA,NA,NA,NA,0.005,TRUE
"1104",754925,"Irrigation","1905","9000297",47,"WATER",550254,2015-09-17,NA,NA,NA,NA,NA,NA,0.01,TRUE
"1105",754925,"Irrigation","1905","9000297",47,"LIQUID",550643,2016-05-26,NA,NA,NA,NA,NA,NA,0.1,TRUE
"1106",754925,"Irrigation","1905","9000297",47,"WATER",557920,2017-06-01,NA,NA,NA,NA,NA,NA,0.005,TRUE
"1107",754926,"Irrigation","1902","9000294",37,"LIQUID",550217,2016-05-26,NA,NA,NA,NA,NA,NA,0.1,TRUE
"1108",754926,"Irrigation","1902","9000294",37,"LIQUID",550255,2015-09-17,NA,NA,NA,NA,NA,NA,0.01,TRUE
"1109",754926,"Irrigation","1902","9000294",37,"WATER",557922,2017-06-01,NA,NA,NA,NA,NA,NA,0.005,TRUE
"1110",754963,"Ground Water","12971","9061390",61,"WATER",550437,2016-06-22,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1111",754963,"Ground Water","12971","9061390",61,"WATER",559643,2017-08-17,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1112",754963,"Ground Water","12971","9061390",61,"WATER",566037,2018-05-23,NA,NA,NA,NA,NA,NA,0.0014,TRUE
"1113",754991,"Groundwater","62620","0531077A",39,"WATER",550651,2016-07-07,NA,NA,NA,NA,NA,NA,0.0032,TRUE
"1114",754991,"Groundwater","62620","0531077A",39,"WATER",559842,2017-07-14,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"1115",755053,"Commercial","78801","3672659",610,"WATER",551077,2016-08-25,NA,NA,NA,NA,NA,NA,14,TRUE
"1116",755119,"Irrigation","10531","9060391A",85,"WATER",553543,2012-12-18,NA,NA,NA,NA,NA,NA,0.0108,TRUE
"1117",755194,"Groundwater","2932","3674847",NA,"WATER",553932,2016-09-06,NA,NA,NA,NA,NA,NA,0.0013,TRUE
"1118",755194,"Groundwater","2932","3674847",NA,"WATER",566027,2018-05-23,NA,NA,NA,NA,NA,NA,0.0016,TRUE
"1119",755195,"Domestic Well","269734","3606277",60,"WATER",553934,2016-07-29,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1120",755195,"Domestic Well","269734","3606277",60,"WATER",560011,2017-06-06,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1121",755205,"Domestic Well","10220","3618364",60,"WATER",553989,2016-10-06,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"1122",755206,"Domestic Well","291608","3660368B",58,"WATER",553993,2016-10-06,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"1123",755216,"Domestic Well",NA,NA,360,"WATER",554257,2016-09-02,NA,NA,NA,NA,NA,NA,0.05,TRUE
"1124",755243,"Domestic Well","220933","0450313",1045,"WATER",554260,2016-09-05,NA,NA,NA,NA,NA,NA,4.62,TRUE
"1125",755269,"Irrigation","64229","9065024",105,"WATER",554197,2016-11-14,NA,NA,NA,NA,NA,NA,0.005,TRUE
"1126",755308,"Domestic Well","91338","9065923",400,"WATER",554415,2016-11-15,NA,NA,NA,NA,NA,NA,0.0035,TRUE
"1127",755316,"Stock or  Irrigation","126004","9066398",60,"WATER",554512,2016-09-19,NA,NA,NA,NA,NA,NA,0.012,TRUE
"1128",755316,"Stock or  Irrigation","126004","9066398",60,"WATER",560670,2017-09-26,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1129",755323,"Domestic Well","174778","0358520",673,"WATER",555914,2017-02-09,NA,NA,NA,NA,NA,NA,5.09,TRUE
"1130",755324,"Domestic Well",NA,NA,NA,"WATER",554595,2016-12-12,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1131",755325,"Domestic Well","124266","0223327",140,"WATER",554597,2016-11-23,NA,NA,NA,NA,NA,NA,0.005,TRUE
"1132",755326,"Domestic Well","36061","9010964",75,"WATER",554599,2016-11-23,NA,NA,NA,NA,NA,NA,0.005,TRUE
"1133",755327,"Domestic Well","200115","0408608",1260,"WATER",554601,2016-11-22,NA,NA,NA,NA,NA,NA,19,TRUE
"1134",755328,"Domestic Well",NA,NA,NA,"WATER",554603,2016-11-22,NA,NA,NA,NA,NA,NA,21,TRUE
"1135",755329,"Ground Water","147329","0273367",220,"WATER",554703,2016-10-05,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1136",755330,"Ground Water","299469","3671854B",105,"WATER",561346,2016-10-05,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1137",755337,"Irrigation","290142","3658165",545,"WATER",554647,2016-12-16,NA,NA,NA,NA,NA,NA,2.23,TRUE
"1138",755337,"Irrigation","290142","3658165",545,"WATER",563006,2018-01-24,NA,NA,NA,NA,NA,NA,11,TRUE
"1139",755339,"Domestic Well","17919","0361433B",69,"WATER",554679,2016-11-15,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1140",755339,"Domestic Well","17919","0361433B",69,"WATER",563861,2018-02-06,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1141",755341,"Domestic Well","72323","0909854",NA,"WATER",554721,2016-10-11,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1142",755343,"Domestic Well",NA,NA,NA,"WATER",555186,2017-01-11,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1143",755368,"Domestic Well","254335","0517280",40,"WATER",555102,2016-12-15,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1144",755381,"Ground Water","44657","0371623",1040,"WATER",555219,2016-11-21,NA,NA,NA,NA,NA,NA,5.26,TRUE
"1145",755390,"Domestic Well","54233","0457862",60,"WATER",555225,2016-12-12,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"1146",755395,"Domestic Well","296834","3668109",35,"WATER",555277,2016-09-29,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1147",755395,"Domestic Well","296834","3668109",35,"WATER",603091,2018-12-19,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1148",755400,"Stock or  Irrigation","55594","0465465C",660,"WATER",566312,2018-05-22,NA,NA,NA,NA,NA,NA,9.81,TRUE
"1149",755415,"Irrigation","15930","9062295",79,"WATER",555868,2017-02-28,NA,NA,NA,NA,NA,NA,0.0011,TRUE
"1150",755415,"Irrigation","15930","9062295",79,"WATER",601349,2018-06-05,NA,NA,NA,NA,NA,NA,0.0049,TRUE
"1151",755418,"Domestic Well","142208","0260103",410,"WATER",555697,2017-03-02,NA,NA,NA,NA,NA,NA,0.46,TRUE
"1152",755439,"Domestic Well",NA,NA,NA,"WATER",556245,2017-03-08,NA,NA,NA,NA,NA,NA,7.51,TRUE
"1153",755439,"Domestic Well",NA,NA,NA,"WATER",556246,2017-03-08,NA,NA,NA,NA,NA,NA,7.18,TRUE
"1154",755439,"Domestic Well",NA,NA,NA,"WATER",558717,2017-07-26,NA,NA,NA,NA,NA,NA,18,TRUE
"1155",755453,"Domestic Well","118893","9005141",460,"LIQUID",555687,2017-02-28,NA,NA,NA,NA,NA,NA,0.22,TRUE
"1156",755453,"Domestic Well","118893","9005141",460,"WATER",602550,2018-08-14,NA,NA,NA,NA,NA,NA,0.0943,TRUE
"1157",755454,"Domestic Well","81546","0434690",440,"LIQUID",555689,2017-02-28,NA,NA,NA,NA,NA,NA,0.27,TRUE
"1158",755454,"Domestic Well","81546","0434690",440,"WATER",602551,2018-08-14,NA,NA,NA,NA,NA,NA,0.302,TRUE
"1159",755455,"Domestic Well","79293","9004498",330,"LIQUID",555691,2017-02-28,NA,NA,NA,NA,NA,NA,0.49,TRUE
"1160",755455,"Domestic Well","79293","9004498",330,"WATER",602552,2018-08-14,NA,NA,NA,NA,NA,NA,0.221,TRUE
"1161",755456,"Domestic Well","280866","3640440A",NA,"WATER",555693,2017-03-01,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1162",755457,"Groundwater",NA,NA,NA,"WATER",556250,2017-03-20,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"1163",755468,"Domestic Well","17764","0522498",60,"LIQUID",555790,2017-03-17,NA,NA,NA,NA,NA,NA,0.005,TRUE
"1164",755481,"Groundwater","304344","3677794B",NA,"WATER",561368,2017-02-23,NA,NA,NA,NA,NA,NA,33,TRUE
"1165",755481,"Groundwater","304344","3677794B",NA,"WATER",564065,2017-05-25,NA,NA,NA,NA,NA,NA,28,TRUE
"1166",755481,"Groundwater","304344","3677794B",NA,"WATER",608376,2019-06-19,NA,NA,NA,NA,NA,NA,12,TRUE
"1167",755482,"Groundwater","304343","3677794A",NA,"WATER",561367,2017-02-23,2.3,NA,NA,NA,NA,NA,45,TRUE
"1168",755482,"Groundwater","304343","3677794A",NA,"WATER",564064,2017-05-25,NA,NA,NA,NA,NA,NA,15,TRUE
"1169",755482,"Groundwater","304343","3677794A",NA,"WATER",606267,2019-03-19,NA,NA,NA,NA,NA,NA,13,TRUE
"1170",755482,"Groundwater","304343","3677794A",NA,"WATER",608373,2019-06-19,NA,NA,NA,NA,NA,NA,5.6,TRUE
"1171",755488,"Domestic Well","97832","9066067",30,"WATER",556096,2016-10-18,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1172",755488,"Domestic Well","97832","9066067",30,"WATER",565560,2018-03-22,NA,NA,NA,NA,NA,NA,0.016,TRUE
"1173",755489,"Stock or  Irrigation","65240","3625718",74,"WATER",556098,2017-02-14,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1174",755489,"Stock or  Irrigation","65240","3625718",74,"WATER",566029,2018-05-23,NA,NA,NA,NA,NA,NA,0.0012,TRUE
"1175",755496,"Domestic Well","246130","0502121B",42,"WATER",556041,2017-02-08,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1176",755496,"Domestic Well","246130","0502121B",42,"WATER",601304,2018-07-26,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1177",755508,"Stock or  Irrigation","8658","9060022",101,"WATER",560660,2017-04-24,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1178",755613,"Domestic Well","221886","0037355A",125,"WATER",556786,2017-04-05,NA,NA,NA,NA,NA,NA,0.0068,TRUE
"1179",755649,"Domestic Well","68758","9065150",NA,"WATER",561013,2017-09-06,NA,NA,NA,NA,NA,NA,4.85,TRUE
"1180",755656,"Irrigation","14729","9062044",61,"WATER",557286,2017-03-10,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"1181",755664,"Stock or  Irrigation","5313","9059360",32,"WATER",557383,2017-05-04,NA,NA,NA,NA,NA,NA,0.0016,TRUE
"1182",755668,"Domestic Well","278677","3632136",320,"WATER",557442,2017-05-23,NA,NA,NA,NA,NA,NA,0.011,TRUE
"1183",755671,"Domestic Well","31922","0279153B",250,"WATER",558090,2017-06-29,NA,NA,NA,NA,NA,NA,0.005,TRUE
"1184",755698,"Domestic Well","192455","0392845",1105,"WATER",557916,2017-05-31,NA,NA,NA,NA,NA,NA,10,TRUE
"1185",755763,"Domestic Well","275027","3619457A",870,"WATER",558349,2017-06-30,NA,NA,NA,NA,NA,NA,6.7,TRUE
"1186",755765,"Domestic Well","113376","0228584",420,"WATER",558359,2015-01-06,NA,NA,NA,NA,NA,NA,0.005,TRUE
"1187",755765,"Domestic Well","113376","0228584",420,"WATER",559553,2017-08-01,NA,NA,NA,NA,NA,NA,0.005,TRUE
"1188",755901,"Ground Water","256399","0522241A",740,"WATER",559701,2017-07-07,NA,NA,NA,NA,NA,NA,0.02,TRUE
"1189",755907,"Ground Water","11566","9060779",62,"WATER",559589,2017-07-10,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1190",755918,"Irrigation","286879","3651429",10,"WATER",559699,2017-06-15,NA,NA,NA,NA,NA,NA,0.0068,TRUE
"1191",755919,"Domestic Well","74712","9065363",NA,"WATER",560045,2017-09-07,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1192",755927,"Domestic Well","260406","0531072",920,"WATER",560309,2017-09-11,NA,NA,NA,NA,NA,NA,12,TRUE
"1193",755927,"Domestic Well","260406","0531072",920,"WATER",560313,2017-09-14,NA,NA,NA,NA,NA,NA,12,TRUE
"1194",756937,"Ground Water",NA,NA,NA,"WATER",559834,2017-08-24,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"1195",756937,"Ground Water",NA,NA,NA,"WATER",606879,2019-05-16,NA,NA,NA,NA,NA,NA,0.01,TRUE
"1196",756950,"Domestic Well","274412","3617111",860,"WATER",560319,2017-09-19,NA,NA,NA,NA,NA,NA,17,TRUE
"1197",756951,"Domestic Well","223771","0456122",920,"WATER",560317,2017-09-19,NA,NA,NA,NA,NA,NA,10,TRUE
"1198",756965,"Domestic Well",NA,NA,NA,"WATER",560347,2017-09-26,NA,NA,NA,NA,NA,NA,0.005,TRUE
"1199",756975,"Municipal","31143","0262820",950,"WATER",561607,2017-09-26,NA,NA,NA,NA,NA,NA,0.02,TRUE
"1200",756977,"Stock or  Irrigation","157754","0313533",NA,"WATER",559968,2017-07-13,NA,NA,NA,NA,NA,NA,0.0055,TRUE
"1201",756983,"Domestic Well","243360","0497731",400,"WATER",561579,2017-09-26,NA,NA,NA,NA,NA,NA,3.31,TRUE
"1202",756988,"Domestic Well","55038","0466533",400,"WATER",560432,2017-09-26,NA,NA,NA,NA,NA,NA,0.0064,TRUE
"1203",756998,"Stock or  Irrigation","229984","0467841",710,"WATER",560067,2017-09-07,NA,NA,NA,NA,NA,NA,15,TRUE
"1204",756999,"Irrigation","280685","3639301",55,"WATER",560662,2017-05-17,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1205",757009,"Domestic Well","170243","0353040B",253,"WATER",562035,2017-10-04,NA,NA,NA,NA,NA,NA,0.0013,TRUE
"1206",757031,"Domestic Well","230685","0469834",580,"WATER",561661,2017-10-11,NA,NA,NA,NA,NA,NA,15.4,TRUE
"1207",757061,"Stock or  Irrigation","253652","0515825",920,"WATER",560360,2017-08-14,NA,NA,NA,NA,NA,NA,18,TRUE
"1208",757062,"Stock or  Irrigation","282262","3643402",420,"WATER",560345,2017-07-27,NA,NA,NA,NA,NA,NA,0.0087,TRUE
"1209",757062,"Stock or  Irrigation","282262","3643402",420,"WATER",607931,2019-05-15,NA,NA,NA,NA,NA,NA,0.0049,TRUE
"1210",757065,"Domestic Well","128361","9066422",770,"WATER",563955,2017-11-29,NA,NA,NA,NA,NA,NA,11.9,TRUE
"1211",757068,"Domestic Well","244394","0499374",740,"WATER",562204,2017-09-22,NA,NA,NA,NA,NA,NA,15,TRUE
"1212",757068,"Domestic Well","244394","0499374",740,"WATER",607018,2019-04-15,NA,NA,NA,NA,NA,NA,9.83,TRUE
"1213",757069,"Domestic Well","273011","3614362",NA,"WATER",562200,2017-09-22,NA,NA,NA,NA,NA,NA,20,TRUE
"1214",757069,"Domestic Well","273011","3614362",NA,"WATER",605814,2019-02-22,NA,NA,NA,NA,NA,NA,13.4,TRUE
"1215",757070,"Domestic Well","56602","0482052",740,"WATER",562196,2017-08-31,NA,NA,NA,NA,NA,NA,13,TRUE
"1216",757070,"Domestic Well","56602","0482052",740,"WATER",606120,2019-03-13,NA,NA,NA,NA,NA,NA,15.7,TRUE
"1217",757077,"Domestic Well","178327","0367174",650,"WATER",562202,2017-09-21,NA,NA,NA,NA,NA,NA,19,TRUE
"1218",757077,"Domestic Well","178327","0367174",650,"WATER",605812,2019-02-26,NA,NA,NA,NA,NA,NA,13.9,TRUE
"1219",757080,"Domestic Well","294805","3665070B",900,"WATER",562186,2017-09-21,NA,NA,NA,NA,NA,NA,19,TRUE
"1220",757080,"Domestic Well","294805","3665070B",900,"WATER",607430,2019-04-16,NA,NA,NA,NA,NA,NA,10.1,TRUE
"1221",757082,"Irrigation","13388","9061570",20,"WATER",560398,2017-10-06,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"1222",757113,"Groundwater","31617","0027976",112,"WATER",560672,2017-09-26,NA,NA,NA,NA,NA,NA,0.0069,TRUE
"1223",757194,"Domestic Well","247351","0504665",1087,"WATER",561495,2017-12-06,NA,NA,NA,NA,NA,NA,0.02,TRUE
"1224",757207,"Ground Water","31635","0341026",117,"WATER",562224,2017-10-11,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1225",757211,"Ground Water",NA,NA,NA,"WATER",562958,2017-10-11,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1226",757213,"Domestic Well","294361","3664153",540,"WATER",561812,2017-12-18,NA,NA,NA,NA,NA,NA,20,TRUE
"1227",757258,"Stock or  Irrigation","173925","0359985A",190,"WATER",561790,2017-10-23,NA,NA,NA,NA,NA,NA,1.3,TRUE
"1228",757280,"Domestic Well","157146","0312949",740,"WATER",565492,2018-01-10,NA,NA,NA,NA,NA,NA,7.78,TRUE
"1229",757290,"Domestic Well","238055","0483331",860,"WATER",562198,2017-10-02,NA,NA,NA,NA,NA,NA,15,TRUE
"1230",757290,"Domestic Well","238055","0483331",860,"WATER",606392,2019-04-01,NA,NA,NA,NA,NA,NA,11.7,TRUE
"1231",757291,"Stock or  Irrigation","71982","9065273",580,"WATER",562194,2017-09-21,NA,NA,NA,NA,NA,NA,18,TRUE
"1232",757291,"Stock or  Irrigation","71982","9065273",580,"WATER",607431,2019-05-07,NA,NA,NA,NA,NA,NA,12.1,TRUE
"1233",757293,"Stock or  Irrigation","238053","0483330",800,"WATER",562210,2017-10-11,NA,NA,NA,NA,NA,NA,16,TRUE
"1234",757293,"Stock or  Irrigation","238053","0483330",800,"WATER",607953,2019-04-24,NA,NA,NA,NA,NA,NA,8.46,TRUE
"1235",757294,"Domestic Well","140467","9066534",203,"WATER",564049,2017-11-27,NA,NA,NA,NA,NA,NA,0.0032,TRUE
"1236",757294,"Domestic Well","140467","9066534",203,"WATER",607064,2019-04-10,NA,NA,NA,NA,NA,NA,0.0049,TRUE
"1237",757295,"Irrigation","10366","0226158",NA,"WATER",564047,2017-11-27,NA,NA,NA,NA,NA,NA,0.0042,TRUE
"1238",757295,"Irrigation","10366","0226158",NA,"WATER",608332,2019-04-24,NA,NA,NA,NA,NA,NA,0.0049,TRUE
"1239",757296,"Ground Water",NA,NA,NA,"WATER",562212,2017-11-29,NA,NA,NA,NA,NA,NA,0.0101,TRUE
"1240",757296,"Ground Water",NA,NA,NA,"WATER",606851,2019-05-08,NA,NA,NA,NA,NA,NA,0.0049,TRUE
"1241",757297,"Ground Water",NA,NA,NA,"WATER",562226,2017-11-29,NA,NA,NA,NA,NA,NA,0.0032,TRUE
"1242",757297,"Ground Water",NA,NA,NA,"WATER",608231,2019-06-03,NA,NA,NA,NA,NA,NA,0.0049,TRUE
"1243",757298,"Ground Water",NA,NA,NA,"WATER",562232,2017-11-28,NA,NA,NA,NA,NA,NA,9.16,TRUE
"1244",757299,"Ground Water",NA,NA,NA,"WATER",607246,2019-05-14,NA,NA,NA,NA,NA,NA,9.61,TRUE
"1245",757300,"Ground Water","262815","0537189",800,"WATER",606882,2019-04-25,NA,NA,NA,NA,NA,NA,6.23,TRUE
"1246",757301,"Ground Water","210202",NA,880,"WATER",606871,2019-05-06,NA,NA,NA,NA,NA,NA,6.1,TRUE
"1247",757301,"Ground Water","210202",NA,880,"WATER",607032,2017-11-29,NA,NA,NA,NA,NA,NA,10.4,TRUE
"1248",757302,"Ground Water",NA,NA,NA,"WATER",562228,2017-12-13,NA,NA,NA,NA,NA,NA,0.0011,TRUE
"1249",757302,"Ground Water",NA,NA,NA,"WATER",607548,2019-05-20,NA,NA,NA,NA,NA,NA,7.55,TRUE
"1250",757302,"Ground Water",NA,NA,NA,"WATER",607984,2019-06-15,NA,NA,NA,NA,NA,NA,9.74,TRUE
"1251",757302,"Ground Water",NA,NA,NA,"WATER",607986,2019-06-15,NA,NA,NA,NA,NA,NA,2.99,TRUE
"1252",757302,"Ground Water",NA,NA,NA,"WATER",607987,2019-06-15,NA,NA,NA,NA,NA,NA,11.6,TRUE
"1253",757303,"Ground Water",NA,NA,NA,"WATER",562208,2017-10-02,NA,NA,NA,NA,NA,NA,14,TRUE
"1254",757303,"Ground Water",NA,NA,NA,"WATER",607955,2019-04-16,NA,NA,NA,NA,NA,NA,7.91,TRUE
"1255",757309,"Domestic Well","88554","9065858",810,"WATER",565260,2018-01-18,NA,NA,NA,NA,NA,NA,2.04,TRUE
"1256",757330,"Domestic Well","250881","0509187",720,"WATER",565504,2018-01-18,NA,118,NA,NA,NA,NA,0.01,TRUE
"1257",757339,"Ground Water","9042","9060112",24,"WATER",562440,2017-12-06,NA,NA,NA,NA,NA,NA,0.0038,TRUE
"1258",757419,"Domestic Well","134665","0243458",250,"WATER",564045,2018-01-11,NA,NA,NA,NA,NA,NA,0.0028,TRUE
"1259",757467,"Domestic Well","199814","0405598",290,"WATER",564085,2017-10-23,NA,NA,NA,NA,NA,NA,0.741,TRUE
"1260",757468,"Domestic Well","300035","3672234",540,"WATER",564837,2018-03-06,NA,NA,NA,NA,NA,NA,22,TRUE
"1261",758581,"Stock or  Irrigation","55594","0465465C",660,"WATER",555362,2017-02-07,NA,NA,NA,NA,NA,NA,2.08,TRUE
"1262",758581,"Stock or  Irrigation","55594","0465465C",660,"WATER",565556,2018-04-17,NA,NA,NA,NA,NA,NA,16,TRUE
"1263",758603,"Domestic Well","276778","3626022",85,"WATER",566087,2018-05-22,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1264",758604,"Domestic Well","202929","3625394",200,"WATER",566085,2018-05-15,NA,NA,NA,NA,NA,NA,0.001,TRUE
"1265",758611,"Domestic Well","296353","3667054",300,"WATER",565934,2018-03-07,NA,NA,NA,NA,NA,NA,0.042,TRUE
"1266",758620,"Domestic Well",NA,NA,NA,"WATER",566025,2018-05-16,NA,NA,NA,NA,NA,NA,0.038,TRUE
"1267",758636,"Groundwater","109063","0102289",125,"WATER",566033,2018-04-04,NA,NA,NA,NA,NA,NA,0.0013,TRUE
"1268",758637,"Domestic Well","250638","0510146",500,"WATER",601099,2018-05-17,NA,NA,NA,NA,NA,NA,8.49,TRUE
"1269",758638,"Domestic Well","43571","9064342",330,"WATER",601084,2018-05-17,NA,NA,NA,NA,NA,NA,3.69,TRUE
"1270",758675,"Domestic Well","258421","0525845A",808,"WATER",567396,2018-03-23,NA,NA,NA,NA,NA,NA,9.22,TRUE
"1271",758675,"Domestic Well","258421","0525845A",808,"WATER",608022,2019-06-28,NA,NA,NA,NA,NA,NA,8.86,TRUE
"1272",759975,"Domestic Well","298260","3670136",960,"WATER",601050,2018-09-28,NA,NA,NA,NA,NA,NA,5.1,TRUE
"1273",759984,"Stock or  Irrigation","114658","9066278",55,"WATER",601231,2018-08-03,NA,NA,NA,NA,NA,NA,0.0049,TRUE
"1274",759998,"Ground Water",NA,NA,NA,"WATER",600969,2018-09-26,NA,NA,NA,NA,NA,NA,0.0049,TRUE
