"","SampleID","FacilityID","Facility.Type","UtmX83","UtmY83","Latitude83","Longitude83","QuarterQuarter","Section","Township","Range","Meridian","County","PermitNumber","ReceiptNumber","WellDepth","Sample.Date","Matrix","Sample.Reason","ResultID","MethodCode","ParamDescription","ResultValue","Qualifier","Units","FractionType","DetectionLimit"
"938",547954,754500,"Domestic Well",512873,4433384,40.05,-104.84,"NESE",14,"1 N","67 W","6","WELD                               ",90574,"0543198",740,"12/9/2015 9:53:00","GAS","Voluntary baseline sample",72228409,"IN HOUSE METHOD","DELTA 13C C1",-69.93,"","per mil","",NA
"939",547970,753594,"Domestic Well",525303,4444655,40.15,-104.7,"NWSE",7,"2 N","65 W","6","WELD                               ",104392,"0100019",660,"12/30/2015 13:34:00","GAS","Rule 318A.e.(4)/318A.f Post Drill",72228780,"IN HOUSE METHOD","DELTA 13C C1",-71.09,"","per mil","",NA
"940",547990,753398,"Domestic Well",506208,4427830,40,-104.92,"SESE",31,"1 N","67 W","6","WELD                               ",44900,"0382463",815,"12/22/2015 10:32:00","GAS","Rule 318A.e.(4)/318A.f Post Drill",72229184,"IN HOUSE METHOD","DELTA 13C C1",-69.99,"","per mil","",NA
"941",548187,753196,"Domestic Well",509543,4428750,40,-104.88,"SENE",33,"1 N","67 W","6","WELD                               ",288643,"3655701",840,"1/27/2016 11:12:00","GAS","Complaint Investigation",72233110,"IN HOUSE METHOD","DELTA 13C C1",-49.6,"","per mil","",NA
"942",548189,753680,"Domestic Well",509604,4428950,40.01,-104.88,"SENE",33,"1 N","67 W","6","WELD                               ",288645,"3654946 ",800,"1/26/2016 14:31:00","GAS","Complaint Investigation",72233148,"IN HOUSE METHOD","DELTA 13C C1",-59,"","per mil","",NA
"943",548191,752794,"Ground Water",509554,4429033,40.01,-104.88,"NENE",33,"1 N","67 W","6","WELD                               ",228628,"3651619 ",800,"1/26/2016 11:11:00","GAS","Complaint Investigation",72233187,"IN HOUSE METHOD","DELTA 13C C1",-64.6,"","per mil","",NA
"944",548202,753680,"Domestic Well",509604,4428950,40.01,-104.88,"SENE",33,"1 N","67 W","6","WELD                               ",288645,"3654946 ",800,"2/10/2016 14:15:00","GAS","Complaint Investigation",72234340,"IN HOUSE METHOD","DELTA 13C C1",-60.21,"","per mil","",NA
"945",548232,753580,"Domestic Well",539464,4443661,40.14,-104.53,"NWNE",15,"2 N","64 W","6","WELD                               ",223919,"0457189B",920,"11/13/2015 10:46:00","GAS","Rule 318A.e.(4)/318A.f Post Drill",72234936,"IN HOUSE METHOD","DELTA 13C C1",-72.7,"","per mil","",NA
"946",548232,753580,"Domestic Well",539464,4443661,40.14,-104.53,"NWNE",15,"2 N","64 W","6","WELD                               ",223919,"0457189B",920,"11/13/2015 10:46:00","GAS","Rule 318A.e.(4)/318A.f Post Drill",72234927,"IN HOUSE METHOD","DELTA 13C C1",-72.7,"","per mil","",NA
"947",548250,752764,"Domestic Well",516078,4450401,40.2,-104.81,"SESE",19,"3 N","66 W","6","WELD                               ",220643,"0449850 ",440,"3/3/2016 13:50:00","GAS","Voluntary Post drill",72235192,"IN HOUSE METHOD","DELTA 13C C1",-46.8,"","per mil","",NA
"948",548289,752946,"Domestic Well",506853,4429301,40.01,-104.91,"NWNW",32,"1 N","67 W","6","WELD                               ",204921,"0418531",745,"1/19/2016 11:47:00","GAS","Rule 318A.e.(4)/318A.f Post Drill",72235649,"IN HOUSE METHOD","DELTA 13C C1",-65.09,"","per mil","",NA
"949",548327,754568,"Domestic Well",533356,4441414,40.12,-104.6,"NWSE",24,"2 N","65 W","6","WELD                               ",208261,"0425247",640,"1/11/2016 13:15:00","GAS","Voluntary baseline sample",72236507,"IN HOUSE METHOD","DELTA 13C C1",-72.97,"","per mil","",NA
"950",548386,754571,"Domestic Well",532177,4443857,40.14,-104.62,"NENE",14,"2 N","65 W","6","WELD                               ",224589,"0456267A",540,"1/12/2016 10:37:00","GAS","Voluntary baseline sample",72238835,"IN HOUSE METHOD","DELTA 13C C1",-73.8,"","per mil","",NA
"951",548394,754518,"Domestic Well",519284,4434777,40.06,-104.77,"NESE",9,"1 N","66 W","6","WELD                               ",295116,"3665697",940,"1/13/2016 12:06:00","GAS","Voluntary baseline sample",72238993,"IN HOUSE METHOD","DELTA 13C C1",-70.62,"","per mil","",NA
"952",548412,753196,"Domestic Well",509543,4428750,40,-104.88,"SENE",33,"1 N","67 W","6","WELD                               ",288643,"3655701",840,"2/10/2016 12:10:00","GAS","Complaint Investigation",72239274,"IN HOUSE METHOD","DELTA 13C C1",-51.52,"","per mil","",NA
"953",548431,757136,"Domestic Well",528375,4440737,40.11,-104.66,"NWNE",28,"2 N","65 W","6","WELD                               ",252821,"0515105",800,"1/18/2016 14:27:00","GAS","Voluntary baseline sample",72239677,"IN HOUSE METHOD","DELTA 13C C1",-70.15,"","per mil","",NA
"954",548439,752839,"Domestic Well",512938,4437460,40.08,-104.84,"NWNW",1,"1 n","67 w","6","WELD                               ",213794,"0435226",720,"1/21/2016 10:14:00","GAS","Voluntary baseline sample",72239835,"IN HOUSE METHOD","DELTA 13C C1",-72.37,"","per mil","",NA
"955",548455,753962,"Commercial",512987,4444248,40.14,-104.84,"SWSW",12,"2 N","67 W","6","WELD                               ",68146,"3640809",NA,"1/28/2016 14:12:00","GAS","Voluntary baseline sample",72240152,"IN HOUSE METHOD","DELTA 13C C1",-53.74,"","per mil","",NA
"956",548471,752795,"Ground Water",508835,4429292,40.01,-104.89,"NENW",33,"1 N","67 W","6","WELD                               ",242005,"0492318",840,"2/3/2016 12:57:00","GAS","Voluntary baseline sample",72240466,"IN HOUSE METHOD","DELTA 13C C1",-65.94,"","per mil","",NA
"957",548487,753995,"Domestic Well",521521,4435841,40.07,-104.74,"NENW",11,"1 N","66 W","6","WELD                               ",78257,"3664710",NA,"2/8/2016 11:37:00","GAS","Voluntary baseline sample",72240781,"IN HOUSE METHOD","DELTA 13C C1",-72.72,"","per mil","",NA
"958",548511,753591,"Commercial",526891,4448722,40.18,-104.68,"NWNE",32,"3 N","65 W","6","WELD                               ",55618,"0471890",0,"1/14/2016 11:43:00","GAS","Voluntary baseline sample",72241293,"IN HOUSE METHOD","DELTA 13C C1",-73.56,"","per mil","",NA
"959",548677,753864,"Domestic Well",521407,4435804,40.07,-104.74,"NENW",11,"1 N","66 W","6","WELD                               ",232954,"0473244",935,"2/23/2016 12:52:00","GAS","Rule 318A.e.(4)/318A.f Post Drill",72244669,"IN HOUSE METHOD","DELTA 13C C1",-73.85,"","per mil","",NA
"960",548693,753996,"Domestic Well",520579,4435751,40.07,-104.75,"NWNE",10,"1 N","66 W","6","WELD                               ",207253,"0423515",875,"2/17/2016 9:54:00","GAS","Voluntary baseline sample",72244985,"IN HOUSE METHOD","DELTA 13C C1",-73.67,"","per mil","",NA
"961",548750,752148,"Ground Water",297157,4479913,40.44,-107.39,"NESE",29,"6 N","89 W","6","ROUTT                              ",50869,"0050869 ",NA,"3/14/2016 11:45:00","GAS","COA Post Drill",72245915,"IN HOUSE METHOD","DELTA 13C C1",-73.5,"","per mil","",NA
"962",548840,703207,"Municipal",507922,4428007,40,-104.9,"SESE",32,"1 N","67 W","6","WELD                               ",NA,"",846,"6/4/2012 0:00:00","WATER","Complaint Investigation",72247562,"IN HOUSE METHOD","DELTA 13C C1",-69.5,"","per mil","TOTAL",NA
"963",549061,752150,"Ground Water",312407,4480055,40.44,-107.21,"SENW",25,"6 N","88 W","6","ROUTT                              ",NA,"",NA,"3/22/2016 10:45:00","GAS","COA Post Drill",72250765,"IN HOUSE METHOD","DELTA 13C C1",-73,"","per mil","",NA
"964",549261,754637,"Commercial",533051,4450944,40.2,-104.61,"NWSE",24,"3 N","65 W","6","WELD                               ",297136,"3668373",560,"3/1/2016 9:43:00","GAS","Voluntary baseline sample",72253817,"IN HOUSE METHOD","DELTA 13C C1",-69.2,"","per mil","",NA
"965",549267,753245,"Domestic Well",516195,4450366,40.2,-104.8,"SWSW",20,"3 N","66 W","6","WELD                               ",68535,"9065140",NA,"3/2/2016 13:22:00","GAS","Voluntary baseline sample",72253962,"IN HOUSE METHOD","DELTA 13C C1",-66.59,"","per mil","",NA
"966",549299,752764,"Domestic Well",516078,4450401,40.2,-104.81,"SESE",19,"3 N","66 W","6","WELD                               ",220643,"0449850 ",440,"3/3/2016 14:54:00","GAS","Voluntary baseline sample",72254374,"IN HOUSE METHOD","DELTA 13C C1",-46.47,"","per mil","",NA
"967",549309,705582,"Ground Water",507728,4428542,40,-104.9,"NWSE",32,"1 N","67 W","6","WELD                               ",217532,"0443309",815,"3/30/2016 15:14:00","GAS","Rule 318A.e.(4)/318A.f Pre Drill ",72254582,"IN HOUSE METHOD","DELTA 13C C1",-68.6,"","per mil","",NA
"968",549311,705582,"Ground Water",507728,4428542,40,-104.9,"NWSE",32,"1 N","67 W","6","WELD                               ",217532,"0443309",815,"3/30/2016 15:14:00","GAS","Voluntary baseline sample",72254608,"IN HOUSE METHOD","DELTA 13C C1",-67.4,"","per mil","",NA
"969",549334,754563,"Ground Water",532020,4467078,40.35,-104.62,"NESE",35,"5 N","65 W","6","WELD                               ",302431,"3675354A",NA,"3/22/2016 12:30:00","GAS","Remediation",72255079,"IN HOUSE METHOD","DELTA 13C C1",-47.5,"","per mil","",NA
"970",549334,754563,"Ground Water",532020,4467078,40.35,-104.62,"NESE",35,"5 N","65 W","6","WELD                               ",302431,"3675354A",NA,"3/22/2016 12:30:00","GAS","Remediation",72255099,"IN HOUSE METHOD","DELTA 13C C1",-47.5,"","per mil","",NA
"971",549672,754883,"Ground Water",530040,4432652,40.04,-104.64,"NWNE",22,"1 N","65 W","6","WELD                               ",245545,"0493173 ",980,"4/14/2016 12:55:00","GAS","COA Pre Construction",72260576,"IN HOUSE METHOD","DELTA 13C C1",-79.71,"","per mil","",NA
"972",549744,754022,"Ground Water",525674,4449137,40.19,-104.69,"SESE",30,"3 N","65 W","6","WELD                               ",272956,"3612977 ",400,"4/19/2016 10:10:00","GAS","Rule 318A.e.(4)/318A.f Post Drill",72265469,"IN HOUSE METHOD","DELTA 13C C1",-51.37,"","per mil","",NA
"973",549908,752520,"Ground Water",515694,4453791,40.23,-104.81,"SWSE",7,"3 N","66 W","6","WELD                               ",15631,"9062259 ",315,"3/9/2016 13:13:00","GAS","Voluntary baseline sample",72269118,"IN HOUSE METHOD","DELTA 13C C1",-61.65,"","per mil","",NA
"974",549946,754070,"Domestic Well",519290,4436604,40.07,-104.77,"NESE",4,"1 N","66 W","6","WELD                               ",79991,"9065567",835,"3/16/2016 14:18:00","GAS","Voluntary baseline sample",72271422,"IN HOUSE METHOD","DELTA 13C C1",-67.96,"","per mil","",NA
"975",549956,703697,"Domestic Well",519447,4436766,NA,NA,"SWNW",3,"1 N","66 W","6","WELD                               ",230143,"0467674",743,"3/22/2016 13:10:00","GAS","Voluntary baseline sample",72271577,"IN HOUSE METHOD","DELTA 13C C1",-62.44,"","per mil","",NA
"976",549976,750146,"Ground Water",526545,4436008,40.07,-104.68,"",5,"1 n","65 w","6","WELD                               ",202390,"0409546",NA,"3/28/2016 16:25:00","GAS","Voluntary baseline sample",72272002,"IN HOUSE METHOD","DELTA 13C C1",-71.54,"","per mil","",NA
