"","facility_id","facility_type","utm_x83","utm_y83","permit_number","receipt_number","well_depth","matrix","sample_id","sample_date","methane","ethane","propane","methane_units","delta_13c_c1","d13c_units","fraction","origin","wattenberg"
"161",705334,"Domestic Well",534164,4453718,"67503",NA,285,"GAS",476555,2007-08-13,57.57,0.03,NA,"MOL %",-73.76,"per mil",NA,"Mixed",""
"162",708165,"Ground Water",517678,4444218,"264754","0539754",615,"GAS",451062,2011-07-27,54.93,0.07,NA,"MOL %",-71.38,"per mil",NA,"Mixed",""
"163",705158,"Domestic Well",529160,4129674,"266013",NA,200,"GAS",473816,2007-08-08,31.67,0.0087,NA,"MOL %",-61.32,"per mil",NA,"Mixed",""
"164",705779,"Ground Water",530773,4444076,"59163",NA,540,"GAS",478479,2009-03-30,61.1,0.04,NA,"MOL %",-72.5,"per mil",NA,"Mixed",""
"165",752168,"Ground Water",523871,4118338,"87278","9089545",450,"GAS",531983,2012-09-12,65.3,0.01,7e-04,"MOL %",-54.2,"per mil",6102.80373831776,"Mixed",""
"166",704330,"Domestic Well",272804,4365746,"224725",NA,NA,"GAS",474859,2007-06-23,93.31,0.04,NA,"MOL %",-44.68,"per mil",NA,"Mixed",""
"167",704584,"Domestic Well",499046,4424249,"160124",NA,860,"GAS",475311,2006-01-06,71.56,0.06,NA,"MOL %",-71.68,"per mil",NA,"Mixed",""
"168",708096,"Domestic Well",521055,4121693,"258222",NA,427,"GAS",450962,2011-04-12,28.81,0.02,0.03,"MOL %",-46.12,"per mil",576.2,"Mixed",""
"169",708098,"Domestic Well",522637,4120578,"173003",NA,593,"GAS",450964,2011-04-27,88.99,0.01,NA,"MOL %",-56.56,"per mil",NA,"Mixed",""
"170",703423,"Ground Water",263367,4121039,"170121","0352998",200,"GAS",454402,2008-01-24,NA,NA,NA,"MOL %",-64.32,"per mil",NA,"Mixed",""
"171",706394,"Ground Water",263916,4120121,"147136",NA,240,"WATER",469379,2010-09-30,NA,NA,NA,"MOL %",-73.14,"per mil",NA,"Mixed",""
"172",704681,"Domestic Well",503712,4118516,"188783","0386689",115,"GAS",475486,2006-10-24,8.42,NA,NA,"MOL %",-51.71,"per mil",NA,"Mixed",""
"173",704682,"Domestic Well",503783,4118462,"256909","0524038",140,"GAS",475524,2009-03-31,11.38,NA,NA,"MOL %",-59.52,"per mil",NA,"Mixed",""
"174",705160,"Domestic Well",530276,4127404,"166261",NA,500,"GAS",473819,2007-08-08,11.43,NA,NA,"MOL %",-46.69,"per mil",NA,"Mixed",""
"175",706424,"Domestic Well",263661,4121417,"195236",NA,220,"GAS",469444,2008-01-23,NA,NA,NA,"MOL %",-78.68,"per mil",NA,"Mixed",""
"176",706555,"Ground Water",268101,4126902,"218577",NA,140,"GAS",477171,2006-07-12,90.73,0.03,0,"MOL %",-45.55,"per mil",3024.33333333333,"Mixed",""
"177",705159,"Domestic Well",529633,4127435,"167257",NA,415,"GAS",473817,2007-08-08,9.09,NA,NA,"MOL %",-44.12,"per mil",NA,"Mixed",""
"178",705164,"Domestic Well",516185,4161775,"258651",NA,387,"GAS",475598,2007-08-16,95.9,0.01,NA,"MOL %",-56.3,"per mil",NA,"Mixed",""
"179",705019,"Domestic Well",523953,4451683,"261122","0532352",480,"GAS",473651,2007-01-04,15.9,0.03,NA,"MOL %",-74.47,"per mil",NA,"Mixed",""
"180",705355,"Domestic Well",507644,4433985,"197823",NA,740,"GAS",536912,2014-01-29,0.64,0.005,0.005,"MOL %",-69,"per mil",64,"Mixed",""
"181",752173,"Ground Water",519937,4128629,"252261","0513531",NA,"GAS",531985,2012-09-18,14.45,0.0062,1e-04,"MOL %",-54.65,"per mil",2293.65079365079,"Mixed",""
"182",752303,"Ground Water",508008,4429024,"217006","0443677",NA,"GAS",464288,2001-09-21,43,0.03,NA,"MOL %",-73.42,"per mil",NA,"Mixed",""
"183",705582,"Ground Water",507728,4428542,"217532","0443309",815,"GAS",464289,2001-09-21,49.34,0.07,NA,"MOL %",-71.83,"per mil",NA,"Mixed",""
"184",707284,"Ground Water",525166,4445848,"192496",NA,550,"GAS",473290,2011-04-26,67.04,0.06,NA,"MOL %",-74.02,"per mil",NA,"Mixed",""
"185",701631,"Ground Water",257225,4127180,"172159","0356859",268,"GAS",463433,1999-07-16,NA,NA,NA,"MOL %",-68.8,"per mil",NA,"Mixed",""
"186",706252,"Domestic Well",255144,4110549,"185055",NA,220,"GAS",468922,2009-03-04,17.12,0.01,0,"MOL %",-18.93,"per mil",1712,"Mixed",""
"187",707108,"Domestic Well",267758,4120710,"155938",NA,148,"GAS",469674,2006-01-16,65.31,0.0075,0,"MOL %",-54.07,"per mil",8708,"Mixed",""
"188",706235,"Domestic Well",268737,4130505,"125195",NA,165,"GAS",468855,2005-06-20,NA,NA,NA,"MOL %",-56.13,"per mil",NA,"Mixed",""
"189",706949,"Ground Water",243223,4109346,"266372",NA,160,"WATER",477908,2010-07-01,NA,NA,NA,"MOL %",-43.1,"per mil",NA,"Mixed",""
"190",704666,"Domestic Well",508025,4432734,"119597",NA,600,"GAS",475436,2006-05-31,62.97,6.03,2.64,"MOL %",-56.3,"per mil",7.26297577854671,"Mixed",""
"191",704668,"Domestic Well",508220,4433282,"175417",NA,682,"GAS",475440,2006-05-31,9.53,0.01,NA,"MOL %",-64.16,"per mil",NA,"Mixed",""
"192",752145,"Ground Water",277192,4474096,"75954","3654507",180,"GAS",530127,2012-06-28,48.77,0.0021,1e-04,"MOL %",-54.04,"per mil",22168.1818181818,"Mixed",""
"193",752163,"Ground Water",504470,4115791,"161244","0328627",NA,"GAS",531976,2012-07-25,2.86,1e-04,1e-04,"MOL %",-53.9,"per mil",14300,"Mixed",""
"194",705598,"Irrigation",510150,4474475,"150855",NA,1170,"GAS",478104,2009-03-24,NA,NA,NA,"MOL %",-70.9,"per mil",NA,"Mixed",""
"195",701932,"Ground Water",271300,4123318,"129667",NA,228,"GAS",467388,1996-07-12,NA,NA,NA,"MOL %",-62.43,"per mil",NA,"Mixed",""
"196",700219,"Ground Water",267866,4125819,"62615",NA,120,"GAS",461364,1998-08-06,2.01,NA,NA,"MOL %",-61.32,"per mil",NA,"Mixed",""
"197",701633,"Ground Water",257940,4128991,"172763","0357614",200,"GAS",463439,1999-08-02,NA,NA,NA,"MOL %",-59.6,"per mil",NA,"Mixed",""
"198",706098,"Domestic Well",262714,4122927,"232474",NA,406,"GAS",479334,2002-08-14,NA,NA,NA,"MOL %",-67.73,"per mil",NA,"Mixed",""
"199",708099,"Domestic Well",517770,4117079,"104308",NA,104,"GAS",450965,2011-04-27,61.01,0.01,NA,"MOL %",-62.67,"per mil",NA,"Mixed",""
"200",750025,"Ground Water",485055,4241798,"210857","3647506",600,"WATER",533049,2012-07-02,NA,NA,NA,"MOL %",-65.09,"per mil",NA,"Mixed",""
"201",750028,"Ground Water",485457,4241032,"244038","0498234",300,"WATER",533047,2012-07-02,NA,NA,NA,"MOL %",-72.28,"per mil",NA,"Mixed",""
"202",707208,"Ground Water",527323,4444826,"18156",NA,520,"GAS",469998,2011-03-09,60.17,0.05,NA,"MOL %",-72.59,"per mil",NA,"Mixed",""
"203",752666,"Ground Water",509803,4431237,"76958","9065438",730,"GAS",534401,2013-05-22,45.67,0.04,NA,"MOL %",-72.58,"per mil",NA,"Mixed",""
"204",752840,"Ground Water",513291,4436382,"87716","9065840",665,"GAS",534415,2012-03-29,44.59,0.04,NA,"MOL %",-72.97,"per mil",NA,"Mixed",""
"205",753164,"Domestic Well",532586,4114244,"245221","0500112",572,"GAS",537274,2014-03-19,90.36,0.01,1e-04,"MOL %",-43.77,"per mil",8946.53465346535,"Mixed",""
"206",700218,"Ground Water",268000,4125291,"86361",NA,142,"GAS",461356,1994-09-14,NA,NA,NA,"MOL %",-62.78,"per mil",NA,"Mixed",""
"207",700277,"Ground Water",255074,4109209,"144427",NA,250,"GAS",458745,1994-10-31,NA,NA,NA,"MOL %",-62.06,"per mil",NA,"Mixed",""
"208",752496,"Ground Water",295336,4322360,"221032","0452967",45,"GAS",532681,2012-08-16,47.29,0.01,1e-04,"MOL %",-53.04,"per mil",4682.17821782178,"Mixed",""
"209",752654,"Ground Water",516258,4445516,"119302","0212869",495,"GAS",533516,2013-05-10,49.58,0.07,NA,"MOL %",-70.81,"per mil",NA,"Mixed",""
"210",752778,"Domestic Well",517648,4119335,"110103","0110739",160,"GAS",534546,2013-08-27,43.65,0.01,1e-04,"MOL %",-52.98,"per mil",4321.78217821782,"Mixed",""
"211",750010,"Ground Water",509920,4120594,"244997","0500292A",NA,"WATER",533645,2011-11-07,NA,NA,NA,"MOL %",-48.46,"per mil",NA,"Mixed",""
"212",752174,"Ground Water",514320,4123113,"265259","0542497",NA,"GAS",531981,2012-08-15,2.12,8e-04,1e-04,"MOL %",-42,"per mil",2355.55555555556,"Mixed",""
"213",752887,"Domestic Well",541765,4393840,"135380","0514462",723,"GAS",535133,2013-09-18,28.63,0.01,NA,"MOL %",-79.19,"per mil",NA,"Mixed",""
"214",752841,"Ground Water",509571,4429163,"228627","0464165",825,"GAS",534417,2012-05-11,39.04,0.65,0.24,"MOL %",-69.27,"per mil",43.8651685393258,"Mixed",""
"215",752826,"Ground Water",219641,4115825,"155467","0304904",220,"GAS",534882,2013-08-05,27.69,0.07,1e-04,"MOL %",-47.01,"per mil",395.007132667618,"Mixed",""
"216",752789,"Ground Water",521261,4442488,"193332",NA,750,"GAS",534595,2013-08-09,53.96,0.05,NA,"MOL %",-72.84,"per mil",NA,"Mixed",""
"217",705590,"Domestic Well",521043,4452562,"232820","0472763",440,"GAS",535352,2008-06-04,61.24,0.07,NA,"MOL %",-71.3,"per mil",NA,"Mixed",""
"218",707186,"Domestic Well",506300,4124695,"243437",NA,NA,"GAS",534733,2013-07-08,1.78,9e-04,1e-04,"MOL %",-43.7,"per mil",1780,"Mixed",""
"219",752971,"Domestic Well",504629,4425575,"134971","0244373",830,"GAS",535289,2013-07-16,45.15,2.28,0.86,"MOL %",-61.4,"per mil",14.3789808917197,"Mixed",""
"220",752794,"Ground Water",509554,4429033,"228628","3651619",800,"GAS",535281,2013-09-04,5.13,0.2,0.09,"MOL %",-63.1,"per mil",17.6896551724138,"Mixed",""
"221",752774,"Ground Water",504841,4425856,"228820","0465105",885,"GAS",535291,2013-07-26,19.57,0.02,NA,"MOL %",-72.05,"per mil",NA,"Mixed",""
"222",752718,"Ground Water",504767,4425663,"49483",NA,900,"GAS",535307,2013-07-26,51.42,0.1,NA,"MOL %",-70.12,"per mil",NA,"Mixed",""
"223",752148,"Ground Water",297157,4479913,"50869","0050869",NA,"GAS",539106,2014-06-18,1.37,0.01,0.005,"MOL %",-62.79,"per mil",91.3333333333333,"Mixed",""
"224",752297,"Ground Water",333140,4478288,"220724","0452857",NA,"GAS",539108,2014-06-19,0.28,0.005,0.005,"MOL %",-64.53,"per mil",28,"Mixed",""
"225",752795,"Ground Water",508835,4429292,"242005","0492318",840,"GAS",553840,2016-08-11,53.11,0.48,0.08,"MOL %",-67,"per mil",94.8392857142857,"Mixed",""
"226",750060,"Ground Water",519439,4444854,"98311","0033960",NA,"GAS",529964,2012-03-28,79.27,6.59,1.9,"MOL %",-56.25,"per mil",9.33686690223793,"Mixed",""
"227",706481,"Domestic Well",264630,4123042,"263587",NA,260,"GAS",477007,2009-06-15,NA,NA,NA,"MOL %",-60.17,"per mil",NA,"Mixed",""
"228",707302,"Ground Water",524794,4443918,"213305",NA,690,"GAS",450894,2011-05-11,64.67,0.05,NA,"MOL %",-71.93,"per mil",NA,"Mixed",""
"229",752822,"Ground Water",220143,4116211,"121881","0216388",15,"GAS",537698,2014-05-20,24.77,0.02,1e-04,"MOL %",-53.92,"per mil",1232.33830845771,"Mixed",""
"230",706420,"Domestic Well",261341,4129379,"143735",NA,195,"GAS",469431,2008-01-24,NA,NA,NA,"MOL %",-73.48,"per mil",NA,"Mixed",""
"231",753245,"Domestic Well",516195,4450366,"68535","9065140",NA,"GAS",537487,2014-04-24,52.47,1.15,0.37,"MOL %",-66.03,"per mil",34.5197368421053,"Mixed",""
"232",753242,"Domestic Well",516226,4450379,"125634","0225766",250,"GAS",537491,2014-04-24,57.74,2.23,0.68,"MOL %",-63.46,"per mil",19.8419243986254,"Mixed",""
"233",703265,"Groundwater",273754,4374399,"175058",NA,NA,"WATER",553955,2009-10-26,NA,0.02,0.001,"MOL %",-41.76,"per mil",NA,"Mixed",""
"234",753596,"Domestic Well",523452,4119464,"78017","9089478",135,"GAS",538728,2014-06-11,5.04,0.0012,NA,"MOL %",-62.7,"per mil",NA,"Mixed",""
"235",753165,"Domestic Well",526227,4131379,"191083","0389762",300,"GAS",537511,2014-04-08,32.58,0.02,0.0021,"MOL %",-51.03,"per mil",1474.20814479638,"Mixed",""
"236",752523,"Ground Water",286591,4471593,"123576","9119793",450,"GAS",537583,2014-04-16,31.39,0.01,1e-04,"MOL %",-52.23,"per mil",3107.92079207921,"Mixed",""
"237",753870,"Domestic Well",511428,4444553,"65779","3616462",500,"GAS",554396,2016-09-06,48.88,0.7,0.05,"MOL %",-64.26,"per mil",65.1733333333333,"Mixed",""
"238",708217,"Domestic Well",517446,4116944,"76516","0278079",NA,"GAS",540323,2014-07-28,0.93,4e-04,1e-04,"MOL %",-48.6,"per mil",1860,"Mixed",""
"239",753930,"Domestic Well",512814,4443502,"209401","0425330",390,"GAS",541907,2015-01-07,14.33,0.0047,1e-04,"MOL %",-54.04,"per mil",2985.41666666667,"Mixed",""
"240",752172,"Ground Water",506937,4122343,"191734","3606819",NA,"GAS",543338,2015-01-15,3.29,0.03,0.0024,"MOL %",-39.22,"per mil",101.543209876543,"Mixed",""
"241",705495,"Domestic Well",526211,4444039,"63252",NA,530,"WATER",555058,2011-10-27,68.33,1.97,0.27,"MOL %",-59.96,"per mil",30.5044642857143,"Mixed",""
"242",754014,"Domestic Well",508223,4428658,"245188","0497451",0,"GAS",542756,2015-02-04,68.44,4.34,1.65,"MOL %",-58.09,"per mil",11.4257095158598,"Mixed",""
"243",706706,"Domestic Well",274374,4099082,"259370",NA,460,"GAS",539632,2014-09-26,7.76,0.02,0.005,"MOL %",-48.55,"per mil",310.4,"Mixed",""
"244",754063,"Domestic Well",508240,4429208,"68794","3643409",NA,"GAS",555199,2016-11-10,45.71,0.59,0.16,"MOL %",-68.46,"per mil",60.9466666666667,"Mixed",""
"245",755053,"Commercial",525587,4449067,"78801","3672659",610,"GAS",551075,2016-08-25,49.65,1.75,0.94,"MOL %",-63.2,"per mil",18.457249070632,"Mixed",""
"246",754474,"Domestic Well",259702,4111987,"262897","9701898",300,"GAS",556764,2017-02-07,51.43,0.81,0.001,"MOL %",-56.45,"per mil",63.4155363748459,"Mixed",""
"247",753989,"Domestic Well",512009,4427713,"254533","0518460A",850,"GAS",543147,2015-01-29,8.5,0.15,0.02,"MOL %",-68.6,"per mil",50,"Mixed",""
"248",755628,"Domestic Well",517875,4432687,"86290","9065804",885,"GAS",559618,2017-06-06,70.47,3.54,1.56,"MOL %",-58.91,"per mil",13.8176470588235,"Mixed",""
"249",706588,"Domestic Well",273457,4125060,"272886",NA,140,"GAS",559245,2017-06-20,24.93,0.01,1e-04,"MOL %",-51.56,"per mil",2468.31683168317,"Mixed",""
"250",757428,"Domestic Well",263297,4109923,"293217","9703495",200,"GAS",565103,2018-02-21,12.46,0.02,1e-04,"MOL %",-48.11,"per mil",619.900497512438,"Mixed",""
"251",706167,"Domestic Well",275051,4125971,"205296",NA,330,"GAS",560725,2017-08-15,15.33,0.0056,1e-04,"MOL %",-42.55,"per mil",2689.47368421053,"Mixed",""
"252",759991,"Domestic Well",518731,4456300,"255683","0521472",295,"GAS",608300,2019-05-16,47.92,1.47,0.37,"MOL %",-68.31,"per mil",26.0434782608696,"Mixed",""
"253",757301,"Ground Water",538981,4437512,"210202",NA,880,"GAS",606870,2019-05-06,12.27,1.02,0.26,"MOL %",-57.4,"per mil",9.5859375,"Mixed",""
"254",755243,"Domestic Well",517502,4429922,"220933","0450313",1045,"GAS",565244,2018-03-09,28.34,0.07,0,"MOL %",-52.3,"per mil",404.857142857143,"Mixed",""
"255",759935,"Domestic Well",519466,4445043,"297616","3668981",NA,"GAS",602584,2018-09-24,74.34,5.18,1.48,"MOL %",-58.84,"per mil",11.1621621621622,"Mixed",""
"256",753866,"Domestic Well",524010,4433798,"52589","0481799",1046,"GAS",550939,2016-06-02,76.39,0.1,0.0013,"MOL %",-68.1,"per mil",754.096742349457,"Microbial",""
"257",752274,"Ground Water",535611,4437583,"199675","0405794",880,"GAS",530757,2012-06-11,65.47,0.02,2e-04,"MOL %",-72.44,"per mil",3241.08910891089,"Microbial",""
"258",705740,"Domestic Well",503965,4119230,"46660","0046660",585,"WATER",530522,2012-11-05,83.86,0.06,0.0035,"MOL %",-65.92,"per mil",1320.62992125984,"Microbial",""
"259",750155,"Ground Water",511893,4442474,"266150","0542004",NA,"GAS",530071,2011-11-07,40.59,0.04,0,"MOL %",-72.36,"per mil",1014.75,"Microbial",""
"260",752167,"Ground Water",507724,4121270,"85158","9089529",100,"GAS",531990,2012-10-22,12.92,0.01,1e-04,"MOL %",-57.59,"per mil",1279.20792079208,"Microbial",""
"261",706630,"Domestic Well",266789,4121211,"269708",NA,500,"GAS",477331,2009-05-05,15.17,0.0064,0,"MOL %",-55.38,"per mil",2370.3125,"Microbial",""
"262",750048,"Ground Water",518060,4444233,"271325","3608852B",630,"GAS",529974,2012-04-09,65.41,0.07,4e-04,"MOL %",-73.68,"per mil",929.119318181818,"Microbial",""
"263",750050,"Ground Water",518625,4439737,"264910","0538134",820,"GAS",529975,2012-04-09,61.25,0.09,8e-04,"MOL %",-70.87,"per mil",674.559471365639,"Microbial",""
"264",750051,"Ground Water",518595,4439596,"192950","0393159",755,"GAS",529976,2012-04-09,59.63,0.08,5e-04,"MOL %",-71.05,"per mil",740.745341614907,"Microbial",""
"265",705733,"Ground Water",524393,4446916,"211268",NA,700,"GAS",478372,2009-04-02,71.44,0.1,0,"MOL %",-69.9,"per mil",714.4,"Microbial",""
"266",707158,"Ground Water",260215,4124741,"195209",NA,260,"GAS",469848,2005-08-30,14.73,0.0056,0,"MOL %",-70.31,"per mil",2630.35714285714,"Microbial",""
"267",750064,"Ground Water",526500,4442171,"247354","0503476",680,"GAS",531029,2012-01-27,75.84,0.08,7e-04,"MOL %",-69.4,"per mil",939.776951672862,"Microbial",""
"268",752283,"Ground Water",534496,4440653,"209402","0428024",810,"GAS",530973,2012-10-02,73.84,0.04,1e-04,"MOL %",-72.43,"per mil",1841.39650872818,"Microbial",""
"269",750061,"Ground Water",535407,4439953,"6704","9059676",725,"GAS",530926,2012-10-03,78.41,0.05,1e-04,"MOL %",-73.14,"per mil",1565.06986027944,"Microbial",""
"270",706718,"Domestic Well",275353,4121950,"246526",NA,300,"GAS",477491,2009-01-27,49.37,0.04,0,"MOL %",-57.43,"per mil",1234.25,"Microbial",""
"271",705593,"Ground Water",528719,4436628,"2042460",NA,920,"GAS",478097,2009-03-25,67.9,0.04,0,"MOL %",-73.29,"per mil",1697.5,"Microbial",""
"272",706631,"Domestic Well",265700,4121293,"204881",NA,515,"GAS",477335,2009-07-21,35.09,0.01,0,"MOL %",-63.81,"per mil",3509,"Microbial",""
"273",707167,"Ground Water",503223,4429323,"38351",NA,810,"GAS",469859,2010-11-26,22.65,0.04,0,"MOL %",-70.39,"per mil",566.25,"Microbial",""
"274",705600,"Ground Water",528534,4442344,"1151182",NA,572,"GAS",478108,2009-03-24,58.39,0.04,0,"MOL %",-73.69,"per mil",1459.75,"Microbial",""
"275",705730,"Domestic Well",499687,4113195,"241287",NA,513,"GAS",478366,2009-06-22,31.15,0.22,0.08,"MOL %",-57.61,"per mil",103.833333333333,"Microbial",""
"276",705801,"Ground Water",518093,4448663,"260947","0531596",500,"GAS",478519,2009-11-10,44.69,0.06,4e-04,"MOL %",-72.09,"per mil",739.900662251656,"Microbial",""
"277",707140,"Domestic Well",267282,4120000,"172238",NA,160,"GAS",469789,2006-01-24,33.15,0.0094,0,"MOL %",-85.14,"per mil",3526.59574468085,"Microbial",""
"278",706408,"Ground Water",262146,4130444,"226180",NA,400,"GAS",469417,2006-06-01,15.65,0.05,0.01,"MOL %",-82.74,"per mil",260.833333333333,"Microbial",""
"279",706391,"Domestic Well",264096,4119463,"126064",NA,300,"GAS",469361,2006-05-18,33.54,0.0083,0,"MOL %",-81,"per mil",4040.96385542169,"Microbial",""
"280",706291,"Ground Water",260785,4121753,"226165",NA,240,"GAS",469081,2006-04-12,35.43,0.01,0,"MOL %",-76.61,"per mil",3543,"Microbial",""
"281",707151,"Domestic Well",259626,4125560,"39486",NA,140,"GAS",469826,2005-08-25,21.45,0.01,0,"MOL %",-75.18,"per mil",2145,"Microbial",""
"282",707036,"Domestic Well",261866,4119751,"213293",NA,295,"GAS",478078,2006-01-24,52.44,0.02,0,"MOL %",-71.6,"per mil",2622,"Microbial",""
"283",705033,"Ground Water",540602,4421430,"111496","0112517",420,"GAS",473671,2007-08-27,56.26,0.03,0,"MOL %",-78.66,"per mil",1875.33333333333,"Microbial",""
"284",707072,"Domestic Well",268915,4124126,"196908",NA,100,"GAS",469567,2005-07-19,71.66,0.01,0,"MOL %",-56.25,"per mil",7166,"Microbial",""
"285",707071,"Domestic Well",261907,4120004,"183239",NA,222,"GAS",469559,2005-11-08,20.16,0.0081,0,"MOL %",-68.22,"per mil",2488.88888888889,"Microbial",""
"286",703698,"Domestic Well",519582,4436877,"35966","9063815",748,"GAS",464710,2008-06-08,49.43,0.05,0,"MOL %",-73.49,"per mil",988.6,"Microbial",""
"287",707146,"Domestic Well",260468,4124901,"198446",NA,220,"GAS",469813,2006-10-18,48.09,0.01,0,"MOL %",-67.59,"per mil",4809,"Microbial",""
"288",705599,"Ground Water",526557,4437566,"66987",NA,711,"GAS",478106,2009-03-05,82.13,0.06,0,"MOL %",-70.88,"per mil",1368.83333333333,"Microbial",""
"289",704195,"Domestic Well",272679,4374284,"142860",NA,NA,"GAS",474150,2005-04-14,36.31,0.01,0,"MOL %",-62.53,"per mil",3631,"Microbial",""
"290",703897,"Domestic Well",507670,4114363,"213453",NA,560,"GAS",465056,2004-03-10,93,0.02,0.002,"MOL %",-59.11,"per mil",4227.27272727273,"Microbial",""
"291",705580,"Groundwater",532688,4444024,"159506",NA,520,"GAS",464286,2008-12-17,43.96,0.03,0,"MOL %",-72.33,"per mil",1465.33333333333,"Microbial",""
"292",706819,"Domestic Well",257234,4128386,"44970",NA,180,"GAS",477679,2009-04-16,17.9,0.0051,0,"MOL %",-68.6,"per mil",3509.80392156863,"Microbial",""
"293",706787,"Domestic Well",262400,4121241,"266378",NA,400,"GAS",477619,2006-09-25,62.6,0.01,0,"MOL %",-71.57,"per mil",6260,"Microbial",""
"294",752176,"Ground Water",507440,4114563,"255230","0520248",NA,"GAS",531993,2012-12-10,77.7,0.01,0.0069,"MOL %",-61.36,"per mil",4597.63313609468,"Microbial",""
"295",750054,"Ground Water",518730,4439495,"143872","0263143",670,"GAS",530035,2012-06-07,58.53,0.04,0,"MOL %",-72.8,"per mil",1463.25,"Microbial",""
"296",750145,"Ground Water",523917,4434631,"185249","0381113",1050,NA,530038,2012-01-26,75.55,0.1,0.0013,"MOL %",-69.26,"per mil",745.804540967423,"Microbial",""
"297",707115,"Domestic Well",263745,4123834,"186346",NA,200,"GAS",469708,2005-11-16,24.94,0.0067,0,"MOL %",-61.2,"per mil",3722.38805970149,"Microbial",""
"298",750157,"Ground Water",519700,4442238,"228963","04654228",NA,"GAS",530081,2010-07-08,66.19,0.08,0,"MOL %",-70.53,"per mil",827.375,"Microbial",""
"299",707112,"Domestic Well",265981,4122262,"244469",NA,140,"GAS",469694,2005-09-20,65.29,0.02,0,"MOL %",-60.03,"per mil",3264.5,"Microbial",""
"300",706326,"Stock or  Irrigation",266655,4107239,"204002",NA,130,"GAS",469197,2006-09-14,23.72,0.1,0,"MOL %",-65.67,"per mil",237.2,"Microbial",""
"301",752275,"Ground Water",535388,4437284,"147142","0011540",890,"GAS",530745,2012-06-11,73.5,0.02,1e-04,"MOL %",-72.44,"per mil",3656.71641791045,"Microbial",""
"302",707110,"Domestic Well",259672,4123647,"120770",NA,250,"GAS",469682,2005-06-02,23.31,0.0096,0,"MOL %",-68.46,"per mil",2428.125,"Microbial",""
"303",707127,"Domestic Well",263945,4122859,"198455",NA,180,"GAS",469749,2005-01-02,82.73,0.02,0,"MOL %",-67.12,"per mil",4136.5,"Microbial",""
"304",707128,"Domestic Well",262797,4121322,"225015",NA,170,"GAS",469756,2006-09-25,62.6,0.01,0,"MOL %",-71.57,"per mil",6260,"Microbial",""
"305",707144,"Domestic Well",266387,4122251,"48864",NA,160,"GAS",469804,2005-09-08,28.15,0.02,0,"MOL %",-56.39,"per mil",1407.5,"Microbial",""
"306",752980,"Domestic Well",525027,4435876,"44275","9064385",700,"GAS",536312,2013-11-21,22.18,0.01,0.005,"MOL %",-80.3,"per mil",1478.66666666667,"Microbial",""
"307",750135,"Ground Water",523907,4434488,"64349","0952710",850,"GAS",530083,2012-08-31,49.86,0.05,0,"MOL %",-72.88,"per mil",997.2,"Microbial",""
"308",706510,"Ground Water",260702,4121608,"202713","0417078",260,"GAS",477080,2006-04-04,14.84,0.0077,0,"MOL %",-68.61,"per mil",1927.27272727273,"Microbial",""
"309",750052,"Ground Water",518593,4439787,"264913","0542197",750,"GAS",529973,2012-04-09,60.59,0.05,1e-04,"MOL %",-72.71,"per mil",1209.38123752495,"Microbial",""
"310",750047,"Ground Water",518163,4444576,"268941","3602235",620,"GAS",529972,2012-03-20,49.14,0.06,3e-04,"MOL %",-71.59,"per mil",814.925373134328,"Microbial",""
"311",707024,"Domestic Well",269684,4122016,"48863",NA,160,"GAS",478040,2005-09-08,26.51,0.0064,0,"MOL %",-65.34,"per mil",4142.1875,"Microbial",""
"312",752280,"Ground Water",530752,4444350,"247953","0502205",540,"GAS",531007,2012-09-12,53.75,0.04,1e-04,"MOL %",-72.49,"per mil",1340.39900249377,"Microbial",""
"313",752129,"Ground Water",521546,4442421,"36205","0453023",805,"GAS",530536,2012-08-23,14.64,0.009,1e-04,"MOL %",-69.57,"per mil",1608.79120879121,"Microbial",""
"314",705583,"Domestic Well",508341,4428865,"221681","0450316",885,"GAS",464290,2001-08-08,66.69,0.08,0.0011,"MOL %",-70.8,"per mil",822.318125770653,"Microbial",""
"315",707009,"Domestic Well",273297,4122792,"65347",NA,110,"GAS",477990,2005-06-28,48.77,0.01,0,"MOL %",-60.74,"per mil",4877,"Microbial",""
"316",706277,"Ground Water",264837,4122374,"84249",NA,120,"GAS",469026,2005-06-21,14.65,0.0043,0,"MOL %",-59.7,"per mil",3406.97674418605,"Microbial",""
"317",752272,"Ground Water",528745,4435992,"153654","296653",NA,"GAS",530763,2012-05-31,50.28,0.12,0.0096,"MOL %",-71.15,"per mil",387.962962962963,"Microbial",""
"318",752271,"Ground Water",535448,4437897,"198117","0403217B",NA,"GAS",530769,2012-05-31,60.59,0.03,1e-04,"MOL %",-81.1,"per mil",2012.95681063123,"Microbial",""
"319",706933,"Ground Water",265574,4129301,"216227",NA,160,"GAS",477879,2009-06-11,21,0.0056,0,"MOL %",-73.66,"per mil",3750,"Microbial",""
"320",750063,"Ground Water",535258,4438430,"90875","9065919",793,"GAS",530785,2012-10-03,73.75,0.03,1e-04,"MOL %",-72.01,"per mil",2450.16611295681,"Microbial",""
"321",704667,"Domestic Well",508006,4433404,"245251",NA,680,"GAS",475438,2006-05-31,25.08,0.05,0.0041,"MOL %",-75.46,"per mil",463.58595194085,"Microbial",""
