"","SampleID","FacilityID","Facility.Type","UtmX83","UtmY83","Latitude83","Longitude83","QuarterQuarter","Section","Township","Range","Meridian","County","PermitNumber","ReceiptNumber","WellDepth","Sample.Date","Matrix","Sample.Reason","ResultID","MethodCode","ParamDescription","ResultValue","Qualifier","Units","FractionType","DetectionLimit"
"257",536789,705740,"Domestic Well",503965,4119230,37.21,-104.95,"NWNW",36,"32 S","68 W","6","LAS ANIMAS                         ",46660,"0046660 ",585,"1/6/2014 12:00:00","WATER","COA Post Drill",71964259,"PURGEABLE ORGANIC COMPOUNDS IN WATER, PURGE & TRAP","TOLUENE",1,"","ug/L","TOTAL",0.5
"258",536794,705738,"Ground Water",502427,4119229,37.21,-104.97,"NWNW",35,"32 S","68 W","6","LAS ANIMAS                         ",NA,"",120,"1/9/2014 10:35:00","WATER","COA Post Drill",71964606,"PURGEABLE ORGANIC COMPOUNDS IN WATER, PURGE & TRAP","BENZENE",2.4,"","ug/L","TOTAL",0.5
"259",536979,753122,"Domestic Well",256312,4375991,39.49,-107.83,"SENE",25,"6 S","94 W","6","GARFIELD                           ",80072,"9503750 ",150,"1/29/2014 17:45:00","WATER","Rule 609 Pre Drill",71969951,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOTAL XYLENES",5.1,"","ug/L","TOTAL",3
"260",537036,705740,"Domestic Well",503965,4119230,37.21,-104.95,"NWNW",36,"32 S","68 W","6","LAS ANIMAS                         ",46660,"0046660 ",585,"1/6/2014 12:00:00","WATER","COA Post Drill",71972888,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOLUENE",0.89,"","ug/L","TOTAL",0.5
"261",537062,753165,"Domestic Well",526227,4131379,37.32,-104.7,"NWSW",20,"31 S","65 W","6","LAS ANIMAS                         ",191083,"0389762",300,"4/8/2014 9:20:00","WATER","Complaint Investigation",71973937,"PURGEABLE ORGANIC COMPOUNDS IN WATER, PURGE & TRAP","ETHYLBENZENE",1,"","ug/L","TOTAL",0.5
"262",537062,753165,"Domestic Well",526227,4131379,37.32,-104.7,"NWSW",20,"31 S","65 W","6","LAS ANIMAS                         ",191083,"0389762",300,"4/8/2014 9:20:00","WATER","Complaint Investigation",71973940,"PURGEABLE ORGANIC COMPOUNDS IN WATER, PURGE & TRAP","o-XYLENE",1.7,"","ug/L","TOTAL",0.5
"263",537062,753165,"Domestic Well",526227,4131379,37.32,-104.7,"NWSW",20,"31 S","65 W","6","LAS ANIMAS                         ",191083,"0389762",300,"4/8/2014 9:20:00","WATER","Complaint Investigation",71973945,"PURGEABLE ORGANIC COMPOUNDS IN WATER, PURGE & TRAP","TOTAL XYLENES",6.1,"","ug/L","TOTAL",0.5
"264",537062,753165,"Domestic Well",526227,4131379,37.32,-104.7,"NWSW",20,"31 S","65 W","6","LAS ANIMAS                         ",191083,"0389762",300,"4/8/2014 9:20:00","WATER","Complaint Investigation",71973938,"PURGEABLE ORGANIC COMPOUNDS IN WATER, PURGE & TRAP","m-+p-XYLENE",4.4,"","ug/L","TOTAL",0.5
"265",537081,705738,"Ground Water",502427,4119229,37.21,-104.97,"NWNW",35,"32 S","68 W","6","LAS ANIMAS                         ",NA,"",120,"1/9/2014 10:35:00","WATER","COA Post Drill",71975199,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",2.4,"","ug/L","TOTAL",0.5
"266",537091,705738,"Ground Water",502427,4119229,37.21,-104.97,"NWNW",35,"32 S","68 W","6","LAS ANIMAS                         ",NA,"",120,"1/9/2014 10:35:00","WATER","Duplicate Sample",71975643,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",2.4,"","ug/L","TOTAL",0.5
"267",537675,752865,"Domestic Well",216289,4116875,37.15,-108.19,"SESW",30,"34 N","12 W","M","LA PLATA                           ",212488,"0436058B",500,"5/22/2014 12:36:00","WATER","Rule 609 1 year Subsequent",71989764,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",0.0018,"","mg/L","TOTAL",5e-04
"268",538009,753031,"Domestic Well",516988,4118876,37.21,-104.8,"SWNW",32,"32 S","66 W","6","LAS ANIMAS                         ",184363,"0377841",310,"11/1/2013 10:00:00","WATER","Complaint Investigation",71996274,"SW-846 8260 Volatile Organic Compounds by GC/MS","o-XYLENE",7.5,"","ug/L","TOTAL",1
"269",538009,753031,"Domestic Well",516988,4118876,37.21,-104.8,"SWNW",32,"32 S","66 W","6","LAS ANIMAS                         ",184363,"0377841",310,"11/1/2013 10:00:00","WATER","Complaint Investigation",71996273,"SW-846 8260 Volatile Organic Compounds by GC/MS","m-+p-XYLENE",11,"ND","ug/L","TOTAL",1
"270",538009,753031,"Domestic Well",516988,4118876,37.21,-104.8,"SWNW",32,"32 S","66 W","6","LAS ANIMAS                         ",184363,"0377841",310,"11/1/2013 10:00:00","WATER","Complaint Investigation",71996204,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",104,"","ug/L","TOTAL",5
"271",538009,753031,"Domestic Well",516988,4118876,37.21,-104.8,"SWNW",32,"32 S","66 W","6","LAS ANIMAS                         ",184363,"0377841",310,"11/1/2013 10:00:00","WATER","Complaint Investigation",71996261,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",8,"","ug/L","TOTAL",1
"272",538009,753031,"Domestic Well",516988,4118876,37.21,-104.8,"SWNW",32,"32 S","66 W","6","LAS ANIMAS                         ",184363,"0377841",310,"11/1/2013 10:00:00","WATER","Complaint Investigation",71996243,"SW-846 8260 Volatile Organic Compounds by GC/MS","ETHYLBENZENE",5.9,"","ug/L","TOTAL",1
"273",538009,753031,"Domestic Well",516988,4118876,37.21,-104.8,"SWNW",32,"32 S","66 W","6","LAS ANIMAS                         ",184363,"0377841",310,"11/1/2013 10:00:00","WATER","Complaint Investigation",71996275,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOTAL XYLENES",19,"","ug/L","TOTAL",1
"274",538075,705738,"Ground Water",502427,4119229,37.21,-104.97,"NWNW",35,"32 S","68 W","6","LAS ANIMAS                         ",NA,"",120,"1/9/2014 10:35:00","WATER","Complaint Investigation",71997965,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",1.9,"","ug/L","TOTAL",1
"275",538086,753031,"Domestic Well",516988,4118876,37.21,-104.8,"SWNW",32,"32 S","66 W","6","LAS ANIMAS                         ",184363,"0377841",310,"11/1/2013 10:00:00","WATER","Complaint Investigation",71998349,"PURGEABLE ORGANIC COMPOUNDS IN WATER, PURGE & TRAP","BENZENE",94,"","ug/L","TOTAL",2.5
"276",538086,753031,"Domestic Well",516988,4118876,37.21,-104.8,"SWNW",32,"32 S","66 W","6","LAS ANIMAS                         ",184363,"0377841",310,"11/1/2013 10:00:00","WATER","Complaint Investigation",71998367,"PURGEABLE ORGANIC COMPOUNDS IN WATER, PURGE & TRAP","o-XYLENE",8,"","ug/L","TOTAL",0.5
"277",538086,753031,"Domestic Well",516988,4118876,37.21,-104.8,"SWNW",32,"32 S","66 W","6","LAS ANIMAS                         ",184363,"0377841",310,"11/1/2013 10:00:00","WATER","Complaint Investigation",71998366,"PURGEABLE ORGANIC COMPOUNDS IN WATER, PURGE & TRAP","m-+p-XYLENE",12,"","ug/L","TOTAL",0.5
"278",538086,753031,"Domestic Well",516988,4118876,37.21,-104.8,"SWNW",32,"32 S","66 W","6","LAS ANIMAS                         ",184363,"0377841",310,"11/1/2013 10:00:00","WATER","Complaint Investigation",71998363,"PURGEABLE ORGANIC COMPOUNDS IN WATER, PURGE & TRAP","ETHYLBENZENE",5.8,"","ug/L","TOTAL",0.5
"279",538086,753031,"Domestic Well",516988,4118876,37.21,-104.8,"SWNW",32,"32 S","66 W","6","LAS ANIMAS                         ",184363,"0377841",310,"11/1/2013 10:00:00","WATER","Complaint Investigation",71998376,"PURGEABLE ORGANIC COMPOUNDS IN WATER, PURGE & TRAP","TOTAL XYLENES",20,"","ug/L","TOTAL",0.5
"280",538092,753031,"Domestic Well",516988,4118876,37.21,-104.8,"SWNW",32,"32 S","66 W","6","LAS ANIMAS                         ",184363,"0377841",310,"11/1/2013 10:00:00","WATER","Complaint Investigation",71998507,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","ETHYLBENZENE",7.3,"","ug/L","TOTAL",5
"281",538092,753031,"Domestic Well",516988,4118876,37.21,-104.8,"SWNW",32,"32 S","66 W","6","LAS ANIMAS                         ",184363,"0377841",310,"11/1/2013 10:00:00","WATER","Complaint Investigation",71998509,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOTAL XYLENES",23,"","ug/L","TOTAL",5
"282",538092,753031,"Domestic Well",516988,4118876,37.21,-104.8,"SWNW",32,"32 S","66 W","6","LAS ANIMAS                         ",184363,"0377841",310,"11/1/2013 10:00:00","WATER","Complaint Investigation",71998506,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",120,"","ug/L","TOTAL",5
"283",538435,752830,"Domestic Well",218206,4116562,37.15,-108.17,"NWNE",32,"34 N","12 W","M","LA PLATA                           ",168615,"0349127",525,"6/20/2014 9:30:00","WATER","Rule 609 1 year Subsequent",72006152,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",0.0056,"","mg/L","TOTAL",5e-04
"284",538435,752830,"Domestic Well",218206,4116562,37.15,-108.17,"NWNE",32,"34 N","12 W","M","LA PLATA                           ",168615,"0349127",525,"6/20/2014 9:30:00","WATER","Rule 609 1 year Subsequent",72006155,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOTAL XYLENES",0.0026,"","mg/L","TOTAL",0.0015
"285",538606,708096,"Domestic Well",521055,4121693,37.24,-104.76,"NWSE",22,"32 S","66 W","6","LAS ANIMAS                         ",258222,"",427,"5/29/2014 11:05:00","WATER","Rule 608 3 year post drill",72013061,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",0.98,"","ug/L","TOTAL",0.5
"286",538976,752160,"Ground Water",518077,4119802,37.22,-104.79,"",29,"32 S","66 W","6","LAS ANIMAS                         ",265983,"0544287 ",NA,"6/2/2014 12:00:00","WATER","Rule 608 3 year post drill",72022888,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","ETHYLBENZENE",11,"","ug/L","TOTAL",2.5
"287",538976,752160,"Ground Water",518077,4119802,37.22,-104.79,"",29,"32 S","66 W","6","LAS ANIMAS                         ",265983,"0544287 ",NA,"6/2/2014 12:00:00","WATER","Rule 608 3 year post drill",72022889,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOLUENE",5.4,"","ug/L","TOTAL",2.5
"288",538976,752160,"Ground Water",518077,4119802,37.22,-104.79,"",29,"32 S","66 W","6","LAS ANIMAS                         ",265983,"0544287 ",NA,"6/2/2014 12:00:00","WATER","Rule 608 3 year post drill",72022890,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOTAL XYLENES",82,"","ug/L","TOTAL",2.5
"289",538976,752160,"Ground Water",518077,4119802,37.22,-104.79,"",29,"32 S","66 W","6","LAS ANIMAS                         ",265983,"0544287 ",NA,"6/2/2014 12:00:00","WATER","Rule 608 3 year post drill",72022887,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",120,"","ug/L","TOTAL",2.5
"290",539187,705738,"Ground Water",502427,4119229,37.21,-104.97,"NWNW",35,"32 S","68 W","6","LAS ANIMAS                         ",NA,"",120,"9/29/2014 11:30:00","WATER","Complaint Investigation",72029287,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",1.8,"","ug/L","TOTAL",1
"291",539195,753031,"Domestic Well",516988,4118876,37.21,-104.8,"SWNW",32,"32 S","66 W","6","LAS ANIMAS                         ",184363,"0377841",310,"9/24/2014 18:39:00","WATER","Complaint Investigation",72029840,"SW846 8260B","ETHYLBENZENE",0.0052,"","mg/L","TOTAL",0.001
"292",539195,753031,"Domestic Well",516988,4118876,37.21,-104.8,"SWNW",32,"32 S","66 W","6","LAS ANIMAS                         ",184363,"0377841",310,"9/24/2014 18:39:00","WATER","Complaint Investigation",72029808,"SW846 8260B","BENZENE",0.15,"","mg/L","TOTAL",0.001
"293",539195,753031,"Domestic Well",516988,4118876,37.21,-104.8,"SWNW",32,"32 S","66 W","6","LAS ANIMAS                         ",184363,"0377841",310,"9/24/2014 18:39:00","WATER","Complaint Investigation",72029854,"SW846 8260B","TOLUENE",0.01,"","mg/L","TOTAL",0.005
"294",539195,753031,"Domestic Well",516988,4118876,37.21,-104.8,"SWNW",32,"32 S","66 W","6","LAS ANIMAS                         ",184363,"0377841",310,"9/24/2014 18:39:00","WATER","Complaint Investigation",72029865,"SW846 8260B","TOTAL XYLENES",0.01,"","mg/L","TOTAL",0.003
"295",539198,705738,"Ground Water",502427,4119229,37.21,-104.97,"NWNW",35,"32 S","68 W","6","LAS ANIMAS                         ",NA,"",120,"9/29/2014 11:31:00","WATER","Complaint Investigation",72030006,"SW846 8260B","BENZENE",0.0013,"","mg/L","TOTAL",0.001
"296",539325,753583,"Domestic Well",726762,4426098,39.95,-102.34,"",19,"1 S","44 W","6","YUMA                               ",89684,"9070897 ",372,"7/24/2014 18:30:00","WATER","Rule 609 Pre Drill",72032776,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",14,"","ug/L","TOTAL",1
"297",539453,704700,"Ground Water",537393,4419243,39.92,-104.56,"",33,"1 s","64 w","6","ADAMS                              ",269807,"3606398 ",520,"9/5/2014 11:00:00","WATER","",72036042,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",9.1,"","ug/L","TOTAL",1
"298",539460,704700,"Ground Water",537393,4419243,39.92,-104.56,"",33,"1 s","64 w","6","ADAMS                              ",269807,"3606398 ",520,"10/1/2014 10:25:00","WATER","",72036177,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",6.8,"","ug/L","TOTAL",1
"299",539472,753735,"Stock or  Irrigation",537438,4419250,39.92,-104.56,"",33,"1 s","64 w","6","ADAMS                              ",NA,"",NA,"10/16/2014 10:15:00","WATER","",72036574,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",4.3,"","ug/L","TOTAL",1
"300",539506,704700,"Ground Water",537393,4419243,39.92,-104.56,"",33,"1 s","64 w","6","ADAMS                              ",269807,"3606398 ",520,"10/1/2014 10:25:00","WATER","",72037712,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",9.2,"","ug/L","TOTAL",1
"301",539516,752169,"Ground Water",522373,4120865,37.23,-104.74,"NWNE",26,"32 S","66 W","6","LAS ANIMAS                         ",66639,"9089383 ",NA,"6/26/2014 12:05:00","WATER","Rule 608 3 year post drill",72037953,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",1.7,"","ug/L","TOTAL",0.5
"302",539518,752170,"Ground Water",522533,4120571,37.23,-104.74,"SWNE",26,"32 S","66 W","6","LAS ANIMAS                         ",148938,"0278076",NA,"6/26/2014 13:05:00","WATER","Rule 608 3 year post drill",72038083,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",0.58,"","ug/L","TOTAL",0.5
"303",539589,705738,"Ground Water",502427,4119229,37.21,-104.97,"NWNW",35,"32 S","68 W","6","LAS ANIMAS                         ",NA,"",120,"9/29/2014 14:04:00","WATER","COA Post Drill",72039860,"PURGEABLE ORGANIC COMPOUNDS IN WATER, PURGE & TRAP","BENZENE",1.5,"","ug/L","TOTAL",0.5
"304",539599,705738,"Ground Water",502427,4119229,37.21,-104.97,"NWNW",35,"32 S","68 W","6","LAS ANIMAS                         ",NA,"",120,"9/29/2014 14:04:00","WATER","",72040107,"SW846 8260B","BENZENE",1.5,"","ug/L","TOTAL",1
"305",539609,705738,"Ground Water",502427,4119229,37.21,-104.97,"NWNW",35,"32 S","68 W","6","LAS ANIMAS                         ",NA,"",120,"9/29/2014 14:04:00","WATER","COA Post Drill",72040415,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",1.4,"","ug/L","TOTAL",0.5
"306",539618,752922,"Commercial",526931,4448672,40.18,-104.68,"NWNE",32,"3 N","65 W","6","WELD                               ",84411,"0422450",520,"10/8/2014 11:35:00","WATER","Voluntary baseline sample",72040612,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",162,"","ug/L","TOTAL",1
"307",539657,704682,"Domestic Well",503783,4118462,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",256909,"0524038 ",140,"10/4/2011 0:00:00","WATER","Collected by the EPA",72055310,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",0.53,"","ug/L","",0.5
"308",539658,705008,"Ground Water",510863,4152763,NA,NA,"NESE",15,"29 S","67 W","6","HUERFANO                           ",181278,"",323,"10/6/2011 0:00:00","WATER","Collected by the EPA",72055335,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",1.23,"B","ug/L","",0.5
"309",539659,705028,"Ground Water",510177,4156271,37.55,-104.88,"SWNW",3,"29 S","67 W","6","HUERFANO                           ",239657,"0488917 ",614,"10/5/2011 0:00:00","WATER","Collected by the EPA",72055522,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",4.16,"","ug/L","",0.5
"310",539660,705028,"Ground Water",510177,4156271,37.55,-104.88,"SWNW",3,"29 S","67 W","6","HUERFANO                           ",239657,"0488917 ",614,"10/5/2011 0:00:00","WATER","Collected by the EPA",72055549,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",4.14,"","ug/L","",0.5
"311",539684,753771,"Domestic Well",525472,4396189,39.71,-104.7,"NWSE",7,"4 s","65 w","6","ARAPAHOE                           ",289274,"365682",1100,"11/7/2012 10:19:00","WATER","",72042360,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",30,"","ug/L","TOTAL",1
"312",540117,753727,"Domestic Well",523796,4434976,40.06,-104.72,"NESE",12,"1 N","66 W","6","WELD                               ",185084,"0379538",870,"10/29/2014 12:55:00","WATER","Voluntary baseline sample",72064527,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",22.7,"","ug/L","TOTAL",1
"313",540533,752716,"Ground Water",523560,4437560,40.08,-104.72,"SWSE",36,"2 N","66 W","6","WELD                               ",49760,"9064651",802,"11/18/2014 11:40:00","WATER","Rule 318A.e.(4)/318A.f Post Drill",72075559,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",2.4,"","ug/L","TOTAL",1
"314",540676,752770,"Ground Water",537927,4395468,39.7,-104.55,"",16,"4 S","64 W","6","ARAPAHOE                           ",52983,"0027924 ",NA,"7/23/2014 12:55:00","WATER","",72080287,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",1.1,"","ug/L","TOTAL",1
"315",540952,753046,"Domestic Well",525999,4444458,40.15,-104.69,"NWSW",8,"2 N","65 W","6","WELD                               ",267021,"0545040",655,"12/1/2014 8:35:00","WATER","Voluntary baseline sample",72085626,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",1.8,"","ug/L","TOTAL",1
"316",541097,704700,"Ground Water",537393,4419243,39.92,-104.56,"",33,"1 s","64 w","6","ADAMS                              ",269807,"3606398 ",520,"1/13/2015 10:30:00","WATER","",72088792,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",9.4,"","ug/L","TOTAL",1
"317",541201,753727,"Domestic Well",523796,4434976,40.06,-104.72,"NESE",12,"1 N","66 W","6","WELD                               ",185084,"0379538",870,"12/4/2014 14:40:00","WATER","Voluntary baseline sample",72091941,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",7.2,"","ug/L","TOTAL",1
"318",541379,752520,"Ground Water",515694,4453791,40.23,-104.81,"SWSE",7,"3 N","66 W","6","WELD                               ",15631,"9062259 ",315,"11/18/2014 14:35:00","WATER","Voluntary baseline sample",72095607,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",1.6,"","ug/L","TOTAL",0.5
"319",541388,752922,"Commercial",526931,4448672,40.18,-104.68,"NWNE",32,"3 N","65 W","6","WELD                               ",84411,"0422450",520,"11/11/2014 10:50:00","WATER","Voluntary baseline sample",72095806,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",27.1,"","ug/L","TOTAL",1
"320",541466,752173,"Ground Water",519937,4128629,37.3,-104.77,"SWNW",34,"31 S","66 W","6","LAS ANIMAS                         ",252261,"0513531 ",NA,"10/9/2014 11:44:00","WATER","Rule 608 3 year post drill",72098236,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",0.81,"","ug/L","TOTAL",0.5
"321",541521,753788,"Domestic Well",523445,4434958,40.06,-104.72,"NWSE",12,"1 N","66 W","6","WELD                               ",203510,"0415026",955,"2/19/2015 12:30:00","WATER","",72099582,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",67,"","ug/L","TOTAL",4
"322",541685,753889,"Domestic Well",524050,4433807,40.05,-104.71,"SENE",13,"1 N","66 W","6","WELD                               ",75242,"9065387",NA,"12/16/2014 9:50:00","WATER","Voluntary baseline sample",72102682,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",1.3,"","ug/L","TOTAL",1
"323",541755,752922,"Commercial",526931,4448672,40.18,-104.68,"NWNE",32,"3 N","65 W","6","WELD                               ",84411,"0422450",520,"12/16/2014 9:00:00","WATER","Voluntary baseline sample",72104176,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",12.3,"","ug/L","TOTAL",1
"324",541928,750155,"Ground Water",511893,4442474,40.13,-104.86,"",14,"2 n","67 w","6","WELD                               ",266150,"0542004",NA,"1/8/2015 11:40:00","WATER","Voluntary baseline sample",72107715,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",6.3,"","ug/L","TOTAL",1
"325",542228,705746,"Domestic Well",530681,4460159,40.29,-104.63,"SWSW",23,"4 N","65 W","6","WELD                               ",280098,"3637708B",450,"6/2/2010 13:20:00","WATER","Complaint Investigation",72113190,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOLUENE",0.72,"","ug/L","TOTAL",0.5
"326",542228,705746,"Domestic Well",530681,4460159,40.29,-104.63,"SWSW",23,"4 N","65 W","6","WELD                               ",280098,"3637708B",450,"6/2/2010 13:20:00","WATER","Complaint Investigation",72113196,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOLUENE",0.72,"","ug/L","TOTAL",0.5
"327",542311,752922,"Commercial",526931,4448672,40.18,-104.68,"NWNE",32,"3 N","65 W","6","WELD                               ",84411,"0422450",520,"1/28/2015 13:31:00","WATER","Voluntary baseline sample",72115259,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",6.9,"","ug/L","TOTAL",1
"328",542357,753949,"Domestic Well",529083,4434318,40.05,-104.65,"NWNW",15,"1 N","65 W","6","WELD                               ",194475,"0391474",815,"1/14/2015 12:51:00","WATER","Rule 318A.e.(4)/318A.f Pre Drill ",72116160,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",13.6,"","ug/L","TOTAL",1
"329",542438,752171,"Ground Water",506598,4120594,37.23,-104.92,"NENE",30,"32 S","67 W","6","LAS ANIMAS                         ",222344,"0453057 ",NA,"11/7/2014 9:08:00","WATER","Rule 608 3 year post drill",72117919,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",0.96,"","ug/L","TOTAL",0.5
"330",542683,753995,"Domestic Well",521521,4435841,40.07,-104.74,"NENW",11,"1 N","66 W","6","WELD                               ",78257,"3664710",NA,"1/29/2015 10:52:00","WATER","Voluntary baseline sample",72125581,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",38,"","ug/L","TOTAL",1
"331",543076,752922,"Commercial",526931,4448672,40.18,-104.68,"NWNE",32,"3 N","65 W","6","WELD                               ",84411,"0422450",520,"3/2/2015 15:55:00","WATER","Voluntary baseline sample",72132860,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",2.7,"","ug/L","TOTAL",1
"332",543091,752520,"Ground Water",515694,4453791,40.23,-104.81,"SWSE",7,"3 N","66 W","6","WELD                               ",15631,"9062259 ",315,"2/25/2015 13:30:00","WATER","Voluntary baseline sample",72133203,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",1.3,"","ug/L","TOTAL",1
"333",543091,752520,"Ground Water",515694,4453791,40.23,-104.81,"SWSE",7,"3 N","66 W","6","WELD                               ",15631,"9062259 ",315,"2/25/2015 13:30:00","WATER","Voluntary baseline sample",72133206,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",233,"","ug/L","TOTAL",10
"334",543552,752861,"Domestic Well",523304,4436896,40.08,-104.72,"SENW",1,"1 N","66 W","6","WELD                               ",18452,"0051966",852,"4/2/2015 13:39:00","WATER","Rule 318A.e.(4)/318A.f Post Drill",72142450,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOTAL XYLENES",1.6,"","ug/L","TOTAL",1
"335",543552,752861,"Domestic Well",523304,4436896,40.08,-104.72,"SENW",1,"1 N","66 W","6","WELD                               ",18452,"0051966",852,"4/2/2015 13:39:00","WATER","Rule 318A.e.(4)/318A.f Post Drill",72142453,"SW-846 8260 Volatile Organic Compounds by GC/MS","m-+p-XYLENE",1.2,"","ug/L","TOTAL",1
"336",543586,750159,"Ground Water",522526,4451746,40.21,-104.73,"",23,"3 N","66 W","6","WELD                               ",99033,"0092855 ",400,"3/11/2015 13:15:00","WATER","Voluntary baseline sample",72143160,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",4,"","ug/L","TOTAL",1
"337",543627,752922,"Commercial",526931,4448672,40.18,-104.68,"NWNE",32,"3 N","65 W","6","WELD                               ",84411,"0422450",520,"3/31/2015 14:09:00","WATER","Voluntary baseline sample",72143932,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",3.6,"","ug/L","TOTAL",1
"338",543667,753046,"Domestic Well",525999,4444458,40.15,-104.69,"NWSW",8,"2 N","65 W","6","WELD                               ",267021,"0545040",655,"3/25/2015 10:25:00","WATER","Voluntary baseline sample",72144720,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",2.7,"","ug/L","TOTAL",1
"339",543763,752922,"Commercial",526931,4448672,40.18,-104.68,"NWNE",32,"3 N","65 W","6","WELD                               ",84411,"0422450",520,"5/4/2015 16:36:00","WATER","Voluntary baseline sample",72146512,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",56.5,"","ug/L","TOTAL",1
"340",543855,754178,"Domestic Well",517813,4436618,40.07,-104.79,"NWSW",4,"1 N","66 W","6","WELD                               ",157773,"0313483",720,"4/2/2015 10:03:00","WATER","Voluntary baseline sample",72148436,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",14,"","ug/L","TOTAL",1
"341",544105,752520,"Ground Water",515694,4453791,40.23,-104.81,"SWSE",7,"3 N","66 W","6","WELD                               ",15631,"9062259 ",315,"5/12/2015 12:57:00","WATER","Voluntary baseline sample",72152721,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",22.7,"","ug/L","TOTAL",1
"342",544105,752520,"Ground Water",515694,4453791,40.23,-104.81,"SWSE",7,"3 N","66 W","6","WELD                               ",15631,"9062259 ",315,"5/12/2015 12:57:00","WATER","Voluntary baseline sample",72152723,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",1.2,"","ug/L","TOTAL",1
"343",544123,752922,"Commercial",526931,4448672,40.18,-104.68,"NWNE",32,"3 N","65 W","6","WELD                               ",84411,"0422450",520,"6/2/2015 14:40:00","WATER","Voluntary baseline sample",72153061,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",100,"","ug/L","TOTAL",2
