"","facility_id","facility_type","utm_x83","utm_y83","permit_number","receipt_number","well_depth","wattenberg","btex_sampled","ch4_sampled","btex_detected","ch4_detected","methane","ethane","propane","fraction","delta_13c_c1","origin"
"1243","755671","Domestic Well",521286,4431884,"31922","0279153B",250,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1244","755692","Domestic Well",509766,4431860,"84514","0257264",700,TRUE,TRUE,TRUE,TRUE,TRUE,52.79,0.06,3e-04,875.456053067993,-72.78,"Microbial"
"1245","755694","Domestic Well",517817,4434077,"100622","0094545",824,TRUE,TRUE,TRUE,FALSE,TRUE,53.72,0.09,0.0014,587.746170678337,-71.87,"Microbial"
"1246","755697","Irrigation",527668,4439964,"5451","9059377",62,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1247","755698","Domestic Well",521624,4430935,"192455","0392845",1105,TRUE,TRUE,TRUE,FALSE,TRUE,45.76,0.05,0.01,762.666666666667,-73.2,"Microbial"
"1248","755755","Domestic Well",504000,4440580,"35313","9063782",58,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1249","755760","Domestic Well",519134,4434415,"249278","0506484",901,TRUE,TRUE,TRUE,FALSE,TRUE,53.42,0.09,3e-04,591.583610188261,-71.73,"Microbial"
"1250","755763","Domestic Well",509575,4428413,"275027","3619457A",870,TRUE,TRUE,TRUE,FALSE,TRUE,33.67,0.07,0.01,420.875,-71.5,"Microbial"
"1251","755765","Domestic Well",504828,4423384,"113376","0228584",420,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1252","755790","Domestic Well",509438,4433023,"258176","0523988",700,TRUE,TRUE,TRUE,FALSE,TRUE,65,0.07,1e-04,927.246790299572,-71.8,"Microbial"
"1253","755791","Domestic Well",532455,4432640,"49159","9064623",52,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1254","755792","Domestic Well",509276,4432897,"287248","3653012",750,TRUE,TRUE,TRUE,TRUE,TRUE,45.27,0.06,6e-04,747.029702970297,-72.24,"Microbial"
"1255","755793","Domestic Well",509159,4432741,"234016","0476018",720,TRUE,TRUE,TRUE,FALSE,TRUE,43.79,0.05,7e-04,863.70808678501,-72.4,"Microbial"
"1256","755794","Domestic Well",509691,4432170,"42431","0350712",680,TRUE,TRUE,TRUE,FALSE,TRUE,46.67,0.06,7e-04,768.863261943987,-72.38,"Microbial"
"1257","755795","Domestic Well",509748,4430644,"139147","0252985",735,TRUE,TRUE,TRUE,FALSE,TRUE,48.67,0.04,1e-04,1213.71571072319,-73.24,"Microbial"
"1258","755796","Domestic Well",508959,4432046,"68577","9065144",NA,TRUE,TRUE,TRUE,FALSE,TRUE,42.19,0.05,1e-04,842.115768463074,-72.47,"Microbial"
"1259","755803","Domestic Well",513053,4436532,"75711","3652330",680,TRUE,TRUE,TRUE,FALSE,TRUE,50.61,0.05,5e-04,1002.17821782178,-73.16,"Microbial"
"1260","755831","Domestic Well",509784,4430799,"76296","9065414",735,TRUE,TRUE,TRUE,FALSE,TRUE,29.83,0.01,1e-04,2953.46534653465,-71.95,"Microbial"
"1261","755881","Domestic Well",512867,4435904,"17560","9062458",552,TRUE,TRUE,TRUE,FALSE,TRUE,64.57,0.1,1e-04,645.054945054945,-78.45,"Microbial"
"1262","755896","Domestic Well",511422,4433342,"244824","0497425",0,TRUE,TRUE,TRUE,FALSE,TRUE,47.95,0.07,0.0015,670.629370629371,-71.38,"Microbial"
"1263","755901","Ground Water",515863,4486575,"256399","0522241A",740,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1264","755902","Commercial",509592,4433271,"45561","0390738",760,TRUE,TRUE,TRUE,FALSE,TRUE,42.88,0.05,7e-04,845.759368836292,-71.94,"Microbial"
"1265","755905","Domestic Well",511880,4430833,"303127","3676781",850,TRUE,TRUE,TRUE,TRUE,TRUE,60.5,0.07,2e-04,861.823361823362,-71.81,"Microbial"
"1266","755906","Domestic Well",512929,4430990,"115376","0205423",NA,TRUE,TRUE,TRUE,FALSE,TRUE,62.97,0.0096,1e-04,6491.75257731959,-70.21,"Microbial"
"1267","755907","Ground Water",535724,4476958,"11566","9060779",62,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1268","755910","Domestic Well",508931,4432490,"291522","3660202",720,TRUE,TRUE,TRUE,FALSE,TRUE,40.95,0.04,1e-04,1021.1970074813,-72.66,"Microbial"
"1269","755916","Domestic Well",519377,4460169,"213562","0434212B",80,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1270","755918","Irrigation",517201,4477610,"286879","3651429",10,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1271","755919","Domestic Well",532125,4468989,"74712","9065363",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1272","755920","Commercial",513080,4436607,"67416","3631544",600,TRUE,TRUE,TRUE,FALSE,TRUE,55.97,0.07,1e-04,798.430813124108,-72.82,"Microbial"
"1273","755921","Domestic Well",496623,4434333,"29654","9063454",300,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1274","755927","Domestic Well",504531,4425270,"260406","0531072",920,TRUE,TRUE,TRUE,FALSE,TRUE,22.97,0.06,0.02,287.125,-68.8,"Microbial"
"1275","755930","Irrigation",526666,4435129,"14826","9062068",70,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1276","755936","Domestic Well",528965,4434093,"225207","0458044B",885,TRUE,TRUE,TRUE,FALSE,TRUE,58.07,0.06,1e-04,966.222961730449,-71.7,"Microbial"
"1277","756944","Domestic Well",516213,4434693,"98583","9066077",660,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1278","756945","Domestic Well",528959,4431355,"297242","3668738",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1279","756950","Domestic Well",504335,4425268,"274412","3617111",860,TRUE,TRUE,TRUE,FALSE,TRUE,19.62,0.03,0.01,490.5,-68.3,"Microbial"
"1280","756951","Domestic Well",504340,4425326,"223771","0456122",920,TRUE,TRUE,TRUE,FALSE,TRUE,35.4,0.04,0,885,-69.5,"Microbial"
"1281","756957","Domestic Well",527468,4431132,"242165","0494748B",180,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1282","756958","Domestic Well",527325,4433012,"65912","9065068",811,TRUE,TRUE,TRUE,FALSE,TRUE,55.76,0.05,1e-04,1112.97405189621,-72.33,"Microbial"
"1283","756959","Commercial",527441,4432518,"55617","0474233",910,TRUE,TRUE,TRUE,FALSE,TRUE,54.94,0.04,1e-04,1370.07481296758,-72.29,"Microbial"
"1284","756960","Domestic Well",526853,4432804,"122608","0219241",398,TRUE,TRUE,TRUE,FALSE,TRUE,47.6,0.06,0.0035,749.606299212598,-81.82,"Microbial"
"1285","756973","Domestic Well",511475,4430854,"151855","0289755",760,TRUE,TRUE,TRUE,FALSE,TRUE,42.68,0.04,1e-04,1064.3391521197,-72.8,"Microbial"
"1286","756974","Domestic Well",528987,4431032,"198036","0402372",1040,TRUE,TRUE,TRUE,FALSE,TRUE,47.71,0.03,1e-04,1585.04983388704,-73.34,"Microbial"
"1287","756975","Municipal",529086,4432631,"31143","0262820",950,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1288","756977","Stock or  Irrigation",549794,4460917,"157754","0313533",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1289","756980","Domestic Well",527050,4430388,"302446","3676029",NA,TRUE,TRUE,TRUE,FALSE,TRUE,75.11,0.09,6e-04,829.028697571744,-69.5,"Microbial"
"1290","756981","Domestic Well",527207,4432663,"158039","0311988",395,TRUE,TRUE,TRUE,FALSE,TRUE,18.43,0.02,1e-04,916.915422885572,-81.91,"Microbial"
"1291","756982","Domestic Well",527374,4432519,"267500","0546400",470,TRUE,TRUE,TRUE,FALSE,TRUE,73.59,0.09,1e-04,816.759156492786,-79.73,"Microbial"
"1292","756983","Domestic Well",527028,4432608,"243360","0497731",400,TRUE,TRUE,TRUE,FALSE,TRUE,26.28,0.04,1e-04,655.361596009975,-82.73,"Microbial"
"1293","756984","Domestic Well",526738,4431446,"189857","0388051B",1000,TRUE,TRUE,TRUE,FALSE,TRUE,73.48,0.04,1e-04,1832.41895261845,-71.4,"Microbial"
"1294","756985","Domestic Well",526812,4432743,"33108","9063665",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1295","756986","Domestic Well",527384,4432414,"269759","3606357",345,TRUE,TRUE,TRUE,FALSE,TRUE,22.56,0.03,1e-04,749.501661129568,-80.86,"Microbial"
"1296","756987","Domestic Well",530035,4434271,"16003","9062311",850,TRUE,TRUE,TRUE,FALSE,TRUE,71.61,0.04,2e-04,1781.34328358209,-72.79,"Microbial"
"1297","756988","Domestic Well",524268,4420859,"55038","0466533",400,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1298","756998","Stock or  Irrigation",538575,4444287,"229984","0467841",710,TRUE,TRUE,TRUE,FALSE,TRUE,36.35,0.01,0.005,2423.33333333333,-73.7,"Microbial"
"1299","756999","Irrigation",518263,4479695,"280685","3639301",55,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1300","757003","Domestic Well",523824,4433949,"68755","9065149",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1301","757006","Commercial",498472,4434722,"113279","0231034",500,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1302","757009","Domestic Well",500051,4438788,"170243","0353040B",253,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1303","757013","Domestic Well",527478,4432284,"169485","0340269",907,TRUE,TRUE,TRUE,FALSE,TRUE,54.19,0.04,5e-04,1338.02469135802,-72.72,"Microbial"
"1304","757021","Domestic Well",512955,4435034,"155191","0304113B",700,TRUE,TRUE,TRUE,FALSE,TRUE,44.75,0.04,1e-04,1115.96009975062,-72.49,"Microbial"
"1305","757022","Domestic Well",513147,4434288,"72813","9065296",NA,TRUE,TRUE,TRUE,FALSE,TRUE,74.19,0.08,1e-04,926.217228464419,-72.71,"Microbial"
"1306","757023","Domestic Well",526856,4432764,"41531","0219240",413,TRUE,TRUE,TRUE,FALSE,TRUE,56.51,0.07,0.0068,735.807291666667,-80.68,"Microbial"
"1307","757028","Domestic Well",498874,4439447,"26654","9063238",200,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1308","757031","Domestic Well",516141,4420559,"230685","0469834",580,TRUE,TRUE,TRUE,FALSE,TRUE,16.38,0.02,1e-04,814.925373134328,-80.27,"Microbial"
"1309","757032","Domestic Well",522151,4431253,"89194","9065878",1050,TRUE,TRUE,TRUE,FALSE,TRUE,59.44,0.05,1e-04,1186.42714570858,-72.33,"Microbial"
"1310","757046","Domestic Well",527485,4432311,"41415","0217397",894,TRUE,TRUE,TRUE,FALSE,TRUE,51.96,0.04,1e-04,1295.76059850374,-72.65,"Microbial"
"1311","757047","Domestic Well",527262,4434251,"301654","3675091",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1312","757048","Domestic Well",526726,4431121,"42685","9064280",190,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1313","757049","Domestic Well",512218,4432502,"61759","9064956",1008,TRUE,TRUE,TRUE,FALSE,TRUE,53.88,0.06,1e-04,896.505823627288,-74.38,"Microbial"
"1314","757050","Commercial",521886,4431571,"67561","3632474",NA,TRUE,TRUE,TRUE,FALSE,TRUE,48.97,0.05,1e-04,977.445109780439,-73.13,"Microbial"
"1315","757051","Domestic Well",525779,4431515,"23887","9063023",162,TRUE,TRUE,TRUE,FALSE,TRUE,15.51,0.02,1e-04,771.641791044776,-78.63,"Microbial"
"1316","757052","Domestic Well",498513,4431455,"223888","0456366",695,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"1317","757053","Domestic Well",522102,4431422,"180502","0371563",1070,TRUE,TRUE,TRUE,FALSE,TRUE,49.32,0.06,1e-04,820.63227953411,-74.16,"Microbial"
"1318","757054","Domestic Well",527368,4432226,"271895","3608933",325,TRUE,TRUE,TRUE,FALSE,TRUE,43.45,0.06,0.0027,692.982456140351,-80.99,"Microbial"
"1319","757055","Domestic Well",521950,4431880,"47968","3655558",1020,TRUE,TRUE,TRUE,FALSE,TRUE,73.51,0.05,1e-04,1467.26546906188,-70.01,"Microbial"
"1320","757056","Domestic Well",500453,4438748,"245964","0501247",460,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1321","757061","Stock or  Irrigation",538417,4436205,"253652","0515825",920,TRUE,TRUE,TRUE,FALSE,TRUE,48.81,0.04,0.01,976.2,-72.3,"Microbial"
"1322","757062","Stock or  Irrigation",536300,4432390,"282262","3643402",420,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1323","757065","Domestic Well",529687,4436271,"128361","9066422",770,TRUE,TRUE,TRUE,FALSE,TRUE,48.82,0.03,1e-04,1621.926910299,-73.85,"Microbial"
"1324","757068","Domestic Well",539548,4443470,"244394","0499374",740,TRUE,TRUE,TRUE,FALSE,TRUE,46.7,0.005,0.005,4670,-72.4,"Microbial"
"1325","757069","Domestic Well",536715,4442480,"273011","3614362",NA,TRUE,TRUE,TRUE,FALSE,TRUE,34.34,0.02,0.005,1373.6,-72.2,"Microbial"
"1326","757070","Domestic Well",538766,4443082,"56602","0482052",740,TRUE,TRUE,TRUE,FALSE,TRUE,37.2,0.02,0.005,1488,-74,"Microbial"
"1327","757077","Domestic Well",536947,4442513,"178327","0367174",650,TRUE,TRUE,TRUE,FALSE,TRUE,59.92,0.03,0.005,1712,-72.5,"Microbial"
"1328","757080","Domestic Well",540135,4443938,"294805","3665070B",900,TRUE,TRUE,TRUE,FALSE,TRUE,31.61,0.01,0.01,1580.5,-70.6,"Microbial"
"1329","757081","Domestic Well",496699,4434934,"142263","0260271",260,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1330","757082","Irrigation",512282,4486846,"13388","9061570",20,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1331","757084","Domestic Well",522236,4431201,"43430","0253028",1080,TRUE,TRUE,TRUE,FALSE,TRUE,65.61,0.06,1e-04,1091.68053244592,-70.91,"Microbial"
"1332","757086","Domestic Well",518059,4432415,"233584","0476324",NA,TRUE,TRUE,TRUE,FALSE,TRUE,79.13,0.07,1e-04,1128.81597717546,-73.15,"Microbial"
"1333","757087","Domestic Well",522225,4431926,"146766","0271297",250,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1334","757088","Domestic Well",521479,4432228,"41921","9064251",140,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1335","757089","Domestic Well",524037,4432152,"73649","9065325",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1336","757090","Domestic Well",508796,4432538,"239257","0486985",720,TRUE,TRUE,TRUE,FALSE,TRUE,43.43,0.04,1e-04,1083.04239401496,-72.85,"Microbial"
"1337","757091","Domestic Well",521850,4431146,"83261","9065713",360,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1338","757092","Domestic Well",522233,4431596,"140161","0446519",480,TRUE,TRUE,TRUE,FALSE,TRUE,19.4,0.03,1e-04,644.518272425249,-79.89,"Microbial"
"1339","757093","Domestic Well",521402,4431461,"35910","0268028",230,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1340","757107","Domestic Well",521577,4431227,"239648","0488640",1166,TRUE,TRUE,TRUE,FALSE,TRUE,63.77,0.08,1e-04,796.129837702871,-72.04,"Microbial"
"1341","757108","Domestic Well",500835,4438855,"184987","0378140",425,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1342","757113","Groundwater",557889,4457066,"31617","0027976",112,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1343","757118","Domestic Well",521465,4432029,"142434","0260363",150,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1344","757119","Domestic Well",521451,4431755,"151583","0288682",140,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1345","757120","Domestic Well",522477,4431126,"123043","0219013",980,TRUE,TRUE,TRUE,FALSE,TRUE,77.06,0.06,0.0011,1261.21112929624,-71.59,"Microbial"
"1346","757121","Domestic Well",522126,4431375,"189928","0389451",1120,TRUE,TRUE,TRUE,TRUE,TRUE,68.52,0.08,2e-04,854.364089775561,-71.64,"Microbial"
"1347","757122","Domestic Well",523681,4432137,"47289","9064544",305,TRUE,TRUE,TRUE,FALSE,TRUE,67.47,0.05,1e-04,1346.70658682635,-72.3,"Microbial"
"1348","757123","Domestic Well",521365,4432621,"32292","9063618",110,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1349","757124","Domestic Well",521351,4431363,"39507","9064137",205,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1350","757125","Domestic Well",521386,4431640,"219413","0448961B",435,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1351","757126","Domestic Well",524174,4432396,"31729","9063584",233,TRUE,TRUE,TRUE,FALSE,TRUE,49.75,0.05,1e-04,993.013972055888,-73.42,"Microbial"
"1352","757127","Domestic Well",523917,4432036,"78069","9065481",250,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1353","757128","Domestic Well",523484,4432250,"63251","3617177",350,TRUE,TRUE,TRUE,FALSE,TRUE,19.06,0.01,1e-04,1887.12871287129,-81.05,"Microbial"
"1354","757129","Domestic Well",524143,4432280,"151579","0288366",1040,TRUE,TRUE,TRUE,FALSE,TRUE,73.77,0.06,9e-04,1211.33004926108,-71.61,"Microbial"
"1355","757136","Domestic Well",528375,4440737,"252821","0515105",800,TRUE,TRUE,TRUE,FALSE,TRUE,72.3,0.08,9e-04,893.695920889988,-70.15,"Microbial"
"1356","757137","Domestic Well",523249,4432024,"266231","0542419",320,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1357","757144","Domestic Well",524096,4431962,"126977","9066407",940,TRUE,TRUE,TRUE,FALSE,TRUE,67.02,0.05,1e-04,1337.7245508982,-72.12,"Microbial"
"1358","757146","Domestic Well",522284,4432033,"269476","3603887",480,TRUE,TRUE,TRUE,FALSE,TRUE,73.31,0.09,2e-04,812.749445676275,-70.93,"Microbial"
"1359","757147","Domestic Well",523510,4432084,"67870","0109249",950,TRUE,TRUE,TRUE,FALSE,TRUE,67.24,0.05,1e-04,1342.11576846307,-72.13,"Microbial"
"1360","757148","Domestic Well",521528,4432755,"202668","0412670",1080,TRUE,TRUE,TRUE,TRUE,TRUE,53.72,0.07,1e-04,766.333808844508,-73.35,"Microbial"
"1361","757149","Domestic Well",523524,4432292,"206511","0422829",960,TRUE,TRUE,TRUE,FALSE,TRUE,60.25,0.06,3e-04,999.170812603648,-73.02,"Microbial"
"1362","757150","Domestic Well",524270,4431980,"81255","9065609",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1363","757151","Domestic Well",524060,4434077,"134977","9066487",140,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1364","757152","Domestic Well",526239,4435490,"257832","0526313",400,TRUE,TRUE,TRUE,FALSE,TRUE,69.84,0.06,1e-04,1162.06322795341,-73.98,"Microbial"
"1365","757156","Domestic Well",522130,4432436,"198084","0413067",1000,TRUE,TRUE,TRUE,FALSE,TRUE,51.1,0.06,1e-04,850.249584026622,-73.62,"Microbial"
"1366","757157","Domestic Well",523527,4434808,"179265","0368779",1000,TRUE,TRUE,TRUE,FALSE,TRUE,77.41,0.11,0.001,697.387387387387,-70.03,"Microbial"
"1367","757159","Domestic Well",524020,4434253,"73436","0465104",100,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1368","757160","Domestic Well",527327,4432115,"109337","0292362",175,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1369","757161","Domestic Well",522130,4431712,"186664","0368481",1046,TRUE,TRUE,TRUE,FALSE,TRUE,46.8,0.05,5e-04,926.732673267327,-73.43,"Microbial"
"1370","757162","Domestic Well",521659,4431026,"184291","0378093",1070,TRUE,TRUE,TRUE,FALSE,TRUE,52.15,0.05,2e-04,1038.84462151394,-73.3,"Microbial"
"1371","757163","Domestic Well",523445,4431804,"217214","0444727",1040,TRUE,TRUE,TRUE,FALSE,TRUE,54.32,0.05,2e-04,1082.07171314741,-73.3,"Microbial"
"1372","757164","Domestic Well",521620,4430924,"192455","0392845",1105,TRUE,TRUE,TRUE,FALSE,TRUE,49.7,0.05,2e-04,990.03984063745,-73.76,"Microbial"
"1373","757165","Domestic Well",523686,4432756,"43865","9064365",50,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1374","757166","Domestic Well",525145,4432649,"237967","0483107",860,TRUE,TRUE,TRUE,FALSE,TRUE,24.07,0.02,1e-04,1197.51243781095,-73.79,"Microbial"
"1375","757167","Domestic Well",522410,4431814,"38451","9064083",305,TRUE,TRUE,TRUE,TRUE,TRUE,47.98,0.05,1e-04,957.684630738523,-73.83,"Microbial"
"1376","757168","Domestic Well",509295,4432738,"269725","3606217",707,TRUE,TRUE,TRUE,FALSE,TRUE,43.72,0.02,1e-04,2175.12437810945,-74.61,"Microbial"
"1377","757169","Domestic Well",521288,4431834,"200934","0408076",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1378","757170","Domestic Well",521542,4436609,"240271","0488573",1040,TRUE,TRUE,TRUE,FALSE,TRUE,65.89,0.11,6e-04,595.750452079566,-70.88,"Microbial"
"1379","757172","Domestic Well",524030,4434027,"97489","9066057",400,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1380","757173","Domestic Well",523827,4431789,"71314","9065256",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1381","757174","Domestic Well",521774,4435717,"29771","9063461",850,TRUE,TRUE,TRUE,FALSE,TRUE,72.14,0.06,1e-04,1200.33277870216,-71.52,"Microbial"
"1382","757175","Domestic Well",523887,4436906,"149918","0281135",822,TRUE,TRUE,TRUE,TRUE,TRUE,59.46,0.06,1e-04,989.351081530782,-73.48,"Microbial"
"1383","757176","Domestic Well",521401,4432205,"184537","0374878B",100,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1384","757177","Domestic Well",522396,4430122,"129855","0233392",290,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1385","757178","Domestic Well",523476,4434900,"174771","0360854A",920,TRUE,TRUE,TRUE,FALSE,TRUE,73.13,0.05,1e-04,1459.68063872255,-71.21,"Microbial"
"1386","757179","Domestic Well",521738,4431153,"95079","9065988",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1387","757181","Domestic Well",524246,4432327,"102373","0098334",920,TRUE,TRUE,TRUE,FALSE,TRUE,49.41,0.04,2e-04,1229.10447761194,-69.7,"Microbial"
"1388","757182","Domestic Well",522237,4431328,"76775","9065427",1045,TRUE,TRUE,TRUE,FALSE,TRUE,48.23,0.05,1e-04,962.674650698603,-73.25,"Microbial"
"1389","757194","Domestic Well",540091,4427327,"247351","0504665",1087,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1390","757203","Domestic Well",522317,4432401,"33899","9063713",170,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1391","757204","Domestic Well",524071,4436039,"40962","9064213",802,TRUE,TRUE,TRUE,FALSE,TRUE,56.43,0.05,1e-04,1126.34730538922,-73.93,"Microbial"
"1392","757207","Ground Water",555654,4451845,"31635","0341026",117,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1393","757213","Domestic Well",512312,4440579,"294361","3664153",540,TRUE,TRUE,TRUE,FALSE,TRUE,73.12,0.06,0.01,1044.57142857143,-71.7,"Microbial"
"1394","757214","Domestic Well",524161,4431041,"254817","0518989",196,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1395","757215","Domestic Well",523708,4437616,"200215","0406421",800,TRUE,TRUE,TRUE,FALSE,TRUE,59.87,0.06,2e-04,994.518272425249,-73.14,"Microbial"
"1396","757216","Domestic Well",525066,4432324,"245940","0501557",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1397","757217","Domestic Well",522661,4436298,"247159","0503932",180,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1398","757219","Domestic Well",513210,4453791,"68854","3682677",55,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1399","757221","Commercial",501809,4424776,"8994","9001203",1006,TRUE,FALSE,TRUE,FALSE,TRUE,85.2,10.2,2.98,6.46433990895296,-46.74,"Thermogenic"
"1400","757235","Domestic Well",523733,4433775,"111097","0111001",906,TRUE,TRUE,TRUE,FALSE,TRUE,56.46,0.05,1e-04,1126.94610778443,-73.26,"Microbial"
"1401","757241","Domestic Well",523825,4433758,"196068","0400346",420,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1402","757242","Domestic Well",524015,4434586,"186182","0382847",1060,TRUE,TRUE,TRUE,FALSE,TRUE,62.38,0.09,0.0011,684.742041712404,-69.08,"Microbial"
"1403","757243","Domestic Well",523558,4433885,"236948","0482323",920,TRUE,TRUE,TRUE,FALSE,TRUE,53.33,0.05,1e-04,1064.47105788423,-73.34,"Microbial"
"1404","757244","Domestic Well",524271,4433808,"255377","0519974",390,TRUE,TRUE,TRUE,FALSE,TRUE,31.9,0.04,1e-04,795.511221945137,-81.54,"Microbial"
"1405","757246","Domestic Well",527724,4431940,"116647","0127584",934,TRUE,TRUE,TRUE,FALSE,TRUE,66.73,0.03,1e-04,2216.94352159468,-71.47,"Microbial"
"1406","757249","Domestic Well",523741,4434597,"257367","0523733",410,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1407","757250","Domestic Well",522084,4432317,"186131","0383244",490,TRUE,TRUE,TRUE,FALSE,TRUE,35.66,0.05,1e-04,711.776447105788,-81.06,"Microbial"
"1408","757251","Domestic Well",521455,4432433,"41922","9064252",120,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1409","757255","Domestic Well",522265,4432202,"42494","9064273",260,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1410","757258","Stock or  Irrigation",549938,4458467,"173925","0359985A",190,TRUE,TRUE,TRUE,FALSE,TRUE,8.26,0.01,0.01,413,-73.6,"Microbial"
