"","OBJECTID","facility_id","facility_type","permit_number","receipt_number","ch4_sampled","btex_sampled","nearest_og","nearest_scp","nearest_cscp","btex_detected","ch4_detected"
"421",552,"752672","Ground Water","256173",NA,"yes","yes",415.716249381715,1114.25107751946,5027.51197357808,"btex not detected","ch4 not detected"
"422",553,"752686","Ground Water","203622","416342","yes","yes",99.2975326984513,808.589124453082,3851.69247305291,"btex not detected","ch4 detected"
"423",554,"752687","Ground Water","87944","9065849","yes","yes",401.314091454561,212.042774639445,4513.54246203909,"btex not detected","ch4 detected"
"424",555,"752688","Ground Water","203621","0416195","yes","yes",167.693172192549,718.3862398286,3965.31186826666,"btex detected","ch4 detected"
"425",556,"752690","Ground Water","26277","9063201","yes","yes",32.0156211871642,33.1040925511648,442.632965380143,"btex not detected","ch4 detected"
"426",557,"752693","Ground Water","13212","9061517","yes","yes",76.0065786626395,335.879351703855,347.466349816999,"btex not detected","ch4 not detected"
"427",558,"752695","Ground Water","251600","0511246","yes","yes",145.113748487178,144.747139174572,587.660039533492,"btex not detected","ch4 not detected"
"428",559,"752697","Ground Water","173128","0359876","yes","yes",194.612435368349,478.353538897637,478.353538897637,"btex not detected","ch4 detected"
"429",560,"752716","Ground Water","49760","9064651","yes","yes",227.237760946547,447.549356056265,447.549356056265,"btex detected","ch4 detected"
"430",561,"752717","Ground Water","41355","9064230","yes","yes",167.002993985138,622.724989183501,622.724989183501,"btex not detected","ch4 detected"
"431",562,"752718","Ground Water","49483",NA,"yes","yes",49.4064773081425,399.161114674988,2582.11217508462,"btex not detected","ch4 not detected"
"432",563,"752727","Ground Water","251842","0512971","yes","yes",517.118941830601,517.519910163721,6857.24100605835,"btex not detected","ch4 not detected"
"433",565,"752729","Ground Water","229659","0466869","yes","yes",211.059233391956,2020.12007711675,5220.47276285496,"btex not detected","ch4 not detected"
"434",566,"752730","Ground Water","763","C620763","yes","yes",223.517337135176,1382.40672897913,3202.79379817541,"btex detected","ch4 not detected"
"435",567,"752731","Ground Water","80003","9065569","yes","yes",893.691781320607,893.116199098079,4029.64723217654,"btex not detected","ch4 not detected"
"436",568,"752732","Ground Water","280937","3640373A","yes","yes",681.55777451365,2234.98902451766,4205.05893155118,"btex not detected","ch4 not detected"
"437",569,"752740","Ground Water","13346","9061557","yes","yes",1297.55770584587,2239.34840403795,3256.89536901001,"btex not detected","ch4 not detected"
"438",570,"752741","Ground Water","13965","0503859A","yes","yes",800.600399700125,804.248343685621,804.248343685621,"btex not detected","ch4 not detected"
"439",571,"752746","Domestic Well","254297","0517402","yes","yes",157.003184681076,272.399265988619,354.875535027603,"btex not detected","ch4 detected"
"440",572,"752763","Domestic Well","40634","9064191","yes","yes",199.722307216795,382.819737409312,382.819737409312,"btex not detected","ch4 not detected"
"441",573,"752764","Domestic Well","220643","0449850","yes","yes",196.880674521396,283.223392734323,320.12236700535,"btex not detected","ch4 detected"
"442",574,"752765","Domestic Well","160834","0325969B","yes","yes",277.915454769971,554.603035179561,1113.48734410764,"btex not detected","ch4 detected"
"443",575,"752771","Domestic Well","233464","0475787","yes","yes",3006.55450640763,5274.97878968486,16385.1057979876,"btex not detected","ch4 not detected"
"444",576,"752773","Domestic Well","224306","0457518","yes","yes",96.0468635614927,626.936479091207,2854.63911923718,"btex not detected","ch4 detected"
"445",577,"752774","Ground Water","228820","0465105","yes","yes",127.738013136263,348.284966170086,2415.47606460473,"btex not detected","ch4 detected"
"446",578,"752775","Ground Water","292286","3661379","yes","yes",90.5538513813742,1621.09952402856,2216.48671061916,"btex not detected","ch4 not detected"
"447",579,"752776","Ground Water","77978","9004462","yes","yes",196.758735511285,604.603078336276,2885.59870473925,"btex not detected","ch4 detected"
"448",580,"752777","Ground Water","238905","0486168","yes","yes",72.3463889907437,438.079898680072,2503.44041836248,"btex not detected","ch4 detected"
"449",582,"752785","Domestic Well","77911","9065471","yes","yes",207.761882933323,2454.32538666332,5397.53203466643,"btex not detected","ch4 not detected"
"450",583,"752789","Ground Water","193332",NA,"yes","yes",138.924439894498,560.476049853656,1515.28617578675,"btex not detected","ch4 not detected"
"451",584,"752794","Ground Water","228628","3651619","yes","yes",176.238474800482,982.563650587886,2392.68852789975,"btex not detected","ch4 detected"
"452",585,"752795","Ground Water","242005","0492318","yes","yes",136.124942607885,336.618993324338,2748.47095533771,"btex not detected","ch4 detected"
"453",586,"752800","Domestic Well","271187","3608992A","yes","yes",99.5389371050344,99.286873085451,327.716794985032,"btex not detected","ch4 not detected"
"454",587,"752809","Domestic Well","212084","0430527","yes","yes",242.744721878767,270.31054727227,798.72681374111,"btex not detected","ch4 not detected"
"455",588,"752810","Domestic Well","216628","0442717","yes","yes",218.197158551618,222.215644623535,440.924291147958,"btex detected","ch4 detected"
"456",589,"752811","Ground Water","162136","0331022A","yes","yes",140.431477952772,161.66522445416,485.570548258886,"btex detected","ch4 detected"
"457",590,"752812","Domestic Well","247419","0503791","yes","yes",194.123671920763,330.133002964573,612.773089441349,"btex not detected","ch4 detected"
"458",591,"752813","Domestic Well","231884","0471933","yes","yes",198.979898482234,276.956037660266,323.408507817298,"btex not detected","ch4 detected"
"459",592,"752814","Commercial","286725","3651930","yes","yes",94.7259204230817,260.336856204023,579.354310354471,"btex not detected","ch4 not detected"
"460",593,"752815","Domestic Well","283948","4443182","yes","yes",185.396871602517,323.342320542164,323.342320542164,"btex not detected","ch4 detected"
"461",594,"752816","Domestic Well","55339","9064807","yes","yes",297.899311848819,465.042460438254,465.042460438254,"btex not detected","ch4 not detected"
"462",595,"752818","Domestic Well","267311","0547559","yes","yes",177.101665717745,274.865378132403,274.865378132403,"btex not detected","ch4 not detected"
"463",596,"752820","Domestic Well","51089","9064694","yes","yes",285.833867832348,849.137143491812,975.33854071748,"btex not detected","ch4 not detected"
"464",597,"752821","Domestic Well","50887","9064683","yes","yes",188.724667174167,708.111219447294,3061.21588062888,"btex not detected","ch4 detected"
"465",599,"752837","Domestic Well","74709","3648350","yes","yes",149.789852793839,1576.37997786851,3024.74750133625,"btex not detected","ch4 detected"
"466",600,"752838","Domestic Well","120836","0215326A","yes","no",178.331152634642,201.260889974191,997.53719157464,"btex not detected","ch4 not detected"
"467",601,"752839","Domestic Well","213794","0435226","yes","yes",223.707398178961,571.456420131402,780.619894799527,"btex not detected","ch4 detected"
"468",602,"752840","Ground Water","87716","9065840","yes","yes",250.505488961819,489.346831417891,799.123266344429,"btex not detected","ch4 detected"
"469",603,"752841","Ground Water","228627","0464165","yes","no",62.9364759102383,905.234738314755,2282.89887845297,"btex not detected","ch4 detected"
"470",604,"752842","Ground Water","10978","0528595","yes","yes",575.94530990364,2408.70920233616,6066.90706038522,"btex not detected","ch4 not detected"
"471",605,"752843","Ground Water","139559","9066523","yes","yes",1491.54550718374,4035.8158698695,7202.11906916445,"btex not detected","ch4 not detected"
"472",606,"752844","Ground Water","246095","0502045B","yes","yes",394.978480426466,3447.29448924695,9623.5928885359,"btex not detected","ch4 not detected"
"473",607,"752845","Ground Water","285580","3649675","yes","yes",932.905675832235,3254.18982662942,4304.51252625906,"btex not detected","ch4 not detected"
"474",608,"752846","Ground Water","153479","0296667","yes","yes",100.623058987491,776.59645562766,3359.4398376503,"btex not detected","ch4 not detected"
"475",609,"752849","Ground Water","214949","0436211","yes","no",110.639052779749,111.230393953973,111.230393953973,"btex not detected","ch4 not detected"
"476",610,"752851","Domestic Well","210135","0428938","yes","yes",173.588594095349,1086.63378778953,1978.73632248334,"btex not detected","ch4 detected"
"477",611,"752852","Domestic Well","257066","0523342","yes","yes",106.301458127346,705.732186574624,1504.17967866723,"btex detected","ch4 detected"
"478",612,"752853","Domestic Well","205026","0418536","yes","no",200.551738960299,728.978612060868,1337.08612145425,"btex not detected","ch4 detected"
"479",613,"752854","Irrigation","8770","0240980","yes","yes",393.081416502994,139.114612043386,2169.87965647829,"btex not detected","ch4 not detected"
"480",614,"752855","Ground Water","11105","9060574","yes","yes",585.568100224047,975.376838457668,5800.69263635427,"btex not detected","ch4 not detected"
"481",615,"752859","Domestic Well","11193","0035521","yes","yes",266.790179729315,554.773810367721,1919.29318121542,"btex not detected","ch4 not detected"
"482",616,"752860","Domestic Well","185088","0377954","yes","yes",188.217958760582,259.404165353436,929.426733099049,"btex not detected","ch4 not detected"
"483",617,"752861","Domestic Well","18452","0051966","yes","yes",166.027106220641,762.321066419785,1117.49363330995,"btex detected","ch4 detected"
"484",618,"752862","Ground Water","80343","0911558","yes","yes",204.707107839469,987.738630005781,1539.37115428852,"btex not detected","ch4 not detected"
"485",619,"752863","Domestic Well","73419","9065317","yes","yes",695.140273613894,1597.78386144063,12784.6001976472,"btex not detected","ch4 not detected"
"486",620,"752864","Irrigation","10946","0059104","yes","yes",322.888525655527,1190.33280439319,7718.64335428908,"btex not detected","ch4 not detected"
"487",621,"752866","Groundwater","217359","0444371A","yes","yes",386.47638996451,1609.07231242671,7919.69872745962,"btex not detected","ch4 not detected"
"488",622,"752867","Ground Water","63903","0544689B","yes","yes",183.741666477694,1581.57372974566,8102.55315816439,"btex not detected","ch4 not detected"
"489",623,"752868","Ground Water","63904","0544689A","yes","yes",186.09674903125,1953.34495393746,8522.3050591784,"btex not detected","ch4 not detected"
"490",624,"752869","Ground Water","257372","0523839","yes","yes",116.387284528852,307.648125817571,2856.80613328495,"btex not detected","ch4 detected"
"491",625,"752888","Domestic Well","43621","9064348","yes","yes",44.7213595499958,1139.05069818563,12544.5304106956,"btex not detected","ch4 not detected"
"492",626,"752891","Domestic Well","81983","9065649","yes","yes",217.451143938127,538.63467391758,3021.25005539476,"btex not detected","ch4 not detected"
"493",627,"752893","Irrigation","8778","9060069","yes","yes",111.359777298628,936.95076526665,936.95076526665,"btex not detected","ch4 not detected"
"494",628,"752895","Stock or  Irrigation","259270","0043719","yes","yes",670.642229508402,7139.40496041919,12274.3283574504,"btex not detected","ch4 not detected"
"495",629,"752900","Stock or  Irrigation","229499","0038962","yes","yes",32.5729949498047,999.659734483125,9548.83295234314,"btex not detected","ch4 not detected"
"496",630,"752910","Ground Water","69938","9065206","yes","yes",265,4807.11556510525,15980.5986978638,"btex not detected","ch4 not detected"
"497",631,"752912","Domestic Well","63014","9064988","yes","yes",1852.16521941213,3478.08184997889,16613.3068316499,"btex not detected","ch4 not detected"
"498",632,"752913","Ground Water","50385","0050385","yes","yes",229.176787655295,1011.09076725293,1539.14861857378,"btex not detected","ch4 not detected"
"499",633,"752918","Domestic Well","13007","9061402","yes","yes",159.511755052723,1788.55917128307,5133.15527345061,"btex not detected","ch4 not detected"
"500",634,"752919","Ground Water","16141","9062340","yes","no",45.7930125674212,360.40742692446,369.378842938873,"btex not detected","ch4 detected"
"501",635,"752921","Ground Water","120940","0216771","yes","yes",129.807549857472,500.458841137984,500.458841137984,"btex not detected","ch4 not detected"
"502",636,"752922","Commercial","84411","0422450","yes","yes",218.588654783362,242.16623118771,526.25246014145,"btex detected","ch4 detected"
"503",637,"752923","Ground Water","45433","9064443","yes","no",145.003448234861,1991.42228023316,3079.25223351517,"btex not detected","ch4 not detected"
"504",638,"752932","Ground Water","113278","9066262","yes","yes",493.592949706537,583.908869007052,1164.24379035935,"btex not detected","ch4 not detected"
"505",639,"752933","Domestic Well","205708","0419984","yes","yes",1314.65927144641,1107.83235678542,14147.8540307939,"btex not detected","ch4 not detected"
"506",640,"752934","Domestic Well","19541","0328061","yes","yes",200.419559923676,716.668315315537,716.668315315537,"btex not detected","ch4 not detected"
"507",641,"752935","Domestic Well","156514","0309493","yes","yes",1619.55858183642,5247.68676696737,16229.1893875193,"btex not detected","ch4 not detected"
"508",643,"752946","Domestic Well","204921","0418531","yes","yes",168.715737262414,763.023147063383,2917.91980656343,"btex not detected","ch4 detected"
"509",644,"752947","Domestic Well","261730","0546378","yes","yes",142.014083808614,549.222470676002,2537.62308469546,"btex not detected","ch4 detected"
"510",645,"752948","Domestic Well","92715","9065951","yes","yes",101.71037311897,560.064522728968,560.064522728968,"btex not detected","ch4 not detected"
"511",646,"752949","Stock or  Irrigation","29774","9063462","yes","yes",237.775103827125,541.530396104319,2434.01308836463,"btex not detected","ch4 detected"
"512",647,"752971","Domestic Well","134971","0244373","yes","yes",108.258948821795,412.001452873639,2638.8955254819,"btex not detected","ch4 detected"
"513",648,"752972","Ground Water","230142","0468258","yes","yes",400.372326716021,326.03331544641,5653.93913886015,"btex not detected","ch4 not detected"
"514",649,"752979","Domestic Well","215496","0440240","yes","yes",229.034931833552,353.498291880371,3093.89810275312,"btex not detected","ch4 not detected"
"515",650,"752980","Domestic Well","44275","9064385","yes","yes",282.490707811779,711.642169589583,2248.29551703394,"btex not detected","ch4 detected"
"516",651,"752981","Domestic Well","62730","9064985","yes","yes",234.196498692871,368.636847521006,629.801243652536,"btex not detected","ch4 not detected"
"517",652,"752982","Domestic Well","291680","3659659","yes","yes",253.071136244337,1252.54359756529,2495.84511700405,"btex not detected","ch4 not detected"
"518",653,"752983","Stock or  Irrigation","9023","9060111","yes","yes",48.7647413609464,408.856241047801,1508.01134990968,"btex not detected","ch4 not detected"
"519",654,"753029","Domestic Well","213568","0433917","yes","yes",175.570498660794,269.554827007311,501.493227580264,"btex not detected","ch4 detected"
"520",655,"753030","Domestic Well","273679","3616757","yes","yes",204.592277469117,306.736100819277,709.538448004011,"btex not detected","ch4 not detected"
"521",657,"753043","Domestic Well","255318","0520494","yes","yes",103.4456378974,562.459125324714,562.459125324714,"btex not detected","ch4 not detected"
"522",658,"753044","Domestic Well","199946","0407371","yes","yes",597.599364122821,2843.53244640506,16197.9075800697,"btex not detected","ch4 not detected"
"523",659,"753045","Ground Water","25387","3651244","yes","yes",235.847408296127,465.869731973537,1845.21309664544,"btex not detected","ch4 not detected"
"524",660,"753046","Domestic Well","267021","0545040","yes","yes",177.792013318934,521.605136131799,1468.32401126381,"btex detected","ch4 detected"
"525",661,"753047","Domestic Well","72586","9065286","yes","yes",159.176003216565,218.625113943099,2530.75261852917,"btex not detected","ch4 not detected"
"526",662,"753052","Domestic Well","204478","0417723","yes","yes",67.0074622710038,1603.31535749315,2435.99753865507,"btex not detected","ch4 not detected"
"527",663,"753053","Domestic Well","182178","0374218","yes","yes",460.135849505339,149.748932797971,979.828948036342,"btex not detected","ch4 not detected"
"528",664,"753054","Domestic Well","120181","0215392","yes","yes",136.780846612382,579.542334796129,745.283901272592,"btex not detected","ch4 not detected"
"529",665,"753055","Stock or  Irrigation","8320","9059958","yes","yes",105.080921198855,276.900297936922,553.843809803293,"btex not detected","ch4 not detected"
"530",667,"753060","Domestic Well","139148","252830","yes","yes",119.507321951419,1724.3642342005,1724.3642342005,"btex not detected","ch4 not detected"
"531",668,"753061","Domestic Well","246808","0502478","yes","yes",89.9444272870754,1864.62843633829,1864.62843633829,"btex not detected","ch4 not detected"
"532",669,"753062","Domestic Well","67867","9065116","yes","yes",123.357204896998,1709.38527122303,1709.38527122303,"btex not detected","ch4 not detected"
"533",670,"753063","Domestic Well","37766","9064032","yes","yes",63.5059052372297,1824.54667154068,1824.54667154068,"btex not detected","ch4 not detected"
"534",671,"753065","Domestic Well","63190","0540691B","yes","yes",198.040399918804,1300.23902415705,2552.14534643213,"btex not detected","ch4 detected"
"535",672,"753066","Domestic Well","86733","9065813","yes","yes",376.005319111313,388.271428252737,802.519268017085,"btex not detected","ch4 not detected"
"536",673,"753067","Domestic Well","66799","515511","yes","yes",94.1912947145329,512.958112543909,512.958112543909,"btex not detected","ch4 not detected"
"537",674,"753068","Domestic Well","259992","0530041","yes","yes",369.682296032688,1962.73095818856,5176.37227953481,"btex not detected","ch4 not detected"
"538",675,"753073","Ground Water","35392","0302696","yes","yes",205.572371684524,2513.00755188167,10565.7416449811,"btex not detected","ch4 not detected"
"539",676,"753075","Ground Water","26160","9063169","yes","yes",367.175707257438,446.787073234767,2115.88534639862,"btex not detected","ch4 detected"
"540",677,"753076","Domestic Well","144486","0380509","yes","yes",161.697247966686,186.074059971418,186.074059971418,"btex not detected","ch4 not detected"
"541",678,"753077","Domestic Well","151495","9066591","yes","yes",48.4664832642105,306.589702714716,306.589702714716,"btex not detected","ch4 not detected"
"542",679,"753078","Domestic Well","185227","0518489","yes","yes",189.842039601349,189.783252248141,189.783252248141,"btex detected","ch4 detected"
"543",680,"753079","Domestic Well","105608","9066193a","yes","yes",351.602047775607,790.139116214025,790.139116214025,"btex not detected","ch4 not detected"
"544",681,"753080","Domestic Well","270510","3607284","yes","yes",129.062000604361,1798.35335915776,2893.78001947554,"btex not detected","ch4 detected"
"545",683,"753093","Groundwater","52078","0052078","yes","yes",573.098595356855,573.466506082908,1437.42318981083,"btex not detected","ch4 not detected"
"546",685,"753105","Municipal","43821","0043821","yes","yes",364.446155145036,171.110132832472,2129.08298532264,"btex not detected","ch4 not detected"
"547",686,"753106","Domestic Well","206169","0420680","yes","yes",128.316016147635,837.257741968101,1064.12913457172,"btex not detected","ch4 not detected"
"548",687,"753113","Ground Water","74488","3647115","yes","yes",764.39256929931,935.588516636019,4566.03277120845,"btex not detected","ch4 not detected"
"549",688,"753114","Commercial","150977","0284900","yes","yes",666.945275116332,673.340189488163,1757.54667146686,"btex not detected","ch4 not detected"
"550",689,"753115","Domestic Well","72389","9065280","yes","yes",137.931142241337,262.187110506217,1112.4075481437,"btex not detected","ch4 not detected"
"551",690,"753119","Ground Water","114014","0203389","yes","yes",169.664374575218,582.184795086052,582.184795086052,"btex not detected","ch4 not detected"
"552",691,"753121","Ground Water","11033","3627088","yes","yes",243.852414382142,1763.42054656549,2117.01234951159,"btex not detected","ch4 not detected"
"553",692,"753144","Domestic Well","217161","0443229","yes","yes",123.842642090679,535.692190320226,778.655750816263,"btex not detected","ch4 not detected"
"554",693,"753148","Domestic Well","237713","0481084","yes","yes",129.096862858863,930.515615155011,2372.10562747557,"btex not detected","ch4 not detected"
"555",694,"753151","Domestic Well","238339","0484375","yes","yes",172.965314441942,2276.77011701967,4909.49074389963,"btex not detected","ch4 not detected"
"556",695,"753152","Groundwater","34956","0297546T","yes","yes",190.247207601058,667.937852410411,3250.61696632543,"btex not detected","ch4 not detected"
"557",696,"753153","Domestic Well","182924","0374803","yes","yes",128.378347083922,1093.48913003368,2622.56394960831,"btex not detected","ch4 detected"
"558",697,"753154","Domestic Well","40998","9064217","yes","yes",172.029067311312,574.069843541855,2332.17803932778,"btex not detected","ch4 not detected"
"559",698,"753155","Domestic Well","252974","0515452a","yes","yes",278.626990795939,380.859140641122,380.859140641122,"btex not detected","ch4 not detected"
"560",699,"753159","Domestic Well","140005","9066529","yes","yes",119.016805536025,1036.43613646543,1036.43613646543,"btex not detected","ch4 not detected"
"561",700,"753160","Domestic Well","236508","0480568","yes","yes",152.751432071847,1548.93082316439,1571.24590226906,"btex not detected","ch4 not detected"
"562",701,"753176","Domestic Well","69346","9065176","yes","yes",212.162673437153,562.72221483989,562.72221483989,"btex not detected","ch4 not detected"
"563",702,"753177","Domestic Well","290169","3658079","yes","yes",765.746694410103,936.899636055787,4080.45486922196,"btex not detected","ch4 detected"
"564",703,"753178","Domestic Well","184561","0379309","yes","yes",94.1488183675186,409.285290599766,2199.35615920173,"btex not detected","ch4 detected"
"565",704,"753179","Domestic Well","287458","3653359","yes","yes",236.177899050694,593.281234975428,1054.66104342644,"btex not detected","ch4 not detected"
"566",705,"753183","Domestic Well","53730","0459728","yes","yes",155.206314304541,155.91380279198,155.91380279198,"btex not detected","ch4 not detected"
"567",706,"753184","Domestic Well","55161","0469852","yes","yes",300.269878609227,299.238138449693,299.238138449693,"btex not detected","ch4 not detected"
"568",707,"753185","Domestic Well","59314","0504646J","yes","yes",21.6333076527839,1289.90099926306,1289.90099926306,"btex not detected","ch4 not detected"
"569",708,"753189","Irrigation","8522","0512748","yes","yes",175.567650778838,343.574316600616,602.593969784133,"btex not detected","ch4 not detected"
"570",709,"753194","Domestic Well","162523","0331512A","yes","yes",1718.10506081555,7393.27322796007,7393.27322796007,"btex not detected","ch4 not detected"
"571",710,"753195","Domestic Well","280123","3638330B","yes","yes",1267.54447653721,7907.13570193343,7907.13570193343,"btex not detected","ch4 not detected"
"572",711,"753196","Domestic Well","288643","3655701","yes","yes",53.3666562565053,1043.94907048105,2449.89446758898,"btex detected","ch4 detected"
"573",712,"753198","Ground Water","157907","0316291B","yes","yes",201.400099304841,400.344564096875,400.344564096875,"btex not detected","ch4 not detected"
"574",713,"753199","Domestic Well","216113","0441164","yes","yes",165.02424064361,8147.17760530673,17067.674542224,"btex not detected","ch4 not detected"
"575",714,"753207","Domestic Well","162288","0331022b","yes","yes",154.311373527683,173.555784735232,616.350116259825,"btex not detected","ch4 not detected"
"576",715,"753208","Domestic Well","107308","0105891","yes","yes",199.719803725119,1461.14032636584,2924.56412752769,"btex not detected","ch4 detected"
"577",717,"753211","Domestic Well","235728","0478298","yes","yes",206.305598566786,686.173048453314,5346.19077800708,"btex not detected","ch4 not detected"
"578",719,"753218","Domestic Well","276894","3626438","yes","yes",88.8875694346516,89.0080783788821,89.0080783788821,"btex not detected","ch4 not detected"
"579",720,"753219","Domestic Well","228968","0465526","yes","yes",334.05388786841,280.862088727302,2092.51395086937,"btex not detected","ch4 detected"
"580",721,"753220","Domestic Well","76258","9065413","yes","yes",270.750807939699,3026.84552940032,3026.84552940032,"btex not detected","ch4 not detected"
"581",722,"753223","Domestic Well","227186","0460890","yes","yes",171.679934762336,410.008678500851,2887.34036127562,"btex not detected","ch4 not detected"
"582",723,"753224","Domestic Well","8521","9059986","yes","yes",146.219013811474,1163.75971286734,6262.29366910373,"btex not detected","ch4 not detected"
"583",724,"753226","Domestic Well","274188","3616678","yes","yes",191.400104493179,231.562658933296,231.562658933296,"btex not detected","ch4 not detected"
"584",726,"753230","Stock or  Irrigation","195","9058338A","yes","yes",101.178060863015,1179.24712334002,3530.72002727028,"btex not detected","ch4 not detected"
"585",729,"753239","Domestic Well","77432","0056939","yes","yes",154.304892987876,1286.03989504258,2131.70272573775,"btex not detected","ch4 not detected"
"586",730,"753240","Ground Water","177447","0366698","yes","yes",178.885438199983,1158.28325759835,1475.70790049696,"btex not detected","ch4 not detected"
"587",731,"753241","Stock or  Irrigation","91371","9065925","yes","yes",199.904977426776,251.567925934155,471.333395334694,"btex not detected","ch4 not detected"
"588",732,"753242","Domestic Well","125634","0225766","yes","yes",126.301227230776,290.351632780269,290.351632780269,"btex not detected","ch4 detected"
"589",733,"753243","Domestic Well","136561","0238447","yes","yes",216.157350094786,243.466194613327,709.271260968151,"btex not detected","ch4 not detected"
"590",734,"753244","Domestic Well","44369","9064392","yes","yes",157.079597656729,267.475352847488,949.904417100256,"btex not detected","ch4 detected"
"591",735,"753245","Domestic Well","68535","9065140","yes","yes",147.627910640231,289.798184556754,289.798184556754,"btex detected","ch4 detected"
"592",736,"753254","Stock or  Irrigation","51858","0445776","yes","yes",207.617436647311,1175.315723579,3645.87518922189,"btex not detected","ch4 not detected"
"593",737,"753255","Ground Water","237713","0481084","yes","yes",133.304163475864,926.071149359463,2374.96377351061,"btex not detected","ch4 not detected"
"594",738,"753256","Irrigation","107","9058282","yes","yes",360.471912914169,1213.30338439719,3807.7595916301,"btex not detected","ch4 not detected"
"595",739,"753258","Domestic Well","104921","900536","yes","yes",378.984168534782,1571.62287059258,5998.2051283111,"btex not detected","ch4 not detected"
"596",740,"753262","Domestic Well","53651","9064755","yes","yes",225.88713996153,409.311921927335,453.209384128888,"btex not detected","ch4 detected"
"597",741,"753263","Domestic Well","106310","0106352","yes","yes",173.623155137787,225.115776136347,507.906743117073,"btex not detected","ch4 not detected"
"598",742,"753264","Domestic Well","247450","0499748","yes","yes",98,96.9978882345699,182.162463343099,"btex not detected","ch4 detected"
"599",743,"753265","Domestic Well","252360","0513030B","yes","yes",189.010581714358,174.557995329554,360.259294411973,"btex not detected","ch4 not detected"
"600",744,"753266","Domestic Well","54128","9064764","yes","yes",197.408206516345,196.902189965142,527.386457761879,"btex not detected","ch4 not detected"
"601",745,"753269","Domestic Well","49962","9064664","yes","yes",164.012194668567,639.230151159345,3675.18420719319,"btex not detected","ch4 not detected"
"602",746,"753270","Domestic Well","139936","0254736","yes","yes",230.488611432322,636.66543459004,636.66543459004,"btex not detected","ch4 not detected"
"603",747,"753271","Ground Water","169","9058327","yes","yes",197.989898732233,1684.81526772729,1684.81526772729,"btex not detected","ch4 not detected"
"604",748,"753272","Ground Water","230682","469654","yes","yes",319.401001876951,4272.7758066358,9270.91070738435,"btex not detected","ch4 not detected"
"605",749,"753273","Domestic Well","112702","9066258","yes","yes",224.129426894373,474.161267932219,4186.11107462887,"btex not detected","ch4 not detected"
"606",750,"753274","Ground Water","276761","3625634","yes","yes",179.68861956173,919.216419951666,1802.31278938294,"btex not detected","ch4 not detected"
"607",751,"753277","Domestic Well","69614","9065195","yes","yes",142.61135999632,652.775686280346,937.68499632435,"btex not detected","ch4 detected"
"608",752,"753278","Domestic Well","250692","0508504","yes","yes",201.896012838293,179.564417505875,515.52729795056,"btex not detected","ch4 not detected"
"609",753,"753279","Domestic Well","68856","9065160","yes","yes",237.861304124904,305.286210870617,305.286210870617,"btex not detected","ch4 not detected"
"610",754,"753280","Domestic Well","18759","9062539","yes","yes",200.870605116826,221.59591784809,227.507947462928,"btex not detected","ch4 not detected"
"611",755,"753283","Domestic Well","90232","0080212","yes","yes",216.300716596132,552.349201796128,552.349201796128,"btex not detected","ch4 not detected"
"612",756,"753286","Domestic Well","66637","0364324","yes","yes",93.9148550549912,304.54268631666,529.492051707411,"btex not detected","ch4 not detected"
"613",757,"753288","Domestic Well","34280","9063744","yes","yes",279.331344463882,319.128037512124,2313.72169495635,"btex not detected","ch4 not detected"
"614",758,"753291","Domestic Well","13066","9061443","yes","yes",432.671931144141,2017.30072648485,6878.58589066338,"btex not detected","ch4 not detected"
"615",759,"753297","Domestic Well","247465","0505054B","yes","yes",256.320112359526,1387.3532056152,5296.16451123244,"btex not detected","ch4 not detected"
"616",760,"753323","Domestic Well","256717","3655358","yes","yes",219.317121994613,600.941836294283,866.748313773655,"btex not detected","ch4 not detected"
"617",761,"753325","Domestic Well","157137","0312785B","yes","yes",304.795013082563,459.461537709532,460.255354015059,"btex not detected","ch4 not detected"
"618",762,"753326","Commercial","267903","0538822","yes","yes",192.898937270271,854.211752088438,879.830476959334,"btex not detected","ch4 not detected"
"619",763,"753327","Domestic Well","240343","0489425","yes","yes",222.874404093427,224.366935569919,372.964605486378,"btex not detected","ch4 not detected"
"620",764,"753332","Domestic Well","105272","9066188","yes","yes",199.849943707773,199.072009001934,199.072009001934,"btex not detected","ch4 detected"
"621",765,"753335","Commercial","269841","3603050","yes","yes",243.022632690867,328.34304436,328.34304436,"btex not detected","ch4 detected"
"622",766,"753336","Domestic Well","269842","3603051","yes","yes",121.659360511224,206.983370471678,206.983370471678,"btex not detected","ch4 not detected"
"623",767,"753337","Domestic Well","28955","9063420","yes","yes",174.774139963554,205.823383126749,205.823383126749,"btex not detected","ch4 not detected"
"624",768,"753338","Domestic Well","266676","0543834","yes","yes",210.237960416286,414.845329985341,424.508078974228,"btex not detected","ch4 detected"
"625",769,"753339","Domestic Well","280224","3638536","yes","yes",206.603484965767,193.761691737276,197.095718160955,"btex not detected","ch4 not detected"
"626",770,"753340","Commercial","267902","0541946","yes","yes",280.871856902752,694.130989319433,954.132197314236,"btex not detected","ch4 not detected"
"627",771,"753343","Domestic Well","80341","9065578","yes","yes",154.935470438502,351.253626379231,423.750229256279,"btex not detected","ch4 not detected"
"628",772,"753355","Domestic Well","211206","0428099","yes","yes",156.780100778128,246.21087689301,886.533898945073,"btex not detected","ch4 detected"
"629",773,"753358","Domestic Well","189573","0389396B","yes","yes",273.382515900341,319.005239222909,319.005239222909,"btex not detected","ch4 not detected"
