facility_id,facility_type,utm_x83,utm_y83,well_depth,matrix,sample_id,sample_date,btex_above_mcl,benzene_ugl,toluene_ugl,ethylbenzene_ugl,mp_xylenes_ugl,o_xylene_ugl,tot_xylenes_ugl,methane_mgl,ethane_mgl,propane_mgl,butane_mgl,isobutane_mgl,pentane_mgl,hexanes_mgl,sum_btex,sum_alk_2-6,sum_alk_3-6,sum_alk_4-6,detected_btex,detected_ch4,detected_ethane_26,detected_propane_36,detected_butane_46,sampled_for_btex,sampled_for_ch4,sampled_for_alkanes,wattenberg,methane,ethane,propane,delta_13c_c1,fraction,origin,aquifer,notes,more_information,permit_number,receipt_number
753603,Stock or  Irrigation,538665,4452801,260,WATER,538508,2014-07-22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,11048,9060556
753603,Stock or  Irrigation,538665,4452801,260,WATER,538508,2014-07-22,FALSE,0,0,0,0,0,0,11.3,0.01,0,0,0,0,0,0,0.01,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,11048,9060556
753604,Domestic Well,547454,4485834,260,WATER,538506,2014-07-15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,171247,0353589
753604,Domestic Well,547454,4485834,260,WATER,538506,2014-07-15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,171247,0353589
753605,Domestic Well,532309,4479203,30,WATER,538504,2014-06-24,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,8422,9059973
753605,Domestic Well,532309,4479203,30,WATER,538504,2014-06-24,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,8422,9059973
753605,Domestic Well,532309,4479203,30,WATER,548055,2016-01-19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,8422,9059973
753605,Domestic Well,532309,4479203,30,WATER,548055,2016-01-19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,8422,9059973
753611,Commercial,546185,4468888,45,WATER,538568,2014-07-31,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,282261,0048961
753611,Commercial,546185,4468888,45,WATER,538568,2014-07-31,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,282261,0048961
753611,Commercial,546185,4468888,45,WATER,546887,2015-10-22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,282261,0048961
753611,Commercial,546185,4468888,45,WATER,546887,2015-10-22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,282261,0048961
753615,Ground Water,507672,4477166,600,WATER,538656,2014-08-06,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,133551,0240502
753615,Ground Water,507672,4477166,600,WATER,538656,2014-08-06,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,133551,0240502
753624,Stock or  Irrigation,519641,4458763,51,WATER,538706,2014-08-11,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,20025,9062707
753624,Stock or  Irrigation,519641,4458763,51,WATER,538706,2014-08-11,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,20025,9062707
753627,Irrigation,509405,4483816,25,WATER,538718,2014-06-25,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354,0004301
753627,Irrigation,509405,4483816,25,WATER,538718,2014-06-25,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354,0004301
753627,Irrigation,509405,4483816,25,WATER,550539,2016-05-24,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354,0004301
753627,Irrigation,509405,4483816,25,WATER,550540,2016-05-24,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354,0004301
753627,Irrigation,509405,4483816,25,WATER,550540,2016-05-24,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354,0004301
753627,Irrigation,509405,4483816,25,WATER,550639,2016-07-01,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354,0004301
753627,Irrigation,509405,4483816,25,WATER,550639,2016-07-01,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354,0004301
753627,Irrigation,509405,4483816,25,WATER,600618,2018-06-05,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354,0004301
753627,Irrigation,509405,4483816,25,WATER,600618,2018-06-05,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354,0004301
753628,Domestic Well,519428,4442351,35,WATER,539377,2014-09-09,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,34176,9063736
753628,Domestic Well,519428,4442351,35,WATER,539377,2014-09-09,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,34176,9063736
753630,Domestic Well,539369,4468882,28,WATER,539177,2014-09-11,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,20712,9062802
753630,Domestic Well,539369,4468882,28,WATER,539177,2014-09-11,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,20712,9062802
753634,Domestic Well,502659,4442648,250,WATER,538748,2014-07-01,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,635,9058540
753634,Domestic Well,502659,4442648,250,WATER,538748,2014-07-01,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,635,9058540
753635,Domestic Well,502161,4443895,155,WATER,538791,2014-07-17,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084,9058652
753635,Domestic Well,502161,4443895,155,WATER,538791,2014-07-17,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084,9058652
753635,Domestic Well,502161,4443895,155,WATER,538792,2014-07-17,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084,9058652
753635,Domestic Well,502161,4443895,155,WATER,538794,2014-07-17,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084,9058652
753635,Domestic Well,502161,4443895,155,WATER,538794,2014-07-17,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084,9058652
753635,Domestic Well,502161,4443895,155,WATER,546780,2015-12-03,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084,9058652
753635,Domestic Well,502161,4443895,155,WATER,546780,2015-12-03,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084,9058652
753636,Domestic Well,536308,4440741,NA,WATER,538788,2014-07-17,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,70.56,0.03,0.005,-72.64,2016.0000000000002,microbial,NA,NA,NA,0,NA
753636,Domestic Well,536308,4440741,NA,WATER,538788,2014-07-17,FALSE,0,0,0,0,0,0,8.4,0.01,0,0,0,0,0,0,0.01,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,70.56,0.03,0.005,-72.64,2016.0000000000002,microbial,NA,NA,NA,0,NA
753636,Domestic Well,536308,4440741,NA,WATER,546772,2015-12-03,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,66.25,0.03,0.01,-74,1656.25,microbial,NA,NA,NA,0,NA
753636,Domestic Well,536308,4440741,NA,WATER,546772,2015-12-03,FALSE,0,0,0,0,0,0,14.6,0.01,0,0,0,0,0,0,0.01,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,66.25,0.03,0.01,-74,1656.25,microbial,NA,NA,NA,0,NA
753637,Domestic Well,536896,4439112,872,WATER,538750,2014-08-06,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,74.34,0.04,0.005,-72.22,1652.0000000000002,microbial,NA,NA,NA,32760,0280719B
753637,Domestic Well,536896,4439112,872,WATER,538750,2014-08-06,FALSE,0,0,0,0,0,0,11.6,0.01,0,0,0,0,0,0,0.01,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,74.34,0.04,0.005,-72.22,1652.0000000000002,microbial,NA,NA,NA,32760,0280719B
753637,Domestic Well,536896,4439112,872,WATER,546778,2015-12-03,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,75.23,0.04,0.01,-73.1,1504.6,microbial,NA,NA,NA,32760,0280719B
753637,Domestic Well,536896,4439112,872,WATER,546778,2015-12-03,FALSE,0,0,0,0,0,0,13.6,0.01,0,0,0,0,0,0,0.01,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,75.23,0.04,0.01,-73.1,1504.6,microbial,NA,NA,NA,32760,0280719B
753638,Domestic Well,499275,4433897,500,WATER,539369,2014-09-11,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,201816,0411674
753638,Domestic Well,499275,4433897,500,WATER,539369,2014-09-11,FALSE,0,0,0,0,0,0,0.72,0.0053,0,0,0,0,0,0,0.0053,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,201816,0411674
753639,Domestic Well,526728,4448541,375,WATER,540000,2014-09-16,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,84518,9065761
753639,Domestic Well,526728,4448541,375,WATER,540000,2014-09-16,FALSE,0,0,0,0,0,0,0.2,0.0022,0,0,0,0,0,0,0.0022,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,84518,9065761
753640,Domestic Well,499666,4435004,600,WATER,540007,2014-09-17,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,66499,9065082
753640,Domestic Well,499666,4435004,600,WATER,540007,2014-09-17,FALSE,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,66499,9065082
753641,Domestic Well,499300,4433708,560,WATER,539361,2014-09-11,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,199941,0408479
753641,Domestic Well,499300,4433708,560,WATER,539361,2014-09-11,FALSE,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,199941,0408479
753650,Domestic Well,514971,4451413,55,WATER,538932,2014-05-29,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,216869,0443593B
753650,Domestic Well,514971,4451413,55,WATER,538932,2014-05-29,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,216869,0443593B
753652,Stock or  Irrigation,568292,4471807,740,WATER,538948,2014-08-12,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,Laramie-Fox Hills,Aquifer assumed by depth and location,https://dwr.state.co.us/Tools/WellPermits/3661982,292812,3661982
753652,Stock or  Irrigation,568292,4471807,740,WATER,538948,2014-08-12,FALSE,0,0,0,0,0,0,2.7,0.01,0,0,0,0,0,0,0.01,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,Laramie-Fox Hills,Aquifer assumed by depth and location,https://dwr.state.co.us/Tools/WellPermits/3661982,292812,3661982
753652,Stock or  Irrigation,568292,4471807,740,WATER,550310,2016-06-07,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,Laramie-Fox Hills,Aquifer assumed by depth and location,https://dwr.state.co.us/Tools/WellPermits/3661982,292812,3661982
753652,Stock or  Irrigation,568292,4471807,740,WATER,550310,2016-06-07,FALSE,0,0,0,0,0,0,0.0027,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,Laramie-Fox Hills,Aquifer assumed by depth and location,https://dwr.state.co.us/Tools/WellPermits/3661982,292812,3661982
753652,Stock or  Irrigation,568292,4471807,740,WATER,550578,2016-06-22,FALSE,1.3,33,0,0,0,0,0,0,0,0,0,0,0,34.3,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,16.18,0.03,0.005,-70.65,462.28571428571433,microbial,Laramie-Fox Hills,Aquifer assumed by depth and location,https://dwr.state.co.us/Tools/WellPermits/3661982,292812,3661982
753652,Stock or  Irrigation,568292,4471807,740,WATER,550578,2016-06-22,FALSE,0,0,0,0,0,0,3,0.0091,0,0,0,0,0,0,0.0091,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,16.18,0.03,0.005,-70.65,462.28571428571433,microbial,Laramie-Fox Hills,Aquifer assumed by depth and location,https://dwr.state.co.us/Tools/WellPermits/3661982,292812,3661982
753652,Stock or  Irrigation,568292,4471807,740,WATER,550700,2016-07-27,FALSE,0,2.3,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,Laramie-Fox Hills,Aquifer assumed by depth and location,https://dwr.state.co.us/Tools/WellPermits/3661982,292812,3661982
753652,Stock or  Irrigation,568292,4471807,740,WATER,554177,2016-10-20,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,13.33,0.01,0.01,-71.6,666.5,microbial,Laramie-Fox Hills,Aquifer assumed by depth and location,https://dwr.state.co.us/Tools/WellPermits/3661982,292812,3661982
753652,Stock or  Irrigation,568292,4471807,740,WATER,554177,2016-10-20,FALSE,0,0,0,0,0,0,4.1,0.0067,0,0,0,0,0,0,0.0067,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,13.33,0.01,0.01,-71.6,666.5,microbial,Laramie-Fox Hills,Aquifer assumed by depth and location,https://dwr.state.co.us/Tools/WellPermits/3661982,292812,3661982
753653,Ground Water,518248,4476653,400,WATER,538952,2014-08-22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,58693,0517892
753653,Ground Water,518248,4476653,400,WATER,538952,2014-08-22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,58693,0517892
753653,Ground Water,518248,4476653,400,WATER,566112,2018-05-24,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,58693,0517892
753653,Ground Water,518248,4476653,400,WATER,566112,2018-05-24,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,58693,0517892
753659,Domestic Well,521360,4466194,NA,WATER,538880,2014-08-14,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,26129,0320427B
753659,Domestic Well,521360,4466194,NA,WATER,538880,2014-08-14,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,26129,0320427B
753659,Domestic Well,521360,4466194,NA,WATER,546274,2015-09-29,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,26129,0320427B
753659,Domestic Well,521360,4466194,NA,WATER,546274,2015-09-29,FALSE,0,0,0,0,0,0,0.0011,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,26129,0320427B
753661,Domestic Well,499417,4433860,520,WATER,540027,2014-09-30,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,86.65,0.26,1e-4,-90.4,333.14109957708575,microbial,NA,NA,NA,198317,0403580
753661,Domestic Well,499417,4433860,520,WATER,540027,2014-09-30,FALSE,0,0,0,0,0,0,12.4,0.1,0,0,0,0,0,0,0.1,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,86.65,0.26,1e-4,-90.4,333.14109957708575,microbial,NA,NA,NA,198317,0403580
753661,Domestic Well,499417,4433860,520,WATER,540031,2014-09-30,FALSE,0,0,0,0,0,0,31,0.19,0,0,0,0,0,0,0.19,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,86.65,0.26,1e-4,-90.4,333.14109957708575,microbial,NA,NA,NA,198317,0403580
753672,Ground Water,514654,4482260,620,WATER,538936,2014-02-25,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,234231,0475932
753672,Ground Water,514654,4482260,620,WATER,538936,2014-02-25,FALSE,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,234231,0475932
753672,Ground Water,514654,4482260,620,WATER,547755,2016-01-19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,234231,0475932
753672,Ground Water,514654,4482260,620,WATER,547755,2016-01-19,FALSE,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,234231,0475932
753673,Domestic Well,533892,4466209,NA,WATER,538990,2014-08-19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,67831,9065111
753673,Domestic Well,533892,4466209,NA,WATER,538990,2014-08-19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,67831,9065111
753673,Domestic Well,533892,4466209,NA,WATER,545829,2015-08-21,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,67831,9065111
753673,Domestic Well,533892,4466209,NA,WATER,545829,2015-08-21,FALSE,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,67831,9065111
753675,Domestic Well,533745,4466112,235,WATER,538994,2014-08-19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,171342,0354071
753675,Domestic Well,533745,4466112,235,WATER,538994,2014-08-19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,171342,0354071
